"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"11","2020/2021","bundesliga",2,"Saturday","26","September","2020","2:30pm","BayArena",NA,"Harm Osmers","Bibiana Steinhaus","Bayer Leverkusen","RB Leipzig",1,1,"20","14",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59.4,40.6,1,3,"19","45 65 90+2",0,0,NA,NA,16,10,"10","15",11,7,4,2,6,5,1,0,4,1,6,0,0,NA,0,NA,2,0,0,0,0,4,0,26,18,6,11,1,5,6,"draw",NA,NA,NA,NA
"12","2020/2021","bundesliga",2,"Saturday","26","September","2020","2:30pm","SGL Arena",NA,"Martin Petersen","Frank Willenborg","FC Augsburg","Borussia Dortmund",2,0,"40 54","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,20.2,79.8,3,4,"31 30 29","76 71 38 30",0,0,NA,NA,7,8,"8","7",6,18,4,6,2,7,0,5,3,11,3,0,0,NA,0,NA,2,0,0,0,0,7,0,15,24,10,9,5,14,3,"victory","FC Augsburg","Borussia Dortmund",1,0
"13","2020/2021","bundesliga",2,"Saturday","26","September","2020","5:30pm","Veltins Arena.",NA,"Markus Schmidt","Sascha Stegemann","Schalke","Werder Bremen",1,3,"90+3","22 37 59",0,1,NA,"59",0,1,NA,"59",0,0,NA,NA,NA,NA,NA,NA,65.4,34.6,6,2,"58 36 63 55 38 35","74 78",1,0,NA,NA,20,14,"13","20",18,17,4,7,4,6,10,4,8,3,2,3,0,NA,0,NA,4,1,1,0,0,8,1,34,35,11,10,14,11,5,"victory","Werder Bremen","Schalke",0,1
"14","2020/2021","bundesliga",2,"Sunday","27","September","2020","5:00pm","MAGE SOLAR Stadion",NA,"Soren Storks","Gunter Perl","SC Freiburg","Wolfsburg",1,1,"11","42",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.2,46.8,0,3,NA,"34 32 33",0,0,NA,NA,11,13,"13","11",19,8,7,2,6,5,6,1,9,1,3,0,0,NA,0,NA,2,0,0,0,0,3,0,24,27,9,11,7,10,3,"draw",NA,NA,NA,NA
"15","2020/2021","bundesliga",2,"Saturday","26","September","2020","2:30pm","BORUSSIA-PARK",NA,"Tobias Stieler","Matthias Jollenbeck","M'gladbach","1. FC Union Berlin",1,1,"56","79",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.4,37.6,1,2,"11","64 90+2",0,0,NA,NA,11,16,"16","11",14,14,6,2,3,8,5,4,7,5,4,0,0,NA,0,NA,2,0,0,0,0,3,0,27,28,8,11,9,12,4,"draw",NA,NA,NA,NA
"16","2020/2021","bundesliga",2,"Saturday","26","September","2020","2:30pm","Coface Arena",NA,"Daniel Schlager","Felix Zwayer","Mainz","Stuttgart",1,4,"13","45 61 80 86",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49,51,1,3,"37","52 69 74",1,1,"90+1",NA,9,17,"16","9",12,15,2,7,5,6,5,2,3,9,1,0,0,NA,0,NA,5,0,0,0,0,4,2,26,27,9,11,7,12,1,"victory","Stuttgart","Mainz",0,1
"17","2020/2021","bundesliga",2,"Saturday","26","September","2020","2:30pm","SchucoArena",NA,"Patrick Ittrich","Tobias Welz","Arminia Bielefeld","Cologne",1,0,"78","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47,53,3,3,"89 45 90+1","43 17 90+2",0,0,NA,NA,12,16,"13","11",7,12,2,2,3,4,2,6,4,7,1,0,0,NA,0,NA,1,0,0,0,0,6,0,28,19,4,7,8,11,1,"victory","Arminia Bielefeld","Cologne",1,0
"18","2020/2021","bundesliga",2,"Sunday","27","September","2020","2:30pm","WIRSOL Rhein-Neckar-Arena",NA,"Benjamin Brand","Dr. Robert Kampka","Hoffenheim","Bayern Munich",4,1,"16 24 77 90+2","36",1,0,"90+2",NA,1,0,"90+2",NA,0,0,NA,NA,NA,NA,NA,NA,28.4,71.6,3,2,"21 28 45+1","90+1 90+1",0,0,NA,NA,15,10,"9","15",17,16,8,3,4,9,5,4,3,6,1,5,0,NA,0,NA,5,1,1,0,0,5,0,25,33,11,13,9,9,6,"victory","Hoffenheim","Bayern Munich",1,0
"19","2020/2021","bundesliga",3,"Friday","2","October","2020","7:30pm","An der Alten Forsterei",NA,"Sascha Stegemann","Harm Osmers","1. FC Union Berlin","Mainz",4,0,"13 49 63 64","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.5,49.5,1,4,"32","77 59 67 53",0,0,NA,NA,13,11,"11","13",11,5,7,0,3,2,1,3,4,2,2,1,0,NA,0,NA,4,0,0,0,0,5,0,24,16,7,5,4,6,3,"victory","1. FC Union Berlin","Mainz",1,0
"20","2020/2021","bundesliga",3,"Saturday","3","October","2020","2:30pm","Commerzbank-Arena",NA,"Manuel Grafe","Bibiana Steinhaus","Eintracht Frankfurt","Hoffenheim",2,1,"54 71","18",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.3,48.7,2,3,"35 52","83 56 41",0,0,NA,NA,12,8,"7","12",16,12,8,4,6,4,2,4,5,7,9,1,0,NA,0,NA,3,0,0,0,0,5,0,20,28,12,10,6,12,10,"victory","Eintracht Frankfurt","Hoffenheim",1,0
"21","2020/2021","bundesliga",3,"Saturday","3","October","2020","2:30pm","Weser-Stadion.",NA,"Robert Schroder","Markus Schmidt","Werder Bremen","Arminia Bielefeld",1,0,"27","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.7,63.3,2,2,"40 90+1","90+4 52",0,0,NA,NA,12,16,"15","12",7,9,2,4,4,4,1,1,2,1,6,2,0,NA,0,NA,1,0,0,0,0,4,0,28,16,6,8,2,3,8,"victory","Werder Bremen","Arminia Bielefeld",1,0
"22","2020/2021","bundesliga",3,"Saturday","3","October","2020","5:30pm","Red Bull Arena",NA,"Florian Badstubner","Benjamin Brand","RB Leipzig","Schalke",4,0,"31 35 45+2 80","NA",1,0,"80",NA,1,0,"80",NA,0,0,NA,NA,NA,NA,NA,NA,67.5,32.5,1,3,"83","64 79 90+1",0,0,NA,NA,14,10,"8","14",21,5,7,1,9,3,5,1,8,1,3,1,0,NA,1,"31",4,1,1,0,1,4,0,24,26,8,12,6,9,4,"victory","RB Leipzig","Schalke",1,0
"23","2020/2021","bundesliga",3,"Sunday","4","October","2020","5:00pm","Allianz Arena.",NA,"Benjamin Cortus","Frank Willenborg","Bayern Munich","Hertha Berlin",4,3,"40 51 85 90+3","59 71 88",1,0,"90+3",NA,1,0,"90+3",NA,0,0,NA,NA,NA,NA,NA,NA,66.9,33.1,3,3,"58 85 90+4","90+1 13 84",0,0,NA,NA,13,19,"19","13",22,10,9,5,6,4,7,1,6,1,2,6,0,NA,0,NA,7,1,1,0,0,6,0,32,32,14,10,8,7,8,"victory","Bayern Munich","Hertha Berlin",1,0
"24","2020/2021","bundesliga",3,"Saturday","3","October","2020","2:30pm","Signal Iduna Park",NA,"Guido Winkmann","Bastian Dankert","Borussia Dortmund","SC Freiburg",4,0,"31 66 47 90+2","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66.2,33.8,1,1,"55","57",0,0,NA,NA,8,12,"12","8",16,6,7,2,7,1,2,3,3,2,1,0,0,NA,0,NA,4,0,0,0,0,2,0,20,22,9,8,5,5,1,"victory","Borussia Dortmund","SC Freiburg",1,0
"25","2020/2021","bundesliga",3,"Saturday","3","October","2020","2:30pm","RheinEnergieStadion",NA,"Marco Fritz","Tobias Welz","Cologne","M'gladbach",1,3,"84","14 16 56",0,1,NA,"56",0,1,NA,"56",0,0,NA,NA,NA,NA,NA,NA,40.2,59.8,3,3,"90 31 35","90+2 31 82",0,0,NA,NA,16,12,"12","16",8,15,2,11,3,1,3,3,4,10,0,2,0,NA,0,NA,4,1,1,0,0,6,0,28,23,13,4,6,14,2,"victory","M'gladbach","Cologne",0,1
"26","2020/2021","bundesliga",3,"Saturday","3","October","2020","2:30pm","Mercedes-Benz Arena",NA,"Robert Hartmann","Gunter Perl","Stuttgart","Bayer Leverkusen",1,1,"76","7",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.7,52.3,3,2,"69 89 75","89 75",0,0,NA,NA,8,17,"17","8",12,15,3,6,8,7,1,2,8,12,1,1,0,NA,0,NA,2,0,0,0,0,5,0,25,27,9,15,3,20,2,"draw",NA,NA,NA,NA
"27","2020/2021","bundesliga",3,"Sunday","4","October","2020","2:30pm","Volkswagen Arena",NA,"Felix Zwayer","Tobias Welz","Wolfsburg","FC Augsburg",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64,36,0,1,NA,"90+4",0,0,NA,NA,7,13,"12","5",18,8,6,1,7,5,5,2,12,2,3,0,0,NA,0,NA,0,0,0,0,0,1,0,20,26,7,12,7,14,3,"draw",NA,NA,NA,NA
"28","2020/2021","bundesliga",4,"Saturday","17","October","2020","2:30pm","WIRSOL Rhein-Neckar-Arena",NA,"Sascha Stegemann","Tobias Welz","Hoffenheim","Borussia Dortmund",0,1,"NA","76",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.1,54.9,1,1,"58","90",0,0,NA,NA,13,11,"11","13",9,15,3,5,4,6,2,4,4,6,0,3,0,NA,0,NA,1,0,0,0,0,2,0,24,24,8,10,6,10,3,"victory","Borussia Dortmund","Hoffenheim",0,1
"29","2020/2021","bundesliga",4,"Saturday","17","October","2020","2:30pm","Olympiastadion",NA,"Harm Osmers","Benjamin Cortus","Hertha Berlin","Stuttgart",0,2,"NA","9 68",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.9,36.1,2,1,"74 15","28",0,0,NA,NA,14,10,"10","12",15,7,4,2,8,5,3,0,6,4,1,1,0,NA,0,NA,2,0,0,0,0,3,0,24,22,6,13,3,10,2,"victory","Stuttgart","Hertha Berlin",0,1
"30","2020/2021","bundesliga",4,"Saturday","17","October","2020","2:30pm","SGL Arena.",NA,"Dr. Felix Brych","Gunter Perl","FC Augsburg","RB Leipzig",0,2,"NA","45 66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,32.3,67.7,0,1,NA,"60",0,0,NA,NA,9,13,"13","8",5,16,2,5,1,6,2,5,5,8,5,1,0,NA,0,NA,2,0,0,0,0,1,0,22,21,7,7,7,13,6,"victory","RB Leipzig","FC Augsburg",0,1
"31","2020/2021","bundesliga",4,"Saturday","17","October","2020","7:30pm","BORUSSIA-PARK",NA,"Daniel Schlager","Felix Zwayer","M'gladbach","Wolfsburg",1,1,"78","85",1,0,"78",NA,1,0,"78",NA,0,0,NA,NA,NA,NA,NA,NA,48,52,2,2,"77 90","21 77",0,0,NA,NA,14,13,"13","14",13,15,2,6,8,5,3,4,5,4,2,4,0,NA,0,NA,2,1,1,0,0,4,0,27,28,8,13,7,9,6,"draw",NA,NA,NA,NA
"32","2020/2021","bundesliga",4,"Sunday","18","October","2020","5:00pm","Veltins Arena",NA,"Patrick Ittrich","Gunter Perl","Schalke","1. FC Union Berlin",1,1,"69","55",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.6,46.4,3,1,"71 77 83","74",0,0,NA,NA,7,13,"12","7",8,11,4,6,1,5,3,0,5,7,2,2,0,NA,0,NA,2,0,0,0,0,4,0,20,19,10,6,3,12,4,"draw",NA,NA,NA,NA
"33","2020/2021","bundesliga",4,"Saturday","17","October","2020","2:30pm","MAGE SOLAR Stadion.",NA,"Christian Dingert","Bibiana Steinhaus","SC Freiburg","Werder Bremen",1,1,"15","25",0,1,NA,"25",0,1,NA,"25",0,0,NA,NA,NA,NA,NA,NA,62.7,37.3,3,3,"90+2 89 26","51 44 83",0,0,NA,NA,10,14,"14","10",20,13,4,4,11,7,5,2,4,4,2,1,0,NA,0,NA,2,1,1,0,0,6,0,24,33,8,18,7,8,3,"draw",NA,NA,NA,NA
"34","2020/2021","bundesliga",4,"Saturday","17","October","2020","2:30pm","Coface Arena",NA,"Bastian Dankert","Marco Fritz","Mainz","Bayer Leverkusen",0,1,"NA","30",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,39,61,3,1,"75 86 85","57",0,0,NA,NA,12,6,"6","11",6,9,0,5,2,3,4,1,6,2,5,4,0,NA,0,NA,1,0,0,0,0,4,0,18,15,5,5,5,8,9,"victory","Bayer Leverkusen","Mainz",0,1
"35","2020/2021","bundesliga",4,"Saturday","17","October","2020","5:30pm","SchucoArena.",NA,"Daniel Siebert","Robert Schroder","Arminia Bielefeld","Bayern Munich",1,4,"58","8 51 25 45+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,33.7,66.3,1,0,"73",NA,0,1,"76",NA,6,6,"6","6",11,17,5,9,1,7,5,1,6,10,2,2,0,NA,0,NA,5,0,0,0,0,1,1,12,28,14,8,6,16,4,"victory","Bayern Munich","Arminia Bielefeld",0,1
"36","2020/2021","bundesliga",4,"Sunday","18","October","2020","2:30pm","RheinEnergieStadion",NA,"Sven Jablonski","Tobias Welz","Cologne","Eintracht Frankfurt",1,1,"52","45+2",0,1,NA,"45+2",0,1,NA,"45+2",0,0,NA,NA,NA,NA,NA,NA,40.3,59.7,3,2,"15 64 54","18 88",0,0,NA,NA,19,18,"17","18",9,17,5,4,2,9,2,4,2,8,4,0,0,NA,0,NA,2,1,1,0,0,5,0,37,26,9,11,6,10,4,"draw",NA,NA,NA,NA
"37","2020/2021","bundesliga",5,"Friday","23","October","2020","7:30pm","Mercedes-Benz Arena.",NA,"Guido Winkmann","Florian Badstubner","Stuttgart","Cologne",1,1,"1","23",0,1,NA,"23",0,1,NA,"23",0,0,NA,NA,NA,NA,NA,NA,58,42,2,5,"80 51","8 68 72 55 88",0,0,NA,NA,11,12,"12","10",8,15,4,4,4,9,0,2,3,5,1,1,0,NA,0,NA,2,1,1,0,0,7,0,23,23,8,13,2,8,2,"draw",NA,NA,NA,NA
"38","2020/2021","bundesliga",5,"Saturday","24","October","2020","2:30pm","Red Bull Arena",NA,"Tobias Stieler","Robert Hartmann","RB Leipzig","Hertha Berlin",2,1,"11 77","8",1,0,"77",NA,1,0,"77",NA,0,0,NA,NA,NA,NA,NA,NA,67.8,32.2,1,3,"48","17 90+4 47",0,1,"50",NA,11,21,"21","10",26,9,8,2,12,4,6,3,7,3,2,0,0,NA,0,NA,3,1,1,0,0,4,1,32,35,10,16,9,10,2,"victory","RB Leipzig","Hertha Berlin",1,0
"39","2020/2021","bundesliga",5,"Saturday","24","October","2020","2:30pm","Coface Arena",NA,"Frank Willenborg","Sascha Stegemann","Mainz","M'gladbach",2,3,"23 36","15 76 83",0,1,NA,"76",0,1,NA,"76",0,0,NA,NA,NA,NA,NA,NA,40.1,59.9,5,3,"83 61 75 77 49","53 84 62",0,0,NA,NA,18,11,"11","17",15,21,7,12,3,6,5,3,3,7,1,2,0,NA,0,NA,5,1,1,0,0,8,0,29,36,19,9,8,10,3,"victory","M'gladbach","Mainz",0,1
"40","2020/2021","bundesliga",5,"Sunday","25","October","2020","2:30pm","Volkswagen Arena",NA,"Manuel Grafe","Sascha Stegemann","Wolfsburg","Arminia Bielefeld",2,1,"19 20","80",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.9,51.1,2,1,"49 78","10",0,0,NA,NA,13,10,"10","12",14,9,4,1,5,2,5,6,4,3,1,1,0,NA,0,NA,3,0,0,0,0,3,0,23,23,5,7,11,7,2,"victory","Wolfsburg","Arminia Bielefeld",1,0
"41","2020/2021","bundesliga",5,"Monday","26","October","2020","7:30pm","BayArena.",NA,"Soren Storks","Dr. Felix Brych","Bayer Leverkusen","FC Augsburg",3,1,"16 74 90+4","51",1,0,"16",NA,1,0,"16",NA,0,0,NA,NA,NA,NA,NA,NA,65.9,34.1,1,2,"78","15 77",0,0,NA,NA,14,8,"6","14",15,6,7,3,6,2,2,1,3,3,2,3,0,NA,0,NA,4,1,1,0,0,3,0,22,21,10,8,3,6,5,"victory","Bayer Leverkusen","FC Augsburg",1,0
"42","2020/2021","bundesliga",5,"Saturday","24","October","2020","2:30pm","Allianz Arena.",NA,"Markus Schmidt","Patrick Ittrich","Bayern Munich","Eintracht Frankfurt",5,0,"10 26 60 72 90","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60.9,39.1,3,0,"45+2 17 46",NA,0,0,NA,NA,11,12,"12","10",20,8,9,2,6,5,5,1,10,3,3,7,0,NA,0,NA,5,0,0,0,0,3,0,23,28,11,11,6,13,10,"victory","Bayern Munich","Eintracht Frankfurt",1,0
"43","2020/2021","bundesliga",5,"Saturday","24","October","2020","2:30pm","An der Alten Forsterei",NA,"Robert Schroder","Sven Jablonski","1. FC Union Berlin","SC Freiburg",1,1,"36","34",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.8,49.2,1,4,"39","80 77 88 69",0,0,NA,NA,9,14,"14","9",19,8,7,4,8,3,4,1,4,2,2,0,0,NA,0,NA,2,0,0,0,0,5,0,23,27,11,11,5,6,2,"draw",NA,NA,NA,NA
"44","2020/2021","bundesliga",5,"Saturday","24","October","2020","5:30pm","Signal Iduna Park",NA,"Felix Zwayer","Tobias Welz","Borussia Dortmund","Schalke",3,0,"55 61 78","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,74.9,25.1,0,1,NA,"13",0,0,NA,NA,5,14,"14","5",18,3,7,0,6,1,5,2,7,2,0,3,0,NA,0,NA,3,0,0,0,0,1,0,19,21,7,7,7,9,3,"victory","Borussia Dortmund","Schalke",1,0
"45","2020/2021","bundesliga",5,"Sunday","25","October","2020","5:00pm","Weser-Stadion.",NA,"Daniel Schlager","Bibiana Steinhaus","Werder Bremen","Hoffenheim",1,1,"5","22",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.4,50.6,2,2,"79 90+2","59 90",0,0,NA,NA,10,20,"18","9",5,14,2,4,3,6,0,4,1,4,3,4,0,NA,0,NA,2,0,0,0,0,4,0,30,19,6,9,4,5,7,"draw",NA,NA,NA,NA
"46","2020/2021","bundesliga",6,"Friday","30","October","2020","7:30pm","Veltins Arena.",NA,"Benjamin Brand","Gunter Perl","Schalke","Stuttgart",1,1,"30","56",0,1,NA,"56",0,1,NA,"56",0,0,NA,NA,NA,NA,NA,NA,46.6,53.4,2,2,"55 59","37 81",0,0,NA,NA,11,15,"14","10",9,20,2,8,4,4,3,8,3,4,4,0,0,NA,0,NA,2,1,1,0,0,4,0,26,29,10,8,11,7,4,"draw",NA,NA,NA,NA
"47","2020/2021","bundesliga",6,"Saturday","31","October","2020","2:30pm","RheinEnergieStadion.",NA,"Frank Willenborg","Felix Zwayer","Cologne","Bayern Munich",1,2,"82","13 45+1",0,1,NA,"13",0,1,NA,"13",0,0,NA,NA,NA,NA,NA,NA,37.3,62.7,1,2,"89","23 10",0,0,NA,NA,12,13,"11","10",9,6,2,4,6,1,1,1,5,1,1,1,0,NA,0,NA,3,1,1,0,0,3,0,25,15,6,7,2,6,2,"victory","Bayern Munich","Cologne",0,1
