"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"11","2020/2021","premier league",2,"Saturday","19","September","2020","12:30pm","Goodison Park.",NA,"Mike Dean","Simon Hooper","Everton","West Bromwich Albion",5,2,"31 62 66 45 54","10 47",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,71.3,28.7,1,0,"16",NA,0,1,"45+1",NA,9,11,"10","8",17,6,7,4,5,1,5,1,11,1,1,1,0,NA,0,NA,7,0,0,0,0,1,1,20,23,11,6,6,12,2,"victory","Everton","West Bromwich Albion",1,0
"12","2020/2021","premier league",2,"Saturday","19","September","2020","5:30pm","Old Trafford.",NA,"Martin Atkinson","Jonathan Moss","Manchester United","Crystal Palace",1,3,"80","7 74 85",0,1,NA,"74",0,1,NA,"74",0,0,NA,NA,NA,NA,NA,NA,75.8,24.2,2,1,"58 64","55",0,0,NA,NA,13,10,"10","12",17,14,4,5,4,6,9,3,9,3,1,2,0,NA,0,NA,4,1,1,0,0,3,0,23,31,9,10,12,12,3,"victory","Crystal Palace","Manchester United",0,1
"13","2020/2021","premier league",2,"Sunday","20","September","2020","12:00pm","St. Mary's Stadium.",NA,"David Coote","Chris Kavanagh","Southampton","Tottenham Hotspur",2,5,"32 90","45+2 47 64 73 82",1,0,"90",NA,1,0,"90",NA,0,0,NA,NA,NA,NA,NA,NA,52.5,47.5,4,3,"68 44 5 39","79 45+1 90+3",0,0,NA,NA,17,18,"17","14",14,9,7,6,5,1,2,2,3,2,2,6,0,NA,0,NA,7,1,1,0,0,7,0,35,23,13,6,4,5,8,"victory","Tottenham Hotspur","Southampton",0,1
"14","2020/2021","premier league",2,"Sunday","20","September","2020","4:30pm","Stamford Bridge.",NA,"Paul Tierney","Michael Oliver","Chelsea","Liverpool",0,2,"NA","50 54",1,0,"75",NA,0,0,NA,NA,1,0,"75",NA,NA,NA,NA,NA,38.7,61.3,0,0,NA,NA,1,0,NA,NA,10,6,"6","8",5,18,3,6,2,9,0,3,1,11,1,1,0,NA,0,NA,2,1,0,1,0,0,1,16,23,9,11,3,12,2,"victory","Liverpool","Chelsea",0,1
"15","2020/2021","premier league",2,"Monday","21","September","2020","6:00pm","Villa Park.",NA,"Graham Scott","Mike Dean","Aston Villa","Sheffield United",1,0,"63","NA",0,1,NA,"36",0,0,NA,NA,0,1,NA,"36",NA,NA,NA,NA,71.9,28.1,3,1,"83 33 84","10",0,1,"12",NA,12,13,"13","12",18,4,2,1,11,2,5,1,10,4,1,0,0,NA,0,NA,1,1,0,1,0,4,1,25,22,3,13,6,14,1,"victory","Aston Villa","Sheffield United",1,0
"16","2020/2021","premier league",2,"Saturday","19","September","2020","3:00pm","Elland Road.",NA,"Anthony Taylor","Stuart Attwell","Leeds United","Fulham",4,3,"5 57 41 50","34 67 62",1,1,"41","34",1,1,"41","34",0,0,NA,NA,NA,NA,NA,NA,50.3,49.7,1,2,"82","90 88",0,0,NA,NA,13,18,"17","12",10,14,7,6,2,5,1,3,5,3,3,0,0,NA,0,NA,7,2,2,0,0,3,0,31,24,13,7,4,8,3,"victory","Leeds United","Fulham",1,0
"17","2020/2021","premier league",2,"Saturday","19","September","2020","8:00pm","Emirates Stadium.",NA,"Michael Oliver","Chris Kavanagh","Arsenal","West Ham United",2,1,"25 85","45",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.6,37.4,0,1,NA,"40",0,0,NA,NA,11,13,"12","11",7,14,3,3,1,6,3,5,7,5,5,2,0,NA,0,NA,3,0,0,0,0,1,0,24,21,6,7,8,12,7,"victory","Arsenal","West Ham United",1,0
"18","2020/2021","premier league",2,"Sunday","20","September","2020","2:00pm","St James' Park, Newcastle.",NA,"Kevin Friend","Craig Pawson","Newcastle United","Brighton and Hove Albion",0,3,"NA","4 7 83",0,1,NA,"4",0,1,NA,"4",0,0,NA,NA,NA,NA,NA,NA,47.2,52.8,3,0,"34 25 12",NA,0,1,"89",NA,16,15,"15","15",6,13,0,6,4,6,2,1,7,1,1,2,0,NA,0,NA,3,1,1,0,0,3,1,31,19,6,10,3,8,3,"victory","Brighton and Hove Albion","Newcastle United",0,1
"19","2020/2021","premier league",2,"Sunday","20","September","2020","7:00pm","The King Power Stadium.",NA,"Lee Mason","Andy Madley","Leicester City","Burnley",4,2,"20 50 61 79","10 73",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.8,32.2,1,2,"25","90+1 8",0,0,NA,NA,11,13,"12","11",14,16,6,5,2,8,6,3,15,4,0,1,0,NA,1,"50",6,0,0,0,1,3,0,24,30,11,10,9,19,1,"victory","Leicester City","Burnley",1,0
"20","2020/2021","premier league",2,"Monday","21","September","2020","8:15pm","Molineux.",NA,"Andre Marriner","Peter Bankes","Wolverhampton Wanderers","Manchester City",1,3,"78","20 32 90+5",0,1,NA,"20",0,1,NA,"20",0,0,NA,NA,NA,NA,NA,NA,34.8,65.2,0,3,NA,"35 86 35",0,0,NA,NA,7,8,"7","7",10,14,1,9,5,3,4,2,4,6,2,3,0,NA,0,NA,4,1,1,0,0,3,0,15,24,10,8,6,10,5,"victory","Manchester City","Wolverhampton Wanderers",0,1
"21","2020/2021","premier league",3,"Saturday","26","September","2020","12:30pm","Amex Stadium.",NA,"Chris Kavanagh","Simon Hooper","Brighton and Hove Albion","Manchester United",2,3,"40 90+5","43 55 90+10",1,1,"40","90+10",1,1,"40","90+10",0,0,NA,NA,NA,NA,NA,NA,53.3,46.7,4,2,"74 83 42 90+8","41 22",0,0,NA,NA,18,16,"16","17",18,7,5,3,9,1,4,3,7,1,1,4,1,"43",0,NA,5,2,2,0,1,6,0,34,25,8,10,7,8,5,"victory","Manchester United","Brighton and Hove Albion",0,1
"22","2020/2021","premier league",3,"Saturday","26","September","2020","5:30pm","The Hawthorns.",NA,"Jonathan Moss","Darren England","West Bromwich Albion","Chelsea",3,3,"4 25 27","55 70 90+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,24.1,75.9,1,3,"82","27 86 8",0,0,NA,NA,8,16,"15","7",9,22,3,10,4,6,2,6,3,9,1,0,0,NA,0,NA,6,0,0,0,0,4,0,24,31,13,10,8,12,1,"draw",NA,NA,NA,NA
"23","2020/2021","premier league",3,"Sunday","27","September","2020","12:00pm","Bramall Lane.",NA,"Paul Tierney","Chris Kavanagh","Sheffield United","Leeds United",0,1,"NA","88",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.3,63.7,2,1,"67 58","6",0,0,NA,NA,18,4,"4","15",14,17,4,9,5,5,5,3,5,7,2,1,0,NA,0,NA,1,0,0,0,0,3,0,22,31,13,10,8,12,3,"victory","Leeds United","Sheffield United",0,1
"24","2020/2021","premier league",3,"Sunday","27","September","2020","4:30pm","Etihad Stadium.",NA,"Michael Oliver","David Coote","Manchester City","Leicester City",2,5,"4 84","37 54 58 77 88",0,3,NA,"88 37 58",0,3,NA,"88 37 58",0,0,NA,NA,NA,NA,NA,NA,71.7,28.3,1,3,"60","51 47 22",0,0,NA,NA,13,8,"8","12",16,7,5,7,7,0,4,0,3,4,2,3,0,NA,0,NA,7,3,3,0,0,4,0,21,23,12,7,4,7,5,"victory","Leicester City","Manchester City",0,1
"25","2020/2021","premier league",3,"Monday","28","September","2020","5:45pm","Craven Cottage.",NA,"Stuart Attwell","Martin Atkinson","Fulham","Aston Villa",0,3,"NA","4 15 48",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,65,35,6,3,"47 23 45+3 11 68 90+1","90+1 11 59",0,0,NA,NA,18,14,"14","18",16,12,3,5,9,4,4,3,5,3,0,3,0,NA,0,NA,3,0,0,0,0,9,0,32,28,8,13,7,8,3,"victory","Aston Villa","Fulham",0,1
"26","2020/2021","premier league",3,"Saturday","26","September","2020","3:00pm","Selhurst Park.",NA,"Kevin Friend","Anthony Taylor","Crystal Palace","Everton",1,2,"26","10 40",0,1,NA,"40",0,1,NA,"40",0,0,NA,NA,NA,NA,NA,NA,42.3,57.7,3,1,"58 45+3 23","60",0,0,NA,NA,16,15,"14","14",8,10,1,5,2,3,5,2,7,6,1,0,0,NA,0,NA,3,1,1,0,0,4,0,31,18,6,5,7,13,1,"victory","Everton","Crystal Palace",0,1
"27","2020/2021","premier league",3,"Saturday","26","September","2020","8:00pm","Turf Moor.",NA,"Andre Marriner","Mike Dean","Burnley","Southampton",0,1,"NA","5",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.4,46.6,1,0,"48",NA,0,0,NA,NA,8,10,"10","7",10,5,2,1,4,2,4,2,8,2,2,1,0,NA,0,NA,1,0,0,0,0,1,0,18,15,3,6,6,10,3,"victory","Southampton","Burnley",0,1
"28","2020/2021","premier league",3,"Sunday","27","September","2020","2:00pm","Tottenham Hotspur Stadium.",NA,"Peter Bankes","Lee Mason","Tottenham Hotspur","Newcastle United",1,1,"25","90+7",0,1,NA,"90+7",0,1,NA,"90+7",0,0,NA,NA,NA,NA,NA,NA,65.8,34.2,1,4,"90+6","90 44 53 82",0,0,NA,NA,15,9,"8","14",23,6,12,1,7,2,4,3,10,4,0,1,0,NA,0,NA,2,1,1,0,0,5,0,24,29,13,9,7,14,1,"draw",NA,NA,NA,NA
"29","2020/2021","premier league",3,"Sunday","27","September","2020","7:00pm","London Stadium.",NA,"Martin Atkinson","Graham Scott","West Ham United","Wolverhampton Wanderers",4,0,"17 57 66 90+3","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.9,63.1,0,1,NA,"51",0,0,NA,NA,7,11,"11","7",15,11,7,2,7,4,1,5,1,3,3,2,0,NA,1,"66",4,0,0,0,1,1,0,18,26,9,11,6,4,5,"victory","West Ham United","Wolverhampton Wanderers",1,0
"30","2020/2021","premier league",3,"Monday","28","September","2020","8:00pm","Anfield.",NA,"Craig Pawson","Andre Marriner","Liverpool","Arsenal",3,1,"28 34 88","25",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66,34,2,2,"49 3","68 72",0,0,NA,NA,11,7,"7","11",21,4,8,3,7,1,6,0,7,3,0,5,0,NA,0,NA,4,0,0,0,0,4,0,18,25,11,8,6,10,5,"victory","Liverpool","Arsenal",1,0
"31","2020/2021","premier league",4,"Saturday","3","October","2020","12:30pm","Stamford Bridge.",NA,"Michael Oliver","Andre Marriner","Chelsea","Crystal Palace",4,0,"50 66 78 82","NA",2,0,"78 82",NA,2,0,"78 82",NA,0,0,NA,NA,NA,NA,NA,NA,70.9,29.1,2,0,"64 70",NA,0,0,NA,NA,17,13,"11","16",17,4,6,0,6,2,5,2,8,5,1,0,0,NA,0,NA,4,2,2,0,0,2,0,30,21,6,8,7,13,1,"victory","Chelsea","Crystal Palace",1,0
"32","2020/2021","premier league",4,"Saturday","3","October","2020","5:30pm","Elland Road.",NA,"Mike Dean","Peter Bankes","Leeds United","Manchester City",1,1,"59","17",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52.1,47.9,2,1,"90+2 12","36",0,0,NA,NA,11,12,"12","11",12,23,7,2,2,14,3,7,7,10,2,3,0,NA,0,NA,2,0,0,0,0,3,0,23,35,9,16,10,17,5,"draw",NA,NA,NA,NA
"33","2020/2021","premier league",4,"Sunday","4","October","2020","12:00pm","The King Power Stadium.",NA,"Andy Madley","Graham Scott","Leicester City","West Ham United",0,3,"NA","14 34 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,69.5,30.5,2,1,"53 24","67",0,0,NA,NA,10,8,"8","10",4,14,0,6,2,5,2,3,6,4,4,2,0,NA,0,NA,3,0,0,0,0,3,0,18,18,6,7,5,10,6,"victory","West Ham United","Leicester City",0,1
"34","2020/2021","premier league",4,"Sunday","4","October","2020","2:00pm","Emirates Stadium.",NA,"Lee Mason","Andre Marriner","Arsenal","Sheffield United",2,1,"61 64","83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.5,35.5,0,1,NA,"38",0,0,NA,NA,3,9,"8","3",6,6,5,2,0,2,1,2,2,4,0,3,0,NA,0,NA,3,0,0,0,0,1,0,12,12,7,2,3,6,3,"victory","Arsenal","Sheffield United",1,0
"35","2020/2021","premier league",4,"Sunday","4","October","2020","4:30pm","Old Trafford.",NA,"Anthony Taylor","Stuart Attwell","Manchester United","Tottenham Hotspur",1,6,"2","4 7 37 30 79 51",1,1,"2","79",1,1,"2","79",0,0,NA,NA,NA,NA,NA,NA,38,62,2,1,"63 84","32",1,0,NA,NA,14,10,"10","13",5,22,2,8,2,6,1,8,2,4,1,0,0,NA,0,NA,7,2,2,0,0,3,1,24,27,10,8,9,6,1,"victory","Tottenham Hotspur","Manchester United",0,1
"36","2020/2021","premier league",4,"Saturday","3","October","2020","3:00pm","Goodison Park.",NA,"Simon Hooper","Kevin Friend","Everton","Brighton and Hove Albion",4,2,"16 45+2 52 70","41 90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.4,56.6,0,1,NA,"4",0,0,NA,NA,13,14,"13","12",11,11,6,3,2,3,3,5,3,10,0,2,0,NA,0,NA,6,0,0,0,0,1,0,27,22,9,5,8,13,2,"victory","Everton","Brighton and Hove Albion",1,0
"37","2020/2021","premier league",4,"Saturday","3","October","2020","8:00pm","St James' Park, Newcastle.",NA,"David Coote","Paul Tierney","Newcastle United","Burnley",3,1,"14 65 77","61",1,0,"77",NA,1,0,"77",NA,0,0,NA,NA,NA,NA,NA,NA,47.7,52.3,2,3,"49 37","37 69 40",0,0,NA,NA,13,17,"17","13",10,7,5,3,4,2,1,2,3,4,4,5,0,NA,0,NA,4,1,1,0,0,5,0,30,17,8,6,3,7,9,"victory","Newcastle United","Burnley",1,0
"38","2020/2021","premier league",4,"Sunday","4","October","2020","12:00pm","St. Mary's Stadium.",NA,"Chris Kavanagh","Paul Tierney","Southampton","West Bromwich Albion",2,0,"41 69","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,61.6,38.4,2,1,"53 50","26",0,0,NA,NA,19,10,"10","17",13,5,7,2,5,1,1,2,5,1,1,1,0,NA,0,NA,2,0,0,0,0,3,0,29,18,9,6,3,6,2,"victory","Southampton","West Bromwich Albion",1,0
"39","2020/2021","premier league",4,"Sunday","4","October","2020","2:00pm","Molineux.",NA,"Darren England","Peter Bankes","Wolverhampton Wanderers","Fulham",1,0,"56","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.1,52.9,1,1,"90+2","79",0,0,NA,NA,15,8,"6","15",14,10,5,2,3,5,6,3,6,2,0,0,0,NA,0,NA,1,0,0,0,0,2,0,23,24,7,8,9,8,0,"victory","Wolverhampton Wanderers","Fulham",1,0
"40","2020/2021","premier league",4,"Sunday","4","October","2020","7:15pm","Villa Park.",NA,"Martin Atkinson","Jonathan Moss","Aston Villa","Liverpool",7,2,"4 22 39 35 55 66 75","33 60",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30.2,69.8,2,1,"46 90+2","38",0,0,NA,NA,7,10,"10","7",18,14,11,8,4,1,3,5,2,7,2,1,0,NA,0,NA,9,0,0,0,0,3,0,17,32,19,5,8,9,3,"victory","Aston Villa","Liverpool",1,0
"41","2020/2021","premier league",5,"Saturday","17","October","2020","12:30pm","Goodison Park.",NA,"Michael Oliver","David Coote","Everton","Liverpool",2,2,"19 81","3 72",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41.9,58.1,3,2,"84 69 45","84 67",1,0,NA,NA,15,9,"8","13",11,22,5,8,5,8,1,6,2,5,2,3,0,NA,0,NA,4,0,0,0,0,5,1,24,33,13,13,7,7,5,"draw",NA,NA,NA,NA
"42","2020/2021","premier league",5,"Saturday","17","October","2020","5:30pm","Etihad Stadium.",NA,"Chris Kavanagh","Stuart Attwell","Manchester City","Arsenal",1,0,"23","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.5,41.5,4,1,"68 84 14 63","90+4",0,0,NA,NA,15,10,"10","15",13,11,5,3,4,5,4,3,6,6,0,2,0,NA,0,NA,1,0,0,0,0,5,0,25,24,8,9,7,12,2,"victory","Manchester City","Arsenal",1,0
"43","2020/2021","premier league",5,"Sunday","18","October","2020","12:00pm","Bramall Lane.",NA,"Andre Marriner","Martin Atkinson","Sheffield United","Fulham",1,1,"85","77",1,1,"85","57",1,0,"85",NA,0,1,NA,"57",NA,NA,NA,NA,41.5,58.5,0,2,NA,"21 82",0,0,NA,NA,5,9,"9","4",10,15,6,6,3,5,1,4,2,5,4,0,0,NA,0,NA,2,2,1,1,0,2,0,14,25,12,8,5,7,4,"draw",NA,NA,NA,NA
"44","2020/2021","premier league",5,"Sunday","18","October","2020","4:30pm","Tottenham Hotspur Stadium.",NA,"Paul Tierney","Peter Bankes","Tottenham Hotspur","West Ham United",3,3,"1 8 16","82 85 90+4",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.5,48.5,0,5,NA,"72 89 77 20 90+5",0,0,NA,NA,13,12,"12","13",11,13,6,4,4,4,1,5,3,7,1,3,1,"85",0,NA,6,0,0,0,1,5,0,25,24,10,8,6,10,4,"draw",NA,NA,NA,NA
"45","2020/2021","premier league",5,"Monday","19","October","2020","5:30pm","The Hawthorns.",NA,"Anthony Taylor","Darren England","West Bromwich Albion","Burnley",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.8,43.2,2,2,"53 90+2","37 77",0,0,NA,NA,15,17,"16","15",13,9,6,4,5,4,2,1,8,2,2,0,0,NA,0,NA,0,0,0,0,0,4,0,32,22,10,9,3,10,2,"draw",NA,NA,NA,NA
"46","2020/2021","premier league",5,"Saturday","17","October","2020","3:00pm","Stamford Bridge.",NA,"Peter Bankes","Mike Dean","Chelsea","Southampton",3,3,"15 28 59","43 57 90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.4,46.6,1,1,"48","84",0,0,NA,NA,11,9,"8","10",11,13,5,6,3,5,3,2,6,2,3,1,0,NA,0,NA,6,0,0,0,0,2,0,20,24,11,8,5,8,4,"draw",NA,NA,NA,NA
"47","2020/2021","premier league",5,"Saturday","17","October","2020","8:00pm","St James' Park, Newcastle.",NA,"Craig Pawson","Lee Mason","Newcastle United","Manchester United",1,4,"2","23 86 90 90+6",0,1,NA,"58",0,0,NA,NA,0,1,NA,"58",NA,NA,NA,NA,36.4,63.6,1,1,"67","37",0,0,NA,NA,9,12,"12","9",7,28,4,14,2,6,1,8,0,7,0,2,0,NA,1,"2",5,1,0,1,1,2,0,21,35,18,8,9,7,2,"victory","Manchester United","Newcastle United",0,1
"48","2020/2021","premier league",5,"Sunday","18","October","2020","2:00pm","Selhurst Park.",NA,"Stuart Attwell","Kevin Friend","Crystal Palace","Brighton and Hove Albion",1,1,"19","90",1,0,"19",NA,1,0,"19",NA,0,0,NA,NA,NA,NA,NA,NA,34.3,65.7,3,2,"76 63 86","18 43",0,1,"90+3",NA,13,13,"13","12",1,20,1,3,0,9,0,8,2,5,1,2,0,NA,0,NA,2,1,1,0,0,5,1,26,21,4,9,8,7,3,"draw",NA,NA,NA,NA
"49","2020/2021","premier league",5,"Sunday","18","October","2020","7:15pm","The King Power Stadium.",NA,"Jonathan Moss","Graham Scott","Leicester City","Aston Villa",0,1,"NA","90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.5,49.5,4,3,"73 74 31 41","40 70 32",0,0,NA,NA,18,18,"18","17",11,10,5,4,2,5,4,1,2,7,2,3,0,NA,0,NA,1,0,0,0,0,7,0,36,21,9,7,5,9,5,"victory","Aston Villa","Leicester City",0,1
