"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"53","2015/2016","premier league",6,"Saturday","19","September","2015","3:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","Leicester City",2,2,"13 20","51 69",0,1,NA,"51",0,1,NA,"51",0,0,NA,NA,NA,NA,NA,NA,54.1,45.9,1,4,"70","81 58 78 60",0,0,NA,NA,7,12,"12","6",11,12,4,5,5,6,2,1,4,4,3,1,0,NA,0,NA,4,1,1,0,0,5,0,19,23,9,11,3,8,4,"draw",NA,NA,NA,NA
"54","2015/2016","premier league",6,"Saturday","19","September","2015","5:30pm","Etihad Stadium",NA,NA,NA,"Manchester City","West Ham United",1,2,"45+2","6 31",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,71.5,28.5,1,2,"54","45+5 22",0,0,NA,NA,10,7,"7","10",27,6,8,3,9,3,10,0,16,3,2,2,0,NA,0,NA,3,0,0,0,0,3,0,17,33,11,12,10,19,4,"victory","West Ham United","Manchester City",0,1
"55","2015/2016","premier league",6,"Sunday","20","September","2015","4:00pm","Anfield",NA,NA,NA,"Liverpool","Norwich City",1,1,"48","61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.9,41.1,1,2,"3","53 78",0,0,NA,NA,4,13,"13","4",23,7,7,2,7,4,9,1,6,2,3,1,0,NA,0,NA,2,0,0,0,0,3,0,17,30,9,11,10,8,4,"draw",NA,NA,NA,NA
"56","2015/2016","premier league",6,"Saturday","19","September","2015","3:00pm","Vitality Stadium",NA,NA,NA,"Bournemouth","Sunderland",2,0,"4 9","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.1,46.9,2,4,"80 90+4","24 14 85 63",0,1,"74",NA,14,15,"14","13",15,9,5,2,4,3,6,4,7,3,2,4,0,NA,0,NA,2,0,0,0,0,6,1,29,24,7,7,10,10,6,"victory","Bournemouth","Sunderland",1,0
"57","2015/2016","premier league",6,"Saturday","19","September","2015","3:00pm","St James' Park, Newcastle",NA,NA,NA,"Newcastle United","Watford",1,2,"62","10 28",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.6,42.4,1,2,"89","80 36",0,0,NA,NA,8,12,"12","7",15,13,5,4,7,6,3,3,5,5,4,1,0,NA,0,NA,3,0,0,0,0,3,0,20,28,9,13,6,10,5,"victory","Watford","Newcastle United",0,1
"58","2015/2016","premier league",6,"Saturday","19","September","2015","3:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Everton",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.9,52.1,2,2,"45+1 80","74 56",0,1,"90+4",NA,12,11,"11","12",12,17,3,2,6,7,3,8,2,4,3,1,0,NA,0,NA,0,0,0,0,0,4,1,23,29,5,13,11,6,4,"draw",NA,NA,NA,NA
"59","2015/2016","premier league",6,"Sunday","20","September","2015","1:30pm","White Hart Lane",NA,NA,NA,"Tottenham Hotspur","Crystal Palace",1,0,"68","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.1,42.9,1,2,"76","45 62",0,0,NA,NA,9,11,"11","9",21,12,6,4,6,4,9,4,6,5,3,3,0,NA,0,NA,1,0,0,0,0,3,0,20,33,10,10,13,11,6,"victory","Tottenham Hotspur","Crystal Palace",1,0
"60","2015/2016","premier league",6,"Sunday","20","September","2015","4:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","Manchester United",2,3,"13 86","34 50 68",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.8,59.2,2,0,"78 73",NA,0,0,NA,NA,6,13,"13","6",15,10,8,3,6,5,1,2,5,5,1,3,0,NA,0,NA,5,0,0,0,0,2,0,19,25,11,11,3,10,4,"victory","Manchester United","Southampton",0,1
"61","2015/2016","premier league",7,"Saturday","26","September","2015","12:45pm","White Hart Lane",NA,NA,NA,"Tottenham Hotspur","Manchester City",4,1,"45 50 61 79","25",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46,54,5,1,"59 88 56 65 90+4","45+2",0,0,NA,NA,17,6,"5","17",15,22,8,8,3,6,4,8,5,9,5,3,0,NA,0,NA,5,0,0,0,0,6,0,23,37,16,9,12,14,8,"victory","Tottenham Hotspur","Manchester City",1,0
"62","2015/2016","premier league",7,"Saturday","26","September","2015","3:00pm","Anfield",NA,NA,NA,"Liverpool","Aston Villa",3,2,"2 59 67","66 71",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.4,37.6,0,0,NA,NA,0,0,NA,NA,8,13,"12","8",21,10,12,4,2,5,7,1,11,1,3,1,0,NA,0,NA,5,0,0,0,0,0,0,21,31,16,7,8,12,4,"victory","Liverpool","Aston Villa",1,0
"63","2015/2016","premier league",7,"Saturday","26","September","2015","3:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","Swansea City",3,1,"11 54 61","83",0,1,NA,"83",0,1,NA,"83",0,0,NA,NA,NA,NA,NA,NA,41.5,58.5,3,1,"83 43 81","76",0,0,NA,NA,18,14,"13","18",17,11,6,4,8,4,3,3,4,3,6,3,0,NA,0,NA,4,1,1,0,0,4,0,32,28,10,12,6,7,9,"victory","Southampton","Swansea City",1,0
"64","2015/2016","premier league",7,"Saturday","26","September","2015","3:00pm","Upton Park",NA,NA,NA,"West Ham United","Norwich City",2,2,"33 90+3","9 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.9,57.1,0,0,NA,NA,0,0,NA,NA,7,17,"17","6",19,16,7,7,8,5,4,4,7,5,3,0,0,NA,0,NA,4,0,0,0,0,0,0,24,35,14,13,8,12,3,"draw",NA,NA,NA,NA
"65","2015/2016","premier league",7,"Sunday","27","September","2015","4:00pm","Vicarage Road",NA,NA,NA,"Watford","Crystal Palace",0,1,"NA","71",0,1,NA,"71",0,1,NA,"71",0,0,NA,NA,NA,NA,NA,NA,55.3,44.7,4,4,"79 82 39 70","90+4 76 81 88",0,0,NA,NA,17,22,"22","17",15,16,2,3,9,8,4,5,6,4,0,0,0,NA,0,NA,1,1,1,0,0,8,0,39,31,5,17,9,10,0,"victory","Crystal Palace","Watford",0,1
"66","2015/2016","premier league",7,"Saturday","26","September","2015","3:00pm","The King Power Stadium",NA,NA,NA,"Leicester City","Arsenal",2,5,"13 89","18 33 57 81 90+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42,58,1,1,"72","68",0,0,NA,NA,9,12,"10","9",16,27,7,12,6,2,3,13,6,5,0,2,0,NA,0,NA,7,0,0,0,0,2,0,21,43,19,8,16,11,2,"victory","Arsenal","Leicester City",0,1
"67","2015/2016","premier league",7,"Saturday","26","September","2015","3:00pm","Old Trafford",NA,NA,NA,"Manchester United","Sunderland",3,0,"45+4 46 90","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66.2,33.8,0,3,NA,"50 85 38",0,0,NA,NA,12,17,"15","12",12,9,7,4,1,1,4,4,5,2,0,0,0,NA,0,NA,3,0,0,0,0,3,0,29,21,11,2,8,7,0,"victory","Manchester United","Sunderland",1,0
"68","2015/2016","premier league",7,"Saturday","26","September","2015","3:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","Bournemouth",2,1,"32 83","76",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.7,56.3,1,0,"90",NA,0,0,NA,NA,13,11,"11","13",8,12,5,6,2,2,1,4,3,7,2,4,0,NA,0,NA,3,0,0,0,0,1,0,24,20,11,4,5,10,6,"victory","Stoke City","Bournemouth",1,0
"69","2015/2016","premier league",7,"Saturday","26","September","2015","5:30pm","St James' Park, Newcastle",NA,NA,NA,"Newcastle United","Chelsea",2,2,"42 60","79 86",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,35.5,64.5,1,2,"33","68 90+7",0,0,NA,NA,12,15,"15","12",11,16,5,4,3,8,3,4,4,6,1,3,0,NA,0,NA,4,0,0,0,0,3,0,27,27,9,11,7,10,4,"draw",NA,NA,NA,NA
"70","2015/2016","premier league",7,"Monday","28","September","2015","8:00pm","The Hawthorns",NA,NA,NA,"West Bromwich Albion","Everton",2,3,"41 54","55 84 75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46,54,0,3,NA,"70 64 76",0,0,NA,NA,9,8,"7","9",9,12,4,4,4,5,1,3,6,4,3,2,0,NA,0,NA,5,0,0,0,0,3,0,17,21,8,9,4,10,5,"victory","Everton","West Bromwich Albion",0,1
"71","2015/2016","premier league",8,"Saturday","3","October","2015","12:45pm","Selhurst Park",NA,NA,NA,"Crystal Palace","West Bromwich Albion",2,0,"68 89","NA",1,0,"89",NA,1,0,"89",NA,0,0,NA,NA,NA,NA,NA,NA,60.4,39.6,3,3,"25 87 79","87 16 61",0,0,NA,NA,14,13,"13","13",21,7,8,2,7,3,6,2,8,3,3,1,0,NA,0,NA,2,1,1,0,0,6,0,27,28,10,10,8,11,4,"victory","Crystal Palace","West Bromwich Albion",1,0
"72","2015/2016","premier league",8,"Saturday","3","October","2015","3:00pm","Villa Park",NA,NA,NA,"Aston Villa","Stoke City",0,1,"NA","55",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.3,43.7,1,0,"44",NA,0,0,NA,NA,12,12,"12","12",13,12,2,5,4,4,7,3,9,5,2,2,0,NA,0,NA,1,0,0,0,0,1,0,24,25,7,8,10,14,4,"victory","Stoke City","Aston Villa",0,1
"73","2015/2016","premier league",8,"Saturday","3","October","2015","3:00pm","Carrow Road",NA,NA,NA,"Norwich City","Leicester City",1,2,"68","28 47",0,1,NA,"28",0,1,NA,"28",0,0,NA,NA,NA,NA,NA,NA,66.2,33.8,0,1,NA,"63",0,0,NA,NA,4,4,"4","4",17,16,2,5,9,8,6,3,17,8,2,1,0,NA,0,NA,3,1,1,0,0,1,0,8,33,7,17,9,25,3,"victory","Leicester City","Norwich City",0,1
"74","2015/2016","premier league",8,"Saturday","3","October","2015","5:30pm","Stamford Bridge",NA,NA,NA,"Chelsea","Southampton",1,3,"10","43 60 72",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60.2,39.8,2,5,"43 57","26 9 34 86 77",0,0,NA,NA,14,14,"13","13",10,13,3,5,4,4,3,4,4,6,1,3,0,NA,0,NA,4,0,0,0,0,7,0,28,23,8,8,7,10,4,"victory","Southampton","Chelsea",0,1
"75","2015/2016","premier league",8,"Sunday","4","October","2015","4:00pm","Emirates Stadium",NA,NA,NA,"Arsenal","Manchester United",3,0,"6 19 7","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,37.8,62.2,1,3,"51","30 22 55",0,0,NA,NA,8,17,"17","8",12,9,5,5,5,3,2,1,3,6,2,3,0,NA,0,NA,3,0,0,0,0,4,0,25,21,10,8,3,9,5,"victory","Arsenal","Manchester United",1,0
"76","2015/2016","premier league",8,"Saturday","3","October","2015","3:00pm","Vitality Stadium",NA,NA,NA,"Bournemouth","Watford",1,1,"28","45",1,0,"85",NA,0,0,NA,NA,1,0,"85",NA,NA,NA,NA,NA,54.4,45.6,1,1,"43","84",0,0,NA,NA,8,13,"13","8",12,11,6,2,4,5,2,4,5,3,4,1,0,NA,0,NA,2,1,0,1,0,2,0,21,23,8,9,6,8,5,"draw",NA,NA,NA,NA
"77","2015/2016","premier league",8,"Saturday","3","October","2015","3:00pm","Etihad Stadium",NA,NA,NA,"Manchester City","Newcastle United",6,1,"42 49 50 60 62 53","18",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.3,35.7,3,2,"82 88 45+1","65 36",0,0,NA,NA,13,8,"8","13",23,6,11,4,8,1,4,1,7,3,1,3,0,NA,0,NA,7,0,0,0,0,5,0,21,29,15,9,5,10,4,"victory","Manchester City","Newcastle United",1,0
"78","2015/2016","premier league",8,"Saturday","3","October","2015","3:00pm","Stadium of Light",NA,NA,NA,"Sunderland","West Ham United",2,2,"10 22","45+1 60",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.1,55.9,3,4,"74 43 32","72 24 36 2",1,0,NA,NA,14,11,"9","14",12,20,3,6,5,9,4,5,1,8,2,2,0,NA,0,NA,4,0,0,0,0,7,1,25,32,9,14,9,9,4,"draw",NA,NA,NA,NA
"79","2015/2016","premier league",8,"Sunday","4","October","2015","1:30pm","Goodison Park",NA,NA,NA,"Everton","Liverpool",1,1,"45+1","41",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.9,49.1,3,3,"65 35 90+1","35 90+1 69",0,0,NA,NA,10,19,"19","10",14,13,4,4,2,5,8,4,5,11,1,0,0,NA,0,NA,2,0,0,0,0,6,0,29,27,8,7,12,16,1,"draw",NA,NA,NA,NA
"80","2015/2016","premier league",8,"Sunday","4","October","2015","4:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Tottenham Hotspur",2,2,"16 31","27 65",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.6,54.4,1,4,"26","89 83 53 79",0,0,NA,NA,8,19,"18","8",11,19,2,11,5,4,4,4,5,6,1,0,0,NA,1,"31",4,0,0,0,1,5,0,27,30,13,9,8,11,1,"draw",NA,NA,NA,NA
"81","2015/2016","premier league",9,"Saturday","17","October","2015","12:45pm","White Hart Lane",NA,NA,NA,"Tottenham Hotspur","Liverpool",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.5,51.5,1,2,"59","90+1 35",0,0,NA,NA,15,11,"11","15",13,12,4,3,4,4,5,5,8,6,2,5,0,NA,0,NA,0,0,0,0,0,3,0,26,25,7,8,10,14,7,"draw",NA,NA,NA,NA
"82","2015/2016","premier league",9,"Saturday","17","October","2015","3:00pm","Selhurst Park",NA,NA,NA,"Crystal Palace","West Ham United",1,3,"25","22 88 90+4",1,0,"25",NA,1,0,"25",NA,0,0,NA,NA,NA,NA,NA,NA,38.5,61.5,2,3,"32 69","20 40 90+3",1,0,NA,NA,9,11,"10","9",6,24,1,4,3,12,2,8,1,9,2,4,0,NA,0,NA,4,1,1,0,0,5,1,20,30,5,15,10,10,6,"victory","West Ham United","Crystal Palace",0,1
"83","2015/2016","premier league",9,"Saturday","17","October","2015","3:00pm","Etihad Stadium",NA,NA,NA,"Manchester City","Bournemouth",5,1,"7 29 45+3 11 89","22",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.4,45.6,2,1,"42 26","87",0,0,NA,NA,11,5,"5","11",16,5,11,1,5,3,0,1,1,7,2,1,0,NA,0,NA,6,0,0,0,0,3,0,16,21,12,8,1,8,3,"victory","Manchester City","Bournemouth",1,0
"84","2015/2016","premier league",9,"Saturday","17","October","2015","3:00pm","The Hawthorns",NA,NA,NA,"West Bromwich Albion","Sunderland",1,0,"54","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.2,43.8,2,2,"9 56","55 84",0,0,NA,NA,12,13,"13","10",9,9,2,2,5,1,2,6,1,5,2,5,0,NA,0,NA,1,0,0,0,0,4,0,25,18,4,6,8,6,7,"victory","West Bromwich Albion","Sunderland",1,0
"85","2015/2016","premier league",9,"Sunday","18","October","2015","4:00pm","St James' Park, Newcastle",NA,NA,NA,"Newcastle United","Norwich City",6,2,"14 26 66 85 33 64","20 34",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.2,55.8,1,1,"6","66",0,0,NA,NA,10,10,"10","10",11,18,6,6,2,6,3,6,3,7,3,1,0,NA,0,NA,8,0,0,0,0,2,0,20,29,12,8,9,10,4,"victory","Newcastle United","Norwich City",1,0
"86","2015/2016","premier league",9,"Saturday","17","October","2015","3:00pm","Stamford Bridge",NA,NA,NA,"Chelsea","Aston Villa",2,0,"34 54","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49,51,1,3,"74","62 85 49",0,0,NA,NA,22,17,"17","21",9,10,3,1,3,6,3,3,4,4,1,0,0,NA,1,"54",2,0,0,0,1,4,0,39,19,4,9,6,8,1,"victory","Chelsea","Aston Villa",1,0
"87","2015/2016","premier league",9,"Saturday","17","October","2015","3:00pm","Goodison Park",NA,NA,NA,"Everton","Manchester United",0,3,"NA","18 22 62",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.2,52.8,2,2,"22 70","52 50",0,0,NA,NA,12,14,"14","12",12,10,3,7,6,2,3,1,5,3,0,1,0,NA,0,NA,3,0,0,0,0,4,0,26,22,10,8,4,8,1,"victory","Manchester United","Everton",0,1
"88","2015/2016","premier league",9,"Saturday","17","October","2015","3:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","Leicester City",2,2,"21 37","66 90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.6,49.4,2,0,"76 22",NA,0,0,NA,NA,16,10,"9","16",13,27,6,7,5,12,2,8,6,7,1,0,0,NA,0,NA,4,0,0,0,0,2,0,26,40,13,17,10,13,1,"draw",NA,NA,NA,NA
"89","2015/2016","premier league",9,"Saturday","17","October","2015","5:30pm","Vicarage Road",NA,NA,NA,"Watford","Arsenal",0,3,"NA","62 68 74",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,33.3,66.7,2,1,"63 47","58",0,0,NA,NA,11,12,"12","11",8,17,1,6,6,5,1,6,3,9,1,4,0,NA,0,NA,3,0,0,0,0,3,0,23,25,7,11,7,12,5,"victory","Arsenal","Watford",0,1
"90","2015/2016","premier league",9,"Monday","19","October","2015","8:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Stoke City",0,1,"NA","4",0,1,NA,"4",0,1,NA,"4",0,0,NA,NA,NA,NA,NA,NA,54.1,45.9,2,2,"41 57","45 66",0,0,NA,NA,6,14,"14","6",14,9,2,2,10,6,2,1,1,2,1,2,0,NA,0,NA,1,1,1,0,0,4,0,20,23,4,16,3,3,3,"victory","Stoke City","Swansea City",0,1
"91","2015/2016","premier league",10,"Saturday","24","October","2015","3:00pm","Villa Park",NA,NA,NA,"Aston Villa","Swansea City",1,2,"62","68 87",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.9,52.1,2,3,"31 77","29 31 73",0,0,NA,NA,10,8,"7","10",9,10,3,4,5,5,1,1,4,6,0,4,0,NA,0,NA,3,0,0,0,0,5,0,18,19,7,10,2,10,4,"victory","Swansea City","Aston Villa",0,1
"92","2015/2016","premier league",10,"Saturday","24","October","2015","3:00pm","Carrow Road",NA,NA,NA,"Norwich City","West Bromwich Albion",0,1,"NA","46",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60.6,39.4,1,2,"22","72 78",0,0,NA,NA,11,6,"6","11",16,7,3,4,9,3,4,0,13,3,4,0,0,NA,0,NA,1,0,0,0,0,3,0,17,23,7,12,4,16,4,"victory","West Bromwich Albion","Norwich City",0,1
"93","2015/2016","premier league",10,"Saturday","24","October","2015","3:00pm","Upton Park",NA,NA,NA,"West Ham United","Chelsea",2,1,"17 79","56",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.5,54.5,1,6,"74","24 35 81 45 45 90+5",0,1,"44",NA,10,12,"12","10",12,10,5,4,4,5,3,1,7,4,4,5,0,NA,0,NA,3,0,0,0,0,7,1,22,22,9,9,4,11,9,"victory","West Ham United","Chelsea",1,0
"94","2015/2016","premier league",10,"Sunday","25","October","2015","12:00pm","Stadium of Light",NA,NA,NA,"Sunderland","Newcastle United",3,0,"45+3 65 86","NA",1,0,"45+3",NA,1,0,"45+3",NA,0,0,NA,NA,NA,NA,NA,NA,39.7,60.3,0,2,NA,"14 45+3",0,1,"45+1",NA,12,10,"7","12",9,21,3,8,1,8,5,5,1,10,0,1,0,NA,0,NA,3,1,1,0,0,2,1,22,30,11,9,10,11,1,"victory","Sunderland","Newcastle United",1,0
"95","2015/2016","premier league",10,"Sunday","25","October","2015","2:05pm","Old Trafford",NA,NA,NA,"Manchester United","Manchester City",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.7,41.3,2,2,"89 39","45 15",0,0,NA,NA,17,13,"13","17",6,6,1,1,2,2,3,3,6,4,0,0,0,NA,0,NA,0,0,0,0,0,4,0,30,12,2,4,6,10,0,"draw",NA,NA,NA,NA
"96","2015/2016","premier league",10,"Saturday","24","October","2015","3:00pm","The King Power Stadium",NA,NA,NA,"Leicester City","Crystal Palace",1,0,"59","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.7,52.3,3,1,"65 67 90","87",0,0,NA,NA,7,11,"9","7",12,9,3,4,5,3,4,2,3,2,2,3,0,NA,0,NA,1,0,0,0,0,4,0,18,21,7,8,6,5,5,"victory","Leicester City","Crystal Palace",1,0
"97","2015/2016","premier league",10,"Saturday","24","October","2015","3:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","Watford",0,2,"NA","43 69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66.2,33.8,3,1,"89 90 77","89",0,0,NA,NA,10,18,"17","10",12,13,1,3,8,5,3,5,11,5,8,0,0,NA,0,NA,2,0,0,0,0,4,0,28,25,4,13,8,16,8,"victory","Watford","Stoke City",0,1
"98","2015/2016","premier league",10,"Saturday","24","October","2015","5:30pm","Emirates Stadium",NA,NA,NA,"Arsenal","Everton",2,1,"36 38","44",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.2,43.8,2,1,"25 69","67",0,1,"90+4",NA,11,14,"13","11",20,10,5,5,9,3,6,2,7,5,0,2,0,NA,0,NA,3,0,0,0,0,3,1,25,30,10,12,8,12,2,"victory","Arsenal","Everton",1,0
"99","2015/2016","premier league",10,"Sunday","25","October","2015","2:05pm","Vitality Stadium",NA,NA,NA,"Bournemouth","Tottenham Hotspur",1,5,"1","9 56 63 17 29",0,1,NA,"9",0,1,NA,"9",0,0,NA,NA,NA,NA,NA,NA,45.8,54.2,0,1,NA,"31",0,0,NA,NA,8,15,"14","8",11,14,3,9,6,2,2,3,4,5,3,5,0,NA,0,NA,6,1,1,0,0,1,0,23,25,12,8,5,9,8,"victory","Tottenham Hotspur","Bournemouth",0,1
"100","2015/2016","premier league",10,"Sunday","25","October","2015","4:15pm","Anfield",NA,NA,NA,"Liverpool","Southampton",1,1,"77","86",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60.3,39.7,1,1,"85","90+1",0,1,"90+4",NA,8,11,"11","8",15,8,2,3,8,3,5,2,10,7,4,2,0,NA,0,NA,2,0,0,0,0,2,1,19,23,5,11,7,17,6,"draw",NA,NA,NA,NA
"101","2015/2016","premier league",11,"Saturday","31","October","2015","12:45pm","Stamford Bridge",NA,NA,NA,"Chelsea","Liverpool",1,3,"4","45+3 74 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.6,57.4,1,4,"66","58 65 24 86",0,0,NA,NA,9,21,"21","9",8,16,2,7,2,5,4,4,1,7,3,2,0,NA,0,NA,4,0,0,0,0,5,0,30,24,9,7,8,8,5,"victory","Liverpool","Chelsea",0,1
"102","2015/2016","premier league",11,"Saturday","31","October","2015","3:00pm","Etihad Stadium",NA,NA,NA,"Manchester City","Norwich City",2,1,"67 89","83",2,0,"89 90+7",NA,1,0,"89",NA,1,0,"90+7",NA,NA,NA,NA,NA,70.8,29.2,2,2,"34 90+3","90 76",0,1,"88",NA,4,13,"12","4",21,5,5,3,10,1,6,1,12,4,4,0,0,NA,0,NA,3,2,1,1,0,4,1,17,26,8,11,7,16,4,"victory","Manchester City","Norwich City",1,0
"103","2015/2016","premier league",11,"Saturday","31","October","2015","3:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Arsenal",0,3,"NA","49 68 73",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.2,45.8,2,0,"89 57",NA,0,0,NA,NA,12,7,"7","12",7,14,3,5,1,7,3,2,4,4,5,1,0,NA,0,NA,3,0,0,0,0,2,0,19,21,8,8,5,8,6,"victory","Arsenal","Swansea City",0,1
"104","2015/2016","premier league",11,"Saturday","31","October","2015","3:00pm","The Hawthorns",NA,NA,NA,"West Bromwich Albion","Leicester City",2,3,"30 84","57 64 77",1,0,"84",NA,1,0,"84",NA,0,0,NA,NA,NA,NA,NA,NA,47.7,52.3,0,2,NA,"90+3 89",0,0,NA,NA,3,11,"11","3",14,13,6,5,5,3,3,5,6,4,2,1,0,NA,0,NA,5,1,1,0,0,2,0,14,27,11,8,8,10,3,"victory","Leicester City","West Bromwich Albion",0,1
"105","2015/2016","premier league",11,"Sunday","1","November","2015","4:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","Bournemouth",2,0,"31 36","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.5,51.5,1,2,"21","57 64",1,0,NA,NA,5,5,"5","5",11,16,2,2,4,9,5,5,4,6,1,1,0,NA,0,NA,2,0,0,0,0,3,1,10,27,4,13,10,10,2,"victory","Southampton","Bournemouth",1,0
"106","2015/2016","premier league",11,"Saturday","31","October","2015","3:00pm","Selhurst Park",NA,NA,NA,"Crystal Palace","Manchester United",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.6,55.4,3,3,"26 18 80","53 47 90+3",0,0,NA,NA,12,15,"14","12",10,5,5,1,3,2,2,2,7,3,0,1,0,NA,0,NA,0,0,0,0,0,6,0,27,15,6,5,4,10,1,"draw",NA,NA,NA,NA
