"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"177","2015/2016","bundesliga",20,"Saturday","6","February","2016","2:30pm","Olympiastadion",NA,NA,NA,"Hertha Berlin","Borussia Dortmund",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,33.1,66.9,0,2,NA,"41 9",0,0,NA,NA,11,16,"15","11",10,10,4,2,4,6,2,2,3,3,3,3,0,NA,0,NA,0,0,0,0,0,2,0,27,20,6,10,4,6,6,"draw",NA,NA,NA,NA
"178","2015/2016","bundesliga",20,"Saturday","6","February","2016","2:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Stuttgart",2,4,"52 90","27 45+1 65 76",0,1,NA,"76",0,1,NA,"76",0,0,NA,NA,NA,NA,NA,NA,58.7,41.3,2,2,"63 37","51 36",1,1,"67",NA,9,15,"15","8",17,16,7,9,3,5,7,2,2,7,3,3,0,NA,0,NA,6,1,1,0,0,4,2,24,33,16,8,9,9,6,"victory","Stuttgart","Eintracht Frankfurt",0,1
"179","2015/2016","bundesliga",20,"Saturday","6","February","2016","2:30pm","HDI-Arena",NA,NA,NA,"Hannover 96","Mainz",0,1,"NA","24",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.9,44.1,1,2,"81","2 58",0,0,NA,NA,20,14,"14","19",10,14,2,2,2,10,6,2,3,4,0,1,0,NA,0,NA,1,0,0,0,0,3,0,34,24,4,12,8,7,1,"victory","Mainz","Hannover 96",0,1
"180","2015/2016","bundesliga",20,"Sunday","7","February","2016","2:30pm","Imtech Arena",NA,NA,NA,"Hamburg","Cologne",1,1,"47","41",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.6,44.4,5,2,"45 65 56 58 89","71 49",0,0,NA,NA,17,5,"5","17",5,20,4,6,1,10,0,4,4,10,1,2,0,NA,0,NA,2,0,0,0,0,7,0,22,25,10,11,4,14,3,"draw",NA,NA,NA,NA
"181","2015/2016","bundesliga",21,"Friday","12","February","2016","7:30pm","Coface Arena",NA,NA,NA,"Mainz","Schalke",2,1,"33 79","46",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.1,57.9,3,1,"81 90+3 43","45+1",0,0,NA,NA,7,17,"16","6",11,14,4,3,4,8,3,3,5,7,1,5,0,NA,0,NA,3,0,0,0,0,4,0,24,25,7,12,6,12,6,"victory","Mainz","Schalke",1,0
"182","2015/2016","bundesliga",21,"Saturday","13","February","2016","2:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Hannover 96",1,0,"57","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,70.6,29.4,1,1,"69","36",0,0,NA,NA,13,9,"9","13",14,5,7,1,5,4,2,0,10,3,6,4,0,NA,0,NA,1,0,0,0,0,2,0,22,19,8,9,2,13,10,"victory","Borussia Dortmund","Hannover 96",1,0
"183","2015/2016","bundesliga",21,"Saturday","13","February","2016","2:30pm","Weserstadion",NA,NA,NA,"Werder Bremen","Hoffenheim",1,1,"13","10",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.5,51.5,1,4,"56","45 90+2 49 73",0,1,"77",NA,13,19,"19","12",17,11,10,4,5,2,2,5,6,2,2,4,0,NA,0,NA,2,0,0,0,0,5,1,32,28,14,7,7,8,6,"draw",NA,NA,NA,NA
"184","2015/2016","bundesliga",21,"Saturday","13","February","2016","5:30pm","RheinEnergieStadion",NA,NA,NA,"Cologne","Eintracht Frankfurt",3,1,"29 57 72","24",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.7,56.3,2,6,"54 66","50 66 82 52 66 19",0,0,NA,NA,16,19,"19","14",11,14,7,4,3,5,1,5,4,8,4,1,0,NA,0,NA,4,0,0,0,0,8,0,35,25,11,8,6,12,5,"victory","Cologne","Eintracht Frankfurt",1,0
"185","2015/2016","bundesliga",21,"Sunday","14","February","2016","4:30pm","SGL Arena",NA,NA,NA,"FC Augsburg","Bayern Munich",1,3,"86","15 62 78",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30.6,69.4,0,1,NA,"72",0,0,NA,NA,11,9,"8","11",6,24,1,10,4,8,1,6,2,5,1,0,0,NA,0,NA,4,0,0,0,0,1,0,20,30,11,12,7,7,1,"victory","Bayern Munich","FC Augsburg",0,1
"186","2015/2016","bundesliga",21,"Saturday","13","February","2016","2:30pm","Merck-Stadion am Bollenfalltor",NA,NA,NA,"SV Darmstadt 98","Bayer Leverkusen",1,2,"28","62 77",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,38.4,61.6,6,3,"84 85 88 37 69 90+2","23 90 90+2",0,0,NA,NA,20,16,"11","20",12,15,6,3,6,8,0,4,3,6,2,3,1,"62",0,NA,3,0,0,0,1,9,0,36,27,9,14,4,9,5,"victory","Bayer Leverkusen","SV Darmstadt 98",0,1
"187","2015/2016","bundesliga",21,"Saturday","13","February","2016","2:30pm","Mercedes-Benz Arena",NA,NA,NA,"Stuttgart","Hertha Berlin",2,0,"51 84","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49,51,3,3,"78 34 72","62 67 61",0,0,NA,NA,12,12,"12","12",15,7,6,3,5,3,4,1,10,1,2,7,0,NA,0,NA,2,0,0,0,0,6,0,24,22,9,8,5,11,9,"victory","Stuttgart","Hertha Berlin",1,0
"188","2015/2016","bundesliga",21,"Saturday","13","February","2016","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","FC Ingolstadt 04",2,0,"29 39","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.9,50.1,0,0,NA,NA,0,0,NA,NA,19,17,"17","18",9,11,5,2,1,5,3,4,6,7,3,2,0,NA,0,NA,2,0,0,0,0,0,0,36,20,7,6,7,13,5,"victory","Wolfsburg","FC Ingolstadt 04",1,0
"189","2015/2016","bundesliga",21,"Sunday","14","February","2016","2:30pm","Imtech Arena",NA,NA,NA,"Hamburg","M'gladbach",3,2,"38 41 80","14 88",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.1,57.9,3,1,"29 90+2 84","51",0,0,NA,NA,15,9,"9","15",17,11,9,4,7,3,1,4,3,6,3,4,0,NA,1,"38",5,0,0,0,1,4,0,24,28,13,10,5,9,7,"victory","Hamburg","M'gladbach",1,0
"190","2015/2016","bundesliga",22,"Friday","19","February","2016","7:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Hamburg",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.6,52.4,2,3,"62 85","21 38 89",0,0,NA,NA,12,20,"20","11",8,10,2,1,4,6,2,3,3,3,3,2,0,NA,0,NA,0,0,0,0,0,5,0,32,18,3,10,5,6,5,"draw",NA,NA,NA,NA
"191","2015/2016","bundesliga",22,"Saturday","20","February","2016","2:30pm","Audi Sportpark",NA,NA,NA,"FC Ingolstadt 04","Werder Bremen",2,0,"12 90","NA",1,0,"90",NA,1,0,"90",NA,0,0,NA,NA,NA,NA,NA,NA,44.2,55.8,2,2,"59 22","36 72",0,0,NA,NA,15,23,"22","14",9,12,4,2,3,9,2,1,0,4,1,5,0,NA,0,NA,2,1,1,0,0,4,0,38,21,6,12,3,4,6,"victory","FC Ingolstadt 04","Werder Bremen",1,0
"192","2015/2016","bundesliga",22,"Saturday","20","February","2016","2:30pm","WIRSOL Rhein-Neckar-Arena",NA,NA,NA,"Hoffenheim","Mainz",3,2,"13 68 76","11 78",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.5,52.5,1,2,"14","27 90+1",0,0,NA,NA,8,14,"14","8",13,13,4,6,6,5,3,2,6,2,2,4,0,NA,0,NA,5,0,0,0,0,3,0,22,26,10,11,5,8,6,"victory","Hoffenheim","Mainz",1,0
"193","2015/2016","bundesliga",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bayer Leverkusen","Borussia Dortmund",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015/2016","bundesliga",22,"Sunday","21","February","2016","4:30pm","HDI-Arena",NA,NA,NA,"Hannover 96","FC Augsburg",0,1,"NA","14",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.7,50.3,2,2,"48 50","85 89",0,0,NA,NA,12,15,"15","12",16,11,6,6,5,4,5,1,5,2,3,1,0,NA,0,NA,1,0,0,0,0,4,0,27,27,12,9,6,7,4,"victory","FC Augsburg","Hannover 96",0,1
"195","2015/2016","bundesliga",22,"Saturday","20","February","2016","2:30pm","Olympiastadion",NA,NA,NA,"Hertha Berlin","Wolfsburg",1,1,"60","53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.3,51.7,3,2,"42 10 89","90+3 90+1",0,0,NA,NA,17,16,"16","17",9,13,5,6,2,4,2,3,3,5,1,0,0,NA,0,NA,2,0,0,0,0,5,0,33,22,11,6,5,8,1,"draw",NA,NA,NA,NA
"196","2015/2016","bundesliga",22,"Saturday","20","February","2016","2:30pm","Borussia-Park",NA,NA,NA,"M'gladbach","Cologne",1,0,"9","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.7,41.3,2,2,"46 70","46 88",0,0,NA,NA,18,21,"19","18",16,12,5,6,6,5,5,1,4,4,2,2,0,NA,0,NA,1,0,0,0,0,4,0,39,28,11,11,6,8,4,"victory","M'gladbach","Cologne",1,0
"197","2015/2016","bundesliga",22,"Saturday","20","February","2016","2:30pm","Allianz Arena",NA,NA,NA,"Bayern Munich","SV Darmstadt 98",3,1,"49 71 84","26",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,80.8,19.2,2,0,"39 50",NA,0,0,NA,NA,10,13,"11","10",37,6,13,5,12,1,12,0,18,0,5,0,0,NA,0,NA,4,0,0,0,0,2,0,23,43,18,13,12,18,5,"victory","Bayern Munich","SV Darmstadt 98",1,0
"198","2015/2016","bundesliga",22,"Sunday","21","February","2016","4:30pm","Veltins Arena",NA,NA,NA,"Schalke","Stuttgart",1,1,"14","74",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44,56,3,1,"75 69 81","28",0,0,NA,NA,16,16,"14","15",15,19,5,8,9,6,1,5,4,13,3,1,0,NA,0,NA,2,0,0,0,0,4,0,32,34,13,15,6,17,4,"draw",NA,NA,NA,NA
"199","2015/2016","bundesliga",23,"Friday","26","February","2016","7:30pm","RheinEnergieStadion",NA,NA,NA,"Cologne","Hertha Berlin",0,1,"NA","43",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.4,53.6,2,2,"52 78","67 71",0,0,NA,NA,15,10,"10","15",15,10,3,3,11,3,1,4,2,8,2,1,0,NA,0,NA,1,0,0,0,0,4,0,25,25,6,14,5,10,3,"victory","Hertha Berlin","Cologne",0,1
"200","2015/2016","bundesliga",23,"Saturday","27","February","2016","2:30pm","Mercedes-Benz Arena",NA,NA,NA,"Stuttgart","Hannover 96",1,2,"18","32 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59.7,40.3,1,3,"54","72 65 56",0,0,NA,NA,18,11,"11","16",22,12,10,8,8,2,4,2,17,1,2,2,0,NA,0,NA,3,0,0,0,0,4,0,29,34,18,10,6,18,4,"victory","Hannover 96","Stuttgart",0,1
"201","2015/2016","bundesliga",23,"Saturday","27","February","2016","2:30pm","Weserstadion",NA,NA,NA,"Werder Bremen","SV Darmstadt 98",2,2,"33 89","44 82",0,1,NA,"44",0,1,NA,"44",0,0,NA,NA,NA,NA,NA,NA,64.5,35.5,3,3,"43 47 45+1","57 36 71",0,0,NA,NA,24,23,"23","23",16,8,7,3,2,4,7,1,4,2,2,0,0,NA,0,NA,4,1,1,0,0,6,0,47,24,10,6,8,6,2,"draw",NA,NA,NA,NA
"202","2015/2016","bundesliga",23,"Sunday","28","February","2016","4:30pm","Coface Arena",NA,NA,NA,"Mainz","Bayer Leverkusen",3,1,"14 58 32","65",1,0,"58",NA,1,0,"58",NA,0,0,NA,NA,NA,NA,NA,NA,40.4,59.6,1,1,"25","57",0,0,NA,NA,16,18,"16","15",14,13,7,5,3,3,4,5,1,12,3,2,0,NA,0,NA,4,1,1,0,0,2,0,34,27,12,6,9,13,5,"victory","Mainz","Bayer Leverkusen",1,0
"203","2015/2016","bundesliga",23,"Sunday","28","February","2016","6:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Schalke",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.6,54.4,1,2,"90+1","88 90+1",0,0,NA,NA,13,12,"11","12",11,6,5,2,5,3,1,1,5,3,6,2,0,NA,0,NA,0,0,0,0,0,3,0,25,17,7,8,2,8,8,"draw",NA,NA,NA,NA
"204","2015/2016","bundesliga",23,"Saturday","27","February","2016","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","Bayern Munich",0,2,"NA","66 74",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,32.8,67.2,0,1,NA,"78",0,0,NA,NA,8,10,"8","7",12,14,8,5,3,5,1,4,1,7,2,5,0,NA,0,NA,2,0,0,0,0,1,0,18,26,13,8,5,8,7,"victory","Bayern Munich","Wolfsburg",0,1
"205","2015/2016","bundesliga",23,"Saturday","27","February","2016","2:30pm","Imtech Arena",NA,NA,NA,"Hamburg","FC Ingolstadt 04",1,1,"7","61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.2,50.8,3,5,"85 15 11","45+2 85 67 47 37",0,0,NA,NA,17,12,"10","17",7,12,2,3,3,6,2,3,2,5,2,2,0,NA,0,NA,2,0,0,0,0,8,0,29,19,5,9,5,7,4,"draw",NA,NA,NA,NA
"206","2015/2016","bundesliga",23,"Sunday","28","February","2016","2:30pm","SGL Arena",NA,NA,NA,"FC Augsburg","M'gladbach",2,2,"50 53","33 55",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.9,52.1,0,0,NA,NA,0,0,NA,NA,17,8,"8","17",24,10,4,7,9,2,11,1,2,5,1,2,0,NA,0,NA,4,0,0,0,0,0,0,25,34,11,11,12,7,3,"draw",NA,NA,NA,NA
"207","2015/2016","bundesliga",23,"Sunday","28","February","2016","4:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Hoffenheim",3,1,"80 85 90+2","25",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,75.3,24.7,0,0,NA,NA,0,1,"58",NA,9,10,"9","9",26,9,9,4,8,2,9,3,11,7,4,1,0,NA,0,NA,4,0,0,0,0,0,1,19,35,13,10,12,18,5,"victory","Borussia Dortmund","Hoffenheim",1,0
"208","2015/2016","bundesliga",24,"Tuesday","1","March","2016","7:00pm","HDI-Arena",NA,NA,NA,"Hannover 96","Wolfsburg",0,4,"NA","36 59 62 69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.7,63.3,2,1,"56 42","24",0,0,NA,NA,5,8,"8","5",6,23,2,11,2,9,2,3,1,7,3,2,0,NA,0,NA,4,0,0,0,0,3,0,13,29,13,11,5,8,5,"victory","Wolfsburg","Hannover 96",0,1
"209","2015/2016","bundesliga",24,"Wednesday","2","March","2016","7:00pm","Merck-Stadion am Bollenfalltor",NA,NA,NA,"SV Darmstadt 98","Borussia Dortmund",0,2,"NA","38 53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30.6,69.4,0,1,NA,"81",0,0,NA,NA,12,16,"15","11",5,13,1,7,4,4,0,2,2,4,3,0,0,NA,0,NA,2,0,0,0,0,1,0,28,18,8,8,2,6,3,"victory","Borussia Dortmund","SV Darmstadt 98",0,1
"210","2015/2016","bundesliga",24,"Wednesday","2","March","2016","7:00pm","Borussia-Park",NA,NA,NA,"M'gladbach","Stuttgart",4,0,"16 60 68 90+1","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.2,42.8,1,2,"54","44 83",0,0,NA,NA,9,14,"14","9",14,8,6,3,5,3,3,2,2,4,2,1,0,NA,1,"90+1",4,0,0,0,1,3,0,23,22,9,8,5,6,3,"victory","M'gladbach","Stuttgart",1,0
"211","2015/2016","bundesliga",24,"Wednesday","2","March","2016","7:00pm","BayArena",NA,NA,NA,"Bayer Leverkusen","Werder Bremen",1,4,"69","5 55 65 83",0,1,NA,"65",0,1,NA,"65",0,0,NA,NA,NA,NA,NA,NA,63.9,36.1,1,1,"43","62",0,0,NA,NA,15,8,"8","15",16,11,6,4,4,4,6,3,9,6,3,2,0,NA,1,"69",5,1,1,0,1,2,0,23,27,10,8,9,15,5,"victory","Werder Bremen","Bayer Leverkusen",0,1
"212","2015/2016","bundesliga",24,"Wednesday","2","March","2016","7:00pm","Allianz Arena",NA,NA,NA,"Bayern Munich","Mainz",1,2,"64","26 86",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,78.3,21.7,1,2,"50","62 84",0,0,NA,NA,11,11,"10","9",17,5,6,3,8,2,3,0,11,0,1,0,0,NA,0,NA,3,0,0,0,0,3,0,22,22,9,10,3,11,1,"victory","Mainz","Bayern Munich",0,1
"213","2015/2016","bundesliga",24,"Tuesday","1","March","2016","7:00pm","Audi Sportpark",NA,NA,NA,"FC Ingolstadt 04","Cologne",1,1,"36","72",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.2,44.8,2,1,"75 29","53",0,0,NA,NA,13,19,"18","13",14,8,3,3,8,4,3,1,7,2,0,4,0,NA,0,NA,2,0,0,0,0,3,0,32,22,6,12,4,9,4,"draw",NA,NA,NA,NA
"214","2015/2016","bundesliga",24,"Wednesday","2","March","2016","7:00pm","Veltins Arena",NA,NA,NA,"Schalke","Hamburg",3,2,"37 66 77","4 90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,65.8,34.2,2,1,"60 43","40",0,1,"45",NA,14,18,"16","13",26,8,9,4,9,2,8,2,8,6,5,0,0,NA,0,NA,5,0,0,0,0,3,1,32,34,13,11,10,14,5,"victory","Schalke","Hamburg",1,0
"215","2015/2016","bundesliga",24,"Wednesday","2","March","2016","7:00pm","WIRSOL Rhein-Neckar-Arena",NA,NA,NA,"Hoffenheim","FC Augsburg",2,1,"25 81","40",0,1,NA,"40",0,1,NA,"40",0,0,NA,NA,NA,NA,NA,NA,50.8,49.2,2,4,"39 62","62 34 90+2 22",0,0,NA,NA,8,15,"15","7",14,14,7,3,5,7,2,4,7,6,2,1,0,NA,0,NA,3,1,1,0,0,6,0,23,28,10,12,6,13,3,"victory","Hoffenheim","FC Augsburg",1,0
"216","2015/2016","bundesliga",24,"Wednesday","2","March","2016","7:00pm","Olympiastadion",NA,NA,NA,"Hertha Berlin","Eintracht Frankfurt",2,0,"63 78","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.8,50.2,3,2,"33 5 90+3","58 53",0,0,NA,NA,17,14,"14","17",11,11,6,3,4,5,1,3,2,3,2,1,0,NA,0,NA,2,0,0,0,0,5,0,31,22,9,9,4,5,3,"victory","Hertha Berlin","Eintracht Frankfurt",1,0
"217","2015/2016","bundesliga",25,"Saturday","5","March","2016","2:30pm","RheinEnergieStadion",NA,NA,NA,"Cologne","Schalke",1,3,"33","2 23 76",0,1,NA,"2",0,1,NA,"2",0,0,NA,NA,NA,NA,NA,NA,46.7,53.3,1,0,"2",NA,0,0,NA,NA,13,15,"15","13",17,18,9,4,8,10,0,4,7,5,1,0,0,NA,0,NA,4,1,1,0,0,1,0,28,35,13,18,4,12,1,"victory","Schalke","Cologne",0,1
"218","2015/2016","bundesliga",25,"Saturday","5","March","2016","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","M'gladbach",2,1,"15 17","23",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.9,57.1,2,3,"70 45+1","40 32 73",0,0,NA,NA,15,13,"12","15",12,14,3,5,7,2,2,7,1,3,1,2,0,NA,0,NA,3,0,0,0,0,5,0,28,26,8,9,9,4,3,"victory","Wolfsburg","M'gladbach",1,0
"219","2015/2016","bundesliga",25,"Saturday","5","March","2016","2:30pm","Mercedes-Benz Arena",NA,NA,NA,"Stuttgart","Hoffenheim",5,1,"5 51 42 78 83","73",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.8,63.2,1,2,"14","60 80",0,0,NA,NA,17,8,"8","16",21,13,11,4,6,5,4,4,11,1,4,2,0,NA,0,NA,6,0,0,0,0,3,0,25,34,15,11,8,12,6,"victory","Stuttgart","Hoffenheim",1,0
"220","2015/2016","bundesliga",25,"Saturday","5","March","2016","5:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Bayern Munich",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,37.4,62.6,1,1,"37","22",0,0,NA,NA,10,12,"11","10",11,17,3,4,6,11,2,2,2,6,1,3,0,NA,0,NA,0,0,0,0,0,2,0,22,28,7,17,4,8,4,"draw",NA,NA,NA,NA
"221","2015/2016","bundesliga",25,"Sunday","6","March","2016","4:30pm","Imtech Arena",NA,NA,NA,"Hamburg","Hertha Berlin",2,0,"58 75","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.8,42.2,4,1,"55 60 84 18","38",0,0,NA,NA,12,9,"8","12",14,3,5,1,7,1,2,1,3,2,3,3,0,NA,0,NA,2,0,0,0,0,5,0,21,17,6,8,3,5,6,"victory","Hamburg","Hertha Berlin",1,0
"222","2015/2016","bundesliga",25,"Saturday","5","March","2016","2:30pm","SGL Arena",NA,NA,NA,"FC Augsburg","Bayer Leverkusen",3,3,"5 44 57","60 80 90+3",0,2,NA,"90+3 90+2",0,1,NA,"90+3",0,1,NA,"90+2",NA,NA,NA,NA,43.1,56.9,2,1,"25 79","88",1,0,NA,NA,10,14,"13","9",10,20,5,5,4,6,1,9,0,5,0,4,1,"80",0,NA,6,2,1,1,1,3,1,24,30,10,10,10,5,4,"draw",NA,NA,NA,NA
"223","2015/2016","bundesliga",25,"Saturday","5","March","2016","2:30pm","Weserstadion",NA,NA,NA,"Werder Bremen","Hannover 96",4,1,"18 26 56 67","45",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.9,54.1,2,2,"69 85","40 38",0,0,NA,NA,16,14,"14","16",14,15,5,5,7,8,2,2,4,4,2,1,0,NA,0,NA,5,0,0,0,0,4,0,30,29,10,15,4,8,3,"victory","Werder Bremen","Hannover 96",1,0
"224","2015/2016","bundesliga",25,"Saturday","5","March","2016","2:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","FC Ingolstadt 04",1,1,"69","8",0,1,NA,"8",0,1,NA,"8",0,0,NA,NA,NA,NA,NA,NA,64.9,35.1,5,5,"27 39 44 67 90+3","35 67 51 79 77",0,1,"74",NA,20,23,"23","18",21,12,3,6,13,3,5,3,8,2,6,3,0,NA,0,NA,2,1,1,0,0,10,1,43,33,9,16,8,10,9,"draw",NA,NA,NA,NA
"225","2015/2016","bundesliga",25,"Sunday","6","March","2016","2:30pm","Coface Arena",NA,NA,NA,"Mainz","SV Darmstadt 98",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.4,37.6,0,5,NA,"42 63 84 45 86",1,0,NA,NA,17,18,"17","17",11,15,4,3,5,9,2,3,3,1,3,4,0,NA,0,NA,0,0,0,0,0,5,1,35,26,7,14,5,4,7,"draw",NA,NA,NA,NA
"226","2015/2016","bundesliga",26,"Friday","11","March","2016","7:30pm","Olympiastadion",NA,NA,NA,"Hertha Berlin","Schalke",2,0,"42 65","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45,55,2,1,"56 90+1","26",0,0,NA,NA,15,14,"14","14",16,15,5,4,5,6,6,5,5,5,2,2,0,NA,0,NA,2,0,0,0,0,3,0,29,31,9,11,11,10,4,"victory","Hertha Berlin","Schalke",1,0
"227","2015/2016","bundesliga",26,"Saturday","12","March","2016","2:30pm","Audi Sportpark",NA,NA,NA,"FC Ingolstadt 04","Stuttgart",3,3,"4 56 61","9 79 84",0,1,NA,"84",0,1,NA,"84",0,0,NA,NA,NA,NA,NA,NA,45.4,54.6,2,3,"54 70","22 62 87",0,0,NA,NA,13,20,"19","13",22,16,8,6,9,6,5,4,3,7,1,1,0,NA,0,NA,6,1,1,0,0,5,0,33,38,14,15,9,10,2,"draw",NA,NA,NA,NA
"228","2015/2016","bundesliga",26,"Saturday","12","March","2016","2:30pm","Borussia-Park",NA,NA,NA,"M'gladbach","Eintracht Frankfurt",3,0,"36 53 79","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.9,36.1,1,3,"87","76 36 87",0,0,NA,NA,8,20,"20","8",16,4,8,0,6,4,2,0,1,1,3,2,0,NA,0,NA,3,0,0,0,0,4,0,28,20,8,10,2,2,5,"victory","M'gladbach","Eintracht Frankfurt",1,0
"229","2015/2016","bundesliga",26,"Saturday","12","March","2016","5:30pm","Allianz Arena",NA,NA,NA,"Bayern Munich","Werder Bremen",5,0,"9 90 31 65 86","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,82.7,17.3,1,3,"35","25 67 83",0,0,NA,NA,8,8,"6","8",20,2,13,1,5,1,2,0,11,4,2,3,0,NA,0,NA,5,0,0,0,0,4,0,16,22,14,6,2,15,5,"victory","Bayern Munich","Werder Bremen",1,0
