"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"11","2017/2018","bundesliga",2,"Saturday","26","August","2017","2:30pm","Commerzbank-Arena",NA,"Benjamin Cortus","Gunter Perl","Eintracht Frankfurt","Wolfsburg",0,1,"NA","22",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.9,51.1,3,1,"43 36 67","66",0,0,NA,NA,18,20,"19","18",13,7,6,3,7,3,0,1,7,2,5,2,0,NA,0,NA,1,0,0,0,0,4,0,38,20,9,10,1,9,7,"victory","Wolfsburg","Eintracht Frankfurt",0,1
"12","2017/2018","bundesliga",2,"Saturday","26","August","2017","2:30pm","SGL Arena",NA,"Sascha Stegemann","Tobias Welz","FC Augsburg","M'gladbach",2,2,"1 89","7 30",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.8,49.2,2,2,"45 18","42 37",0,0,NA,NA,13,12,"12","12",24,16,9,3,8,6,7,7,10,0,1,1,0,NA,0,NA,4,0,0,0,0,4,0,25,40,12,14,14,10,2,"draw",NA,NA,NA,NA
"13","2017/2018","bundesliga",2,"Saturday","26","August","2017","5:30pm","Signal Iduna Park",NA,"Marco Fritz","Dr. Jochen Drees","Borussia Dortmund","Hertha Berlin",2,0,"15 57","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66.2,33.8,1,1,"30","66",0,0,NA,NA,12,9,"9","12",18,7,8,4,8,3,2,0,4,4,4,5,0,NA,0,NA,2,0,0,0,0,2,0,21,25,12,11,2,8,9,"victory","Borussia Dortmund","Hertha Berlin",1,0
"14","2017/2018","bundesliga",2,"Sunday","27","August","2017","5:00pm","HDI-Arena",NA,"Patrick Ittrich","Robert Hartmann","Hannover 96","Schalke",1,0,"67","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.1,51.9,1,2,"81","18 9",0,0,NA,NA,17,17,"17","17",11,8,3,1,4,4,4,3,2,6,1,0,0,NA,0,NA,1,0,0,0,0,3,0,34,19,4,8,7,8,1,"victory","Hannover 96","Schalke",1,0
"15","2017/2018","bundesliga",2,"Saturday","26","August","2017","2:30pm","Weser-Stadion",NA,"Bastian Dankert","Felix Zwayer","Werder Bremen","Bayern Munich",0,2,"NA","72 75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28.6,71.4,1,1,"32","60",0,0,NA,NA,9,10,"10","9",4,19,1,8,0,8,3,3,2,8,0,0,0,NA,0,NA,2,0,0,0,0,2,0,19,23,9,8,6,10,0,"victory","Bayern Munich","Werder Bremen",0,1
"16","2017/2018","bundesliga",2,"Saturday","26","August","2017","2:30pm","BayArena",NA,"Harm Osmers","Wolfgang Stark","Bayer Leverkusen","Hoffenheim",2,2,"32 49","47 70",1,0,"32",NA,1,0,"32",NA,0,0,NA,NA,NA,NA,NA,NA,60.9,39.1,2,2,"89 28","31 18",0,0,NA,NA,16,11,"10","16",17,7,3,4,9,2,5,1,6,1,2,2,0,NA,0,NA,4,1,1,0,0,4,0,27,24,7,11,6,7,4,"draw",NA,NA,NA,NA
"17","2017/2018","bundesliga",2,"Saturday","26","August","2017","2:30pm","Mercedes-Benz Arena",NA,"Benjamin Brand","Tobias Stieler","Stuttgart","Mainz",1,0,"53","NA",1,0,"80",NA,0,0,NA,NA,1,0,"80",NA,NA,NA,NA,NA,52.5,47.5,2,1,"38 13","43",0,0,NA,NA,12,18,"18","12",17,13,4,6,10,6,3,1,5,6,1,2,0,NA,0,NA,1,1,0,1,0,3,0,30,30,10,16,4,11,3,"victory","Stuttgart","Mainz",1,0
"18","2017/2018","bundesliga",2,"Sunday","27","August","2017","2:30pm","Red Bull Arena",NA,"Christian Dingert","Dr. Jochen Drees","RB Leipzig","SC Freiburg",4,1,"48 71 55 80","23",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.4,32.6,2,1,"59 73","60",0,1,"81",NA,11,13,"12","11",29,7,11,2,11,5,7,0,8,2,1,1,0,NA,0,NA,5,0,0,0,0,3,1,24,36,13,16,7,10,2,"victory","RB Leipzig","SC Freiburg",1,0
"19","2017/2018","bundesliga",3,"Friday","8","September","2017","7:30pm","Imtech Arena",NA,"Deniz Aytekin","Dr. Jochen Drees","Hamburg","RB Leipzig",0,2,"NA","67 75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,31.3,68.7,1,1,"87","60",0,0,NA,NA,14,11,"11","14",9,20,2,4,6,10,1,6,4,14,2,2,0,NA,0,NA,2,0,0,0,0,2,0,25,29,6,16,7,18,4,"victory","RB Leipzig","Hamburg",0,1
"20","2017/2018","bundesliga",3,"Saturday","9","September","2017","2:30pm","BORUSSIA-PARK",NA,"Dr. Robert Kampka","Sascha Stegemann","M'gladbach","Eintracht Frankfurt",0,1,"NA","13",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,70.3,29.7,3,2,"84 87 89","90+6 61",0,0,NA,NA,17,17,"14","17",15,12,3,6,9,6,3,0,13,5,4,3,0,NA,0,NA,1,0,0,0,0,5,0,34,27,9,15,3,18,7,"victory","Eintracht Frankfurt","M'gladbach",0,1
"21","2017/2018","bundesliga",3,"Saturday","9","September","2017","2:30pm","Coface Arena",NA,"Markus Schmidt","Patrick Ittrich","Mainz","Bayer Leverkusen",3,1,"45 57 71","22",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.2,63.8,2,2,"87 60","53 30",0,0,NA,NA,16,15,"14","16",14,13,5,2,6,8,3,3,1,3,0,1,0,NA,0,NA,4,0,0,0,0,4,0,31,27,7,14,6,4,1,"victory","Mainz","Bayer Leverkusen",1,0
"22","2017/2018","bundesliga",3,"Saturday","9","September","2017","5:30pm","WIRSOL Rhein-Neckar-Arena",NA,"Daniel Siebert","Guido Winkmann","Hoffenheim","Bayern Munich",2,0,"27 51","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28.2,71.8,3,1,"30 65 63","90+5",0,0,NA,NA,15,9,"9","15",6,23,3,6,2,9,1,8,2,4,2,3,0,NA,0,NA,2,0,0,0,0,4,0,24,29,9,11,9,6,5,"victory","Hoffenheim","Bayern Munich",1,0
"23","2017/2018","bundesliga",3,"Sunday","10","September","2017","5:00pm","Veltins Arena",NA,"Frank Willenborg","Manuel Grafe","Schalke","Stuttgart",3,1,"4 47 48","40",1,0,"4",NA,1,0,"4",NA,0,0,NA,NA,NA,NA,NA,NA,38.4,61.6,1,1,"82","63",0,0,NA,NA,15,19,"19","15",12,11,4,2,6,6,2,3,2,1,2,3,0,NA,0,NA,4,1,1,0,0,2,0,34,23,6,12,5,3,5,"victory","Schalke","Stuttgart",1,0
"24","2017/2018","bundesliga",3,"Saturday","9","September","2017","2:30pm","MAGE SOLAR Stadion",NA,"Benjamin Cortus","Gunter Perl","SC Freiburg","Borussia Dortmund",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,17.2,82.8,0,0,NA,NA,1,0,NA,NA,10,11,"10","10",6,27,2,3,2,11,2,13,0,7,1,1,0,NA,0,NA,0,0,0,0,0,0,1,21,33,5,13,15,7,2,"draw",NA,NA,NA,NA
"25","2017/2018","bundesliga",3,"Saturday","9","September","2017","2:30pm","SGL Arena",NA,"Tobias Stieler","Marco Fritz","FC Augsburg","Cologne",3,0,"21 32 90+4","NA",1,0,"32",NA,1,0,"32",NA,0,0,NA,NA,NA,NA,NA,NA,33.5,66.5,0,0,NA,NA,0,0,NA,NA,15,13,"13","14",10,13,4,3,6,4,0,6,6,9,0,1,0,NA,0,NA,3,1,1,0,0,0,0,28,23,7,10,6,15,1,"victory","FC Augsburg","Cologne",1,0
"26","2017/2018","bundesliga",3,"Saturday","9","September","2017","2:30pm","Volkswagen Arena",NA,"Felix Zwayer","Wolfgang Stark","Wolfsburg","Hannover 96",1,1,"52","75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.3,50.7,0,1,NA,"48",0,0,NA,NA,13,20,"19","13",17,7,7,2,5,5,5,0,3,1,1,2,0,NA,0,NA,2,0,0,0,0,1,0,33,24,9,10,5,4,3,"draw",NA,NA,NA,NA
"27","2017/2018","bundesliga",3,"Sunday","10","September","2017","2:30pm","Olympiastadion",NA,"Bibiana Steinhaus","Harm Osmers","Hertha Berlin","Werder Bremen",1,1,"38","59",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.4,46.6,1,0,"36",NA,0,0,NA,NA,10,12,"12","10",8,11,4,5,2,5,2,1,5,7,4,2,0,NA,0,NA,2,0,0,0,0,1,0,22,19,9,7,3,12,6,"draw",NA,NA,NA,NA
"28","2017/2018","bundesliga",4,"Friday","15","September","2017","7:30pm","HDI-Arena",NA,"Robert Hartmann","Wolfgang Stark","Hannover 96","Hamburg",2,0,"50 82","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58,42,1,0,"38",NA,0,0,NA,NA,17,16,"15","17",17,12,4,3,11,3,2,6,4,7,1,1,0,NA,0,NA,2,0,0,0,0,1,0,33,29,7,14,8,11,2,"victory","Hannover 96","Hamburg",1,0
"29","2017/2018","bundesliga",4,"Saturday","16","September","2017","2:30pm","Weser-Stadion",NA,"Benjamin Brand","Wolfgang Stark","Werder Bremen","Schalke",1,2,"20","22 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.5,48.5,2,2,"68 90","16 45",0,0,NA,NA,14,17,"17","14",18,11,2,4,10,5,6,2,6,5,1,2,1,"22",0,NA,3,0,0,0,1,4,0,31,29,6,15,8,11,3,"victory","Schalke","Werder Bremen",0,1
"30","2017/2018","bundesliga",4,"Saturday","16","September","2017","2:30pm","Mercedes-Benz Arena",NA,"Guido Winkmann","Deniz Aytekin","Stuttgart","Wolfsburg",1,0,"42","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.8,55.2,2,3,"90+8 66","26 45+1 90+2",0,0,NA,NA,16,19,"18","15",8,8,4,1,3,5,1,2,2,3,5,2,0,NA,0,NA,1,0,0,0,0,5,0,35,16,5,8,3,5,7,"victory","Stuttgart","Wolfsburg",1,0
"31","2017/2018","bundesliga",4,"Sunday","17","September","2017","12:30pm","WIRSOL Rhein-Neckar-Arena",NA,"Markus Schmidt","Frank Willenborg","Hoffenheim","Hertha Berlin",1,1,"6","55",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59.1,40.9,2,2,"80 21","90+1 71",0,0,NA,NA,15,20,"20","14",8,9,2,4,3,2,3,3,5,2,1,1,0,NA,0,NA,2,0,0,0,0,4,0,35,17,6,5,6,7,2,"draw",NA,NA,NA,NA
"32","2017/2018","bundesliga",4,"Sunday","17","September","2017","5:00pm","Signal Iduna Park",NA,"Patrick Ittrich","Dr. Felix Brych","Borussia Dortmund","Cologne",5,0,"2 69 45+1 59 60","NA",1,0,"59",NA,1,0,"59",NA,0,0,NA,NA,NA,NA,NA,NA,73.8,26.2,0,3,NA,"59 39 63",0,0,NA,NA,11,12,"10","11",22,6,8,2,12,2,2,2,8,5,1,5,0,NA,0,NA,5,1,1,0,0,3,0,23,28,10,14,4,13,6,"victory","Borussia Dortmund","Cologne",1,0
"33","2017/2018","bundesliga",4,"Saturday","16","September","2017","2:30pm","Allianz Arena",NA,"Sascha Stegemann","Felix Zwayer","Bayern Munich","Mainz",4,0,"11 23 50 77","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,75.1,24.9,2,2,"56 42","36 55",0,0,NA,NA,10,5,"5","9",28,11,14,4,8,5,6,2,10,5,0,1,0,NA,0,NA,4,0,0,0,0,4,0,15,39,18,13,8,15,1,"victory","Bayern Munich","Mainz",1,0
"34","2017/2018","bundesliga",4,"Saturday","16","September","2017","2:30pm","Commerzbank-Arena",NA,"Christian Dingert","Daniel Siebert","Eintracht Frankfurt","FC Augsburg",1,2,"79","20 76",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,65.4,34.6,2,3,"90+2 45","90+2 82 68",0,0,NA,NA,13,13,"11","12",23,11,8,3,9,4,6,4,4,4,1,3,0,NA,0,NA,3,0,0,0,0,5,0,26,34,11,13,10,8,4,"victory","FC Augsburg","Eintracht Frankfurt",0,1
"35","2017/2018","bundesliga",4,"Saturday","16","September","2017","5:30pm","Red Bull Arena",NA,"Marco Fritz","Dr. Robert Kampka","RB Leipzig","M'gladbach",2,2,"17 31","25 61",0,1,NA,"25",0,1,NA,"25",0,0,NA,NA,NA,NA,NA,NA,52,48,1,1,"90+1","67",1,0,NA,NA,13,12,"11","13",9,10,3,3,5,6,1,1,3,2,3,2,0,NA,0,NA,4,1,1,0,0,2,1,25,19,6,11,2,5,5,"draw",NA,NA,NA,NA
"36","2017/2018","bundesliga",4,"Sunday","17","September","2017","2:30pm","BayArena",NA,"Sven Jablonski","Gunter Perl","Bayer Leverkusen","SC Freiburg",4,0,"21 34 29 86","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.7,35.3,0,2,NA,"70 87",0,0,NA,NA,4,13,"12","4",22,4,9,1,9,3,4,0,5,4,4,0,0,NA,0,NA,4,0,0,0,0,2,0,17,26,10,12,4,9,4,"victory","Bayer Leverkusen","SC Freiburg",1,0
"37","2017/2018","bundesliga",5,"Tuesday","19","September","2017","5:30pm","BORUSSIA-PARK",NA,"Soren Storks","Wolfgang Stark","M'gladbach","Stuttgart",2,0,"57 74","NA",1,0,"74",NA,1,0,"74",NA,0,0,NA,NA,NA,NA,NA,NA,56,44,0,1,NA,"72",0,0,NA,NA,9,8,"8","9",8,11,3,4,4,6,1,1,4,1,1,3,0,NA,0,NA,2,1,1,0,0,1,0,17,19,7,10,2,5,4,"victory","M'gladbach","Stuttgart",1,0
"38","2017/2018","bundesliga",5,"Tuesday","19","September","2017","7:30pm","SGL Arena",NA,"Daniel Siebert","Christian Dingert","FC Augsburg","RB Leipzig",1,0,"4","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,32.4,67.6,2,2,"50 78","77 52",0,0,NA,NA,15,17,"16","14",11,14,4,3,5,9,2,2,3,2,5,2,0,NA,0,NA,1,0,0,0,0,4,0,32,25,7,14,4,5,7,"victory","FC Augsburg","RB Leipzig",1,0
"39","2017/2018","bundesliga",5,"Wednesday","20","September","2017","5:30pm","RheinEnergieStadion",NA,"Martin Petersen","Wolfgang Stark","Cologne","Eintracht Frankfurt",0,1,"NA","22",0,1,NA,"22",0,1,NA,"22",0,0,NA,NA,NA,NA,NA,NA,55.8,44.2,2,1,"37 30","90+2",0,0,NA,NA,20,21,"21","20",17,9,8,4,7,3,2,2,4,5,2,2,0,NA,0,NA,1,1,1,0,0,3,0,41,26,12,10,4,9,4,"victory","Eintracht Frankfurt","Cologne",0,1
"40","2017/2018","bundesliga",5,"Wednesday","20","September","2017","7:30pm","MAGE SOLAR Stadion",NA,"Tobias Stieler","Robert Hartmann","SC Freiburg","Hannover 96",1,1,"83","65",1,0,"54",NA,0,0,NA,NA,1,0,"54",NA,NA,NA,NA,NA,50.4,49.6,2,4,"90+3 90+1","79 60 56 68",0,0,NA,NA,17,19,"19","17",22,14,5,3,11,8,6,3,5,3,3,1,0,NA,0,NA,2,1,0,1,0,6,0,36,36,8,19,9,8,4,"draw",NA,NA,NA,NA
"41","2017/2018","bundesliga",5,"Wednesday","20","September","2017","7:30pm","Coface Arena",NA,"Manuel Grafe","Guido Winkmann","Mainz","Hoffenheim",2,3,"6 16","23 45+1 90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.2,56.8,3,3,"26 85 84","22 59 84",0,0,NA,NA,9,13,"12","9",21,19,7,7,8,8,6,4,5,11,2,4,0,NA,0,NA,5,0,0,0,0,6,0,22,40,14,16,10,16,6,"victory","Hoffenheim","Mainz",0,1
"42","2017/2018","bundesliga",5,"Tuesday","19","September","2017","7:30pm","Veltins Arena",NA,"Marco Fritz","Bastian Dankert","Schalke","Bayern Munich",0,3,"NA","25 29 75",0,1,NA,"25",0,1,NA,"25",0,0,NA,NA,NA,NA,NA,NA,33.8,66.2,1,1,"64","87",0,0,NA,NA,13,11,"10","12",11,13,4,8,4,5,3,0,2,6,3,0,0,NA,0,NA,3,1,1,0,0,2,0,24,24,12,9,3,8,3,"victory","Bayern Munich","Schalke",0,1
"43","2017/2018","bundesliga",5,"Tuesday","19","September","2017","7:30pm","Volkswagen Arena",NA,"Dr. Felix Brych","Gunter Perl","Wolfsburg","Werder Bremen",1,1,"28","56",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.5,37.5,1,2,"61","43 50",0,0,NA,NA,10,18,"18","10",13,11,4,4,9,5,0,2,3,4,2,3,0,NA,0,NA,2,0,0,0,0,3,0,28,24,8,14,2,7,5,"draw",NA,NA,NA,NA
"44","2017/2018","bundesliga",5,"Wednesday","20","September","2017","7:30pm","Olympiastadion",NA,"Deniz Aytekin","Benjamin Brand","Hertha Berlin","Bayer Leverkusen",2,1,"16 24","84",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.3,63.7,1,2,"90","55 44",0,0,NA,NA,12,24,"23","11",5,12,3,5,2,5,0,2,3,6,1,0,0,NA,0,NA,3,0,0,0,0,3,0,36,17,8,7,2,9,1,"victory","Hertha Berlin","Bayer Leverkusen",1,0
"45","2017/2018","bundesliga",5,"Wednesday","20","September","2017","7:30pm","Imtech Arena",NA,"Felix Zwayer","Benjamin Cortus","Hamburg","Borussia Dortmund",0,3,"NA","24 63 79",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.5,53.5,3,0,"20 31 76",NA,0,0,NA,NA,15,14,"14","15",7,17,2,8,5,5,0,4,4,3,7,0,0,NA,0,NA,3,0,0,0,0,3,0,29,24,10,10,4,7,7,"victory","Borussia Dortmund","Hamburg",0,1
"46","2017/2018","bundesliga",6,"Friday","22","September","2017","7:30pm","Allianz Arena",NA,"Christian Dingert","Marco Fritz","Bayern Munich","Wolfsburg",2,2,"33 42","56 83",1,0,"33",NA,1,0,"33",NA,0,0,NA,NA,NA,NA,NA,NA,58.3,41.7,1,2,"13","18 25",0,0,NA,NA,9,11,"11","9",19,8,3,3,11,3,5,2,7,3,4,0,0,NA,0,NA,4,1,1,0,0,3,0,20,27,6,14,7,10,4,"draw",NA,NA,NA,NA
"47","2017/2018","bundesliga",6,"Saturday","23","September","2017","2:30pm","WIRSOL Rhein-Neckar-Arena",NA,"Sascha Stegemann","Bastian Dankert","Hoffenheim","Schalke",2,0,"13 90+3","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.7,56.3,3,2,"58 82 85","16 85",0,0,NA,NA,17,16,"15","17",12,16,6,2,5,11,1,3,0,5,1,2,0,NA,0,NA,2,0,0,0,0,5,0,33,28,8,16,4,5,3,"victory","Hoffenheim","Schalke",1,0
"48","2017/2018","bundesliga",6,"Saturday","23","September","2017","2:30pm","Coface Arena",NA,"Tobias Stieler","Benjamin Cortus","Mainz","Hertha Berlin",1,0,"54","NA",1,0,"54",NA,1,0,"54",NA,0,0,NA,NA,NA,NA,NA,NA,42.3,57.7,3,3,"11 53 90+3","19 53 90+2",0,1,"89",NA,20,25,"23","20",8,5,3,1,4,2,1,2,4,1,0,0,0,NA,0,NA,1,1,1,0,0,6,1,45,13,4,6,3,5,0,"victory","Mainz","Hertha Berlin",1,0
