"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"25","2014/2015","bundesliga",3,"Saturday","13","September","2014","2:30pm","Rhein-Neckar Arena",NA,NA,NA,"Hoffenheim","Wolfsburg",1,1,"55","89",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.4,54.6,1,1,"72","84",0,1,"90+3",NA,17,17,"15","16",15,22,6,5,4,10,5,7,4,7,5,1,0,NA,0,NA,2,0,0,0,0,2,1,34,37,11,14,12,11,6,"draw",NA,NA,NA,NA
"26","2014/2015","bundesliga",3,"Saturday","13","September","2014","2:30pm",NA,NA,NA,NA,"SC Paderborn 07","Cologne",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.8,55.2,0,2,NA,"52 40",0,0,NA,NA,13,18,"18","13",8,4,4,1,3,3,1,0,5,1,2,2,0,NA,0,NA,0,0,0,0,0,2,0,31,12,5,6,1,6,4,"draw",NA,NA,NA,NA
"27","2014/2015","bundesliga",3,"Sunday","14","September","2014","2:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","FC Augsburg",0,1,"NA","49",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59.4,40.6,3,4,"21 69 28","62 51 77 93",0,0,NA,NA,14,21,"19","14",14,17,5,7,1,7,8,3,5,6,3,3,0,NA,0,NA,1,0,0,0,0,7,0,35,31,12,8,11,11,6,"victory","FC Augsburg","Eintracht Frankfurt",0,1
"28","2014/2015","bundesliga",4,"Friday","19","September","2014","7:30pm","MAGE SOLAR Stadion",NA,NA,NA,"SC Freiburg","Hertha Berlin",2,2,"30 79","36 90+6",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52,48,0,4,NA,"51 26 82 70",0,1,"90+2",NA,16,26,"25","16",15,7,5,2,4,2,6,3,7,6,4,0,0,NA,0,NA,4,0,0,0,0,4,1,42,22,7,6,9,13,4,"draw",NA,NA,NA,NA
"29","2014/2015","bundesliga",4,"Saturday","20","September","2014","2:30pm","Impuls Arena",NA,NA,NA,"FC Augsburg","Werder Bremen",4,2,"14 45+3 77 90+3","3 56",1,1,"45+3","56",1,1,"45+3","56",0,0,NA,NA,NA,NA,NA,NA,51.2,48.8,1,4,"15","36 45+2 40 88",0,0,NA,NA,13,20,"18","13",19,13,7,6,11,4,1,3,6,5,3,2,0,NA,0,NA,6,2,2,0,0,5,0,33,32,13,15,4,11,5,"victory","FC Augsburg","Werder Bremen",1,0
"30","2014/2015","bundesliga",4,"Saturday","20","September","2014","2:30pm","Imtech Arena",NA,NA,NA,"Hamburg","Bayern Munich",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26.1,73.9,3,1,"82 45 59","90+4",0,0,NA,NA,23,11,"9","19",4,16,0,3,3,5,1,8,3,9,2,2,0,NA,0,NA,0,0,0,0,0,4,0,34,20,3,8,9,12,4,"draw",NA,NA,NA,NA
"31","2014/2015","bundesliga",4,"Saturday","20","September","2014","5:30pm","Coface Arena",NA,NA,NA,"Mainz","Borussia Dortmund",2,0,"66 74","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,35.7,64.3,1,1,"82","78",0,0,NA,NA,17,18,"17","16",9,19,5,4,4,8,0,7,1,7,3,8,0,NA,1,"74",2,0,0,0,1,2,0,35,28,9,12,7,8,11,"victory","Mainz","Borussia Dortmund",1,0
"32","2014/2015","bundesliga",4,"Sunday","21","September","2014","4:30pm","Rhein Energie Stadion",NA,NA,NA,"Cologne","M'gladbach",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,37.8,62.2,2,2,"39 74","74 19",0,0,NA,NA,15,13,"11","15",10,10,7,1,3,6,0,3,4,3,5,2,0,NA,0,NA,0,0,0,0,0,4,0,28,20,8,9,3,7,7,"draw",NA,NA,NA,NA
"33","2014/2015","bundesliga",4,"Saturday","20","September","2014","2:30pm","Veltins Arena",NA,NA,NA,"Schalke","Eintracht Frankfurt",2,2,"40 50","15 24",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.1,43.9,3,3,"88 87 25","52 66 39",2,1,"85",NA,15,15,"14","13",8,15,3,4,4,7,1,4,1,3,3,1,0,NA,0,NA,4,0,0,0,0,6,3,30,23,7,11,5,4,4,"draw",NA,NA,NA,NA
"34","2014/2015","bundesliga",4,"Saturday","20","September","2014","2:30pm","Mercedes-Benz Arena",NA,NA,NA,"Stuttgart","Hoffenheim",0,2,"NA","15 84",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,61.4,38.6,0,2,NA,"70 89",0,0,NA,NA,17,21,"21","16",17,10,2,4,13,2,2,4,9,4,3,1,0,NA,0,NA,2,0,0,0,0,2,0,38,27,6,15,6,13,4,"victory","Hoffenheim","Stuttgart",0,1
"35","2014/2015","bundesliga",4,"Saturday","20","September","2014","2:30pm",NA,NA,NA,NA,"SC Paderborn 07","Hannover 96",2,0,"71 90+3","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,39.7,60.3,3,0,"8 50 90+4",NA,0,0,NA,NA,11,13,"11","10",18,14,4,2,11,8,3,4,7,5,5,0,0,NA,0,NA,2,0,0,0,0,3,0,24,32,6,19,7,12,5,"victory","SC Paderborn 07","Hannover 96",1,0
"36","2014/2015","bundesliga",4,"Sunday","21","September","2014","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","Bayer Leverkusen",4,1,"8 63 45 81","29",1,0,"8",NA,1,0,"8",NA,0,0,NA,NA,NA,NA,NA,NA,63.5,36.5,1,1,"11","25",0,1,"7",NA,9,12,"11","9",17,12,9,1,6,4,2,7,8,3,4,2,0,NA,0,NA,5,1,1,0,0,2,1,21,29,10,10,9,11,6,"victory","Wolfsburg","Bayer Leverkusen",1,0
"37","2014/2015","bundesliga",5,"Tuesday","23","September","2014","7:00pm","Allianz Arena",NA,NA,NA,"Bayern Munich","SC Paderborn 07",4,0,"8 78 14 85","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,72.6,27.4,0,0,NA,NA,0,0,NA,NA,8,7,"7","8",25,6,9,2,13,4,3,0,9,3,1,4,0,NA,0,NA,4,0,0,0,0,0,0,15,31,11,17,3,12,5,"victory","Bayern Munich","SC Paderborn 07",1,0
"38","2014/2015","bundesliga",5,"Tuesday","23","September","2014","7:00pm","Weserstadion",NA,NA,NA,"Werder Bremen","Schalke",0,3,"NA","48 51 85",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.1,48.9,4,3,"77 90 25 36","61 21 16",0,0,NA,NA,17,15,"15","15",12,11,4,4,8,5,0,2,6,5,0,6,0,NA,0,NA,3,0,0,0,0,7,0,32,23,8,13,2,11,6,"victory","Schalke","Werder Bremen",0,1
"39","2014/2015","bundesliga",5,"Wednesday","24","September","2014","7:00pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Stuttgart",2,2,"73 86","49 68",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,65.8,34.2,2,2,"61 81","85 64",0,0,NA,NA,11,10,"10","11",25,10,9,5,8,3,8,2,5,4,1,3,0,NA,0,NA,4,0,0,0,0,4,0,21,35,14,11,10,9,4,"draw",NA,NA,NA,NA
"40","2014/2015","bundesliga",5,"Wednesday","24","September","2014","7:00pm","Borussia-Park",NA,NA,NA,"M'gladbach","Hamburg",1,0,"25","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.6,50.2,1,1,"19","41",0,0,NA,NA,19,17,"17","19",21,15,8,1,8,8,5,6,9,9,1,1,0,NA,0,NA,1,0,0,0,0,2,0,36,36,9,16,11,18,2,"victory","M'gladbach","Hamburg",1,0
"41","2014/2015","bundesliga",5,"Wednesday","24","September","2014","7:00pm","Olympiastadion",NA,NA,NA,"Hertha Berlin","Wolfsburg",1,0,"35","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30.2,69.8,3,2,"61 47 56","14 90",0,0,NA,NA,15,10,"9","15",3,13,3,3,0,5,0,5,6,5,3,2,0,NA,0,NA,1,0,0,0,0,5,0,25,16,6,5,5,11,5,"victory","Hertha Berlin","Wolfsburg",1,0
"42","2014/2015","bundesliga",5,"Tuesday","23","September","2014","7:00pm","Rhein-Neckar Arena",NA,NA,NA,"Hoffenheim","SC Freiburg",3,3,"44 63 90+3","31 33 75",0,1,NA,"75",0,1,NA,"75",0,0,NA,NA,NA,NA,NA,NA,59.6,40.4,3,3,"75 55 90","55 54 60",0,1,"81",NA,20,14,"14","20",18,6,8,4,9,1,1,1,4,3,0,0,0,NA,0,NA,6,1,1,0,0,6,1,34,24,12,10,2,7,0,"draw",NA,NA,NA,NA
"43","2014/2015","bundesliga",5,"Tuesday","23","September","2014","7:00pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Mainz",2,2,"45+1 82","41 44",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53,47,3,3,"79 80 26","57 74 90+4",0,0,NA,NA,16,24,"24","16",16,5,8,5,6,0,2,0,9,3,3,4,0,NA,0,NA,4,0,0,0,0,6,0,40,21,13,6,2,12,7,"draw",NA,NA,NA,NA
"44","2014/2015","bundesliga",5,"Wednesday","24","September","2014","7:00pm","BayArena",NA,NA,NA,"Bayer Leverkusen","FC Augsburg",1,0,"33","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51,49,3,2,"1 51 41","39 90+3",0,0,NA,NA,13,13,"13","13",17,11,3,4,8,5,6,2,6,7,4,2,0,NA,0,NA,1,0,0,0,0,5,0,26,28,7,13,8,13,6,"victory","Bayer Leverkusen","FC Augsburg",1,0
"45","2014/2015","bundesliga",5,"Wednesday","24","September","2014","7:00pm","AWD-Arena",NA,NA,NA,"Hannover 96","Cologne",1,0,"5","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41.6,58.4,0,2,NA,"49 90",0,0,NA,NA,9,11,"11","8",9,10,4,3,4,6,1,1,2,6,1,3,0,NA,0,NA,1,0,0,0,0,2,0,20,19,7,10,2,8,4,"victory","Hannover 96","Cologne",1,0
"46","2014/2015","bundesliga",6,"Friday","26","September","2014","7:30pm","Coface Arena",NA,NA,NA,"Mainz","Hoffenheim",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60.2,39.8,1,2,"20","71 56",0,0,NA,NA,13,25,"25","13",10,13,3,3,3,8,4,2,5,4,3,2,0,NA,0,NA,0,0,0,0,0,3,0,38,23,6,11,6,9,5,"draw",NA,NA,NA,NA
"47","2014/2015","bundesliga",6,"Saturday","27","September","2014","2:30pm","MAGE SOLAR Stadion",NA,NA,NA,"SC Freiburg","Bayer Leverkusen",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.9,43.1,3,5,"90 40 57","45+1 8 21 90+1 36",1,1,"28",NA,21,24,"24","20",8,16,3,8,3,6,2,2,5,3,3,1,0,NA,0,NA,0,0,0,0,0,8,2,45,24,11,9,4,8,4,"draw",NA,NA,NA,NA
"48","2014/2015","bundesliga",6,"Saturday","27","September","2014","2:30pm","Rhein Energie Stadion",NA,NA,NA,"Cologne","Bayern Munich",0,2,"NA","19 66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22.4,77.6,0,0,NA,NA,0,0,NA,NA,6,6,"6","6",8,23,3,8,2,8,3,7,2,11,3,2,1,"66",0,NA,2,0,0,0,1,0,0,12,31,11,10,10,13,5,"victory","Bayern Munich","Cologne",0,1
"49","2014/2015","bundesliga",6,"Saturday","27","September","2014","5:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","Werder Bremen",2,1,"15 57","37",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.3,41.7,0,0,NA,NA,0,0,NA,NA,11,12,"12","9",17,8,8,3,8,3,1,2,8,5,5,1,0,NA,0,NA,3,0,0,0,0,0,0,23,25,11,11,3,13,6,"victory","Wolfsburg","Werder Bremen",1,0
"50","2014/2015","bundesliga",6,"Sunday","28","September","2014","4:30pm","Imtech Arena",NA,NA,NA,"Hamburg","Eintracht Frankfurt",1,2,"58","44 90",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.1,32.9,2,2,"20 88","25 38",0,0,NA,NA,21,18,"18","21",15,7,6,4,4,2,5,1,8,3,3,2,0,NA,0,NA,3,0,0,0,0,4,0,39,22,10,6,6,11,5,"victory","Eintracht Frankfurt","Hamburg",0,1
