"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"11","2013/2014","premier league",2,"Saturday","24","August","2013","12:45pm","Craven Cottage",NA,NA,NA,"Fulham","Arsenal",1,3,"77","14 41 68",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.2,53.8,2,2,"73 78","21 80",0,0,NA,NA,10,9,"8","10",13,12,7,9,6,3,0,0,1,8,3,0,0,NA,0,NA,4,0,0,0,0,4,0,19,25,16,9,0,9,3,"victory","Arsenal","Fulham",0,1
"12","2013/2014","premier league",2,"Saturday","24","August","2013","3:00pm","KCOM Stadium",NA,NA,NA,"Hull City","Norwich City",1,0,"22","NA",1,0,"22",NA,1,0,"22",NA,0,0,NA,NA,NA,NA,NA,NA,38.7,61.3,1,1,"76","90+6",1,0,NA,NA,15,19,"19","14",7,13,2,4,5,7,0,2,1,5,1,0,0,NA,0,NA,1,1,1,0,0,2,1,34,20,6,12,2,6,1,"victory","Hull City","Norwich City",1,0
"13","2013/2014","premier league",2,"Saturday","24","August","2013","3:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","Sunderland",1,1,"88","3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66.6,33.4,2,2,"27 83","33 60",0,0,NA,NA,11,13,"13","11",14,7,6,3,8,4,0,0,5,2,1,1,0,NA,0,NA,2,0,0,0,0,4,0,24,21,9,12,0,7,2,"draw",NA,NA,NA,NA
"14","2013/2014","premier league",2,"Saturday","24","August","2013","5:30pm","Villa Park",NA,NA,NA,"Aston Villa","Liverpool",0,1,"NA","21",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.1,52.9,3,3,"61 22 40","45+2 89 29",0,0,NA,NA,10,8,"8","9",12,3,3,1,9,2,0,0,8,2,2,2,0,NA,0,NA,1,0,0,0,0,6,0,18,15,4,11,0,10,4,"victory","Liverpool","Aston Villa",0,1
"15","2013/2014","premier league",2,"Sunday","25","August","2013","4:00pm","White Hart Lane.",NA,NA,NA,"Tottenham Hotspur","Swansea City",1,0,"58","NA",1,0,"58",NA,1,0,"58",NA,0,0,NA,NA,NA,NA,NA,NA,47.6,52.4,1,4,"76","30 73 16 40",0,0,NA,NA,10,15,"15","10",17,7,7,5,10,2,0,0,8,3,0,3,0,NA,0,NA,1,1,1,0,0,5,0,25,24,12,12,0,11,3,"victory","Tottenham Hotspur","Swansea City",1,0
"16","2013/2014","premier league",2,"Saturday","24","August","2013","3:00pm","Goodison Park",NA,NA,NA,"Everton","West Bromwich Albion",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.3,37.7,1,1,"85","28",0,0,NA,NA,15,17,"15","14",14,7,8,2,6,5,0,0,11,1,5,1,0,NA,0,NA,0,0,0,0,0,2,0,32,21,10,11,0,12,6,"draw",NA,NA,NA,NA
"17","2013/2014","premier league",2,"Saturday","24","August","2013","3:00pm","St James' Park, Newcastle",NA,NA,NA,"Newcastle United","West Ham United",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.2,44.8,0,1,NA,"44",0,0,NA,NA,12,15,"14","12",14,4,0,1,14,3,0,0,5,4,1,3,0,NA,0,NA,0,0,0,0,0,1,0,27,18,1,17,0,9,4,"draw",NA,NA,NA,NA
"18","2013/2014","premier league",2,"Saturday","24","August","2013","3:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","Crystal Palace",2,1,"58 62","31",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.6,50.4,3,0,"84 37 88",NA,0,0,NA,NA,14,6,"6","13",10,12,4,5,6,7,0,0,7,0,1,0,0,NA,0,NA,3,0,0,0,0,3,0,20,22,9,13,0,7,1,"victory","Stoke City","Crystal Palace",1,0
"19","2013/2014","premier league",2,"Sunday","25","August","2013","4:00pm","Cardiff City Stadium",NA,NA,NA,"Cardiff City","Manchester City",3,2,"60 79 79 87","52 90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30,70,0,0,NA,NA,0,0,NA,NA,2,11,"9","2",8,12,6,5,2,7,0,0,3,8,4,2,0,NA,0,NA,5,0,0,0,0,0,0,13,20,11,9,0,11,6,"victory","Cardiff City","Manchester City",1,0
"20","2013/2014","premier league",2,"Monday","26","August","2013","8:00pm","Old Trafford",NA,NA,NA,"Manchester United","Chelsea",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.2,44.8,0,2,NA,"32 80",0,0,NA,NA,9,10,"9","9",12,8,3,4,7,3,2,1,4,1,3,1,0,NA,0,NA,0,0,0,0,0,2,0,19,20,7,10,3,5,4,"draw",NA,NA,NA,NA
"21","2013/2014","premier league",3,"Wednesday","21","August","2013","7:45pm","Stamford Bridge",NA,NA,NA,"Chelsea","Aston Villa",2,1,"7 73","45+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,69.2,30.8,1,5,"71","90+3 90+7 65 72 76",0,0,NA,NA,13,16,"14","12",12,7,3,3,9,4,0,0,1,2,5,5,0,NA,1,"7",3,0,0,0,1,6,0,29,19,6,13,0,3,10,"victory","Chelsea","Aston Villa",1,0
"22","2013/2014","premier league",3,"Saturday","31","August","2013","3:00pm","Cardiff City Stadium",NA,NA,NA,"Cardiff City","Everton",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,37,63,1,1,"49","38",0,0,NA,NA,11,7,"7","11",4,8,1,3,3,5,0,0,4,5,4,4,0,NA,0,NA,0,0,0,0,0,2,0,18,12,4,8,0,9,8,"draw",NA,NA,NA,NA
"23","2013/2014","premier league",3,"Saturday","31","August","2013","3:00pm","Carrow Road",NA,NA,NA,"Norwich City","Southampton",1,0,"68","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.2,57.8,0,0,NA,NA,0,0,NA,NA,11,15,"15","10",10,7,4,2,6,5,0,0,5,4,1,6,0,NA,0,NA,1,0,0,0,0,0,0,26,17,6,11,0,9,7,"victory","Norwich City","Southampton",1,0
"24","2013/2014","premier league",3,"Saturday","31","August","2013","5:30pm","Selhurst Park",NA,NA,NA,"Crystal Palace","Sunderland",3,1,"9 79 90+2","64",1,0,"79",NA,1,0,"79",NA,0,0,NA,NA,NA,NA,NA,NA,50,50,1,0,"25",NA,0,1,"78",NA,6,7,"6","6",15,4,7,2,8,2,0,0,6,6,2,1,0,NA,0,NA,4,1,1,0,0,1,1,13,19,9,10,0,12,3,"victory","Crystal Palace","Sunderland",1,0
"25","2013/2014","premier league",3,"Sunday","1","September","2013","1:30pm","The Hawthorns",NA,NA,NA,"West Bromwich Albion","Swansea City",0,2,"NA","22 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42,58,4,3,"29 65 38 54","70 61 76",0,0,NA,NA,10,14,"14","10",7,8,1,4,6,4,0,0,2,5,3,3,0,NA,0,NA,2,0,0,0,0,7,0,24,15,5,10,0,7,6,"victory","Swansea City","West Bromwich Albion",0,1
"26","2013/2014","premier league",3,"Saturday","31","August","2013","12:45pm","Etihad Stadium",NA,NA,NA,"Manchester City","Hull City",2,0,"65 90","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.2,41.8,2,3,"60 23","73 22 63",0,0,NA,NA,15,14,"14","15",11,6,6,2,5,4,0,0,7,4,1,1,0,NA,0,NA,2,0,0,0,0,5,0,29,17,8,9,0,11,2,"victory","Manchester City","Hull City",1,0
"27","2013/2014","premier league",3,"Saturday","31","August","2013","3:00pm","St James' Park, Newcastle",NA,NA,NA,"Newcastle United","Fulham",1,0,"86","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.8,46.2,2,2,"87 82","76 45",0,0,NA,NA,13,10,"9","13",18,3,9,2,9,1,0,0,13,2,0,3,0,NA,0,NA,1,0,0,0,0,4,0,23,21,11,10,0,15,3,"victory","Newcastle United","Fulham",1,0
"28","2013/2014","premier league",3,"Saturday","31","August","2013","3:00pm","Boleyn Ground",NA,NA,NA,"West Ham United","Stoke City",0,1,"NA","82 82",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.9,55.1,2,1,"90+4 81","85",0,0,NA,NA,10,12,"12","10",7,12,0,5,7,7,0,0,3,4,1,1,0,NA,0,NA,1,0,0,0,0,3,0,22,19,5,14,0,7,2,"victory","Stoke City","West Ham United",0,1
"29","2013/2014","premier league",3,"Sunday","1","September","2013","1:30pm","Anfield",NA,NA,NA,"Liverpool","Manchester United",1,0,"4","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43,57,2,4,"90 35","41 35 59 39",0,0,NA,NA,15,15,"15","14",8,6,5,4,3,2,0,0,2,7,1,0,0,NA,0,NA,1,0,0,0,0,6,0,30,14,9,5,0,9,1,"victory","Liverpool","Manchester United",1,0
"30","2013/2014","premier league",3,"Sunday","1","September","2013","4:00pm","Emirates Stadium",NA,NA,NA,"Arsenal","Tottenham Hotspur",1,0,"23","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.4,56.6,2,2,"33 55","90+6 81",0,0,NA,NA,15,14,"14","15",10,10,5,5,5,5,0,0,3,6,1,0,0,NA,0,NA,1,0,0,0,0,4,0,29,20,10,10,0,9,1,"victory","Arsenal","Tottenham Hotspur",1,0
"31","2013/2014","premier league",4,"Saturday","14","September","2013","12:45pm","Old Trafford",NA,NA,NA,"Manchester United","Crystal Palace",2,0,"45+1 81","NA",1,0,"45+1",NA,1,0,"45+1",NA,0,0,NA,NA,NA,NA,NA,NA,60.4,39.6,1,2,"19","45+2 55",0,1,"44",NA,10,12,"11","8",17,4,8,0,9,4,0,0,11,1,5,0,0,NA,0,NA,2,1,1,0,0,3,1,22,21,8,13,0,12,5,"victory","Manchester United","Crystal Palace",1,0
"32","2013/2014","premier league",4,"Saturday","14","September","2013","3:00pm","Craven Cottage",NA,NA,NA,"Fulham","West Bromwich Albion",1,1,"22","90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.6,43.4,0,1,NA,"70",0,0,NA,NA,11,12,"12","9",10,10,2,4,8,6,0,0,4,5,3,4,0,NA,0,NA,2,0,0,0,0,1,0,23,20,6,14,0,9,7,"draw",NA,NA,NA,NA
"33","2013/2014","premier league",4,"Saturday","14","September","2013","3:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","Manchester City",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.1,57.9,1,1,"90+2","54",0,0,NA,NA,13,11,"11","13",10,10,3,3,7,7,0,0,2,4,1,0,0,NA,0,NA,0,0,0,0,0,2,0,24,20,6,14,0,6,1,"draw",NA,NA,NA,NA
"34","2013/2014","premier league",4,"Saturday","14","September","2013","3:00pm","White Hart Lane",NA,NA,NA,"Tottenham Hotspur","Norwich City",2,0,"28 49","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,69,31,1,3,"85","60 20 70",0,0,NA,NA,4,12,"12","2",17,1,7,1,10,0,0,0,8,1,1,4,0,NA,0,NA,2,0,0,0,0,4,0,16,18,8,10,0,9,5,"victory","Tottenham Hotspur","Norwich City",1,0
"35","2013/2014","premier league",4,"Sunday","15","September","2013","4:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","West Ham United",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.7,41.3,1,3,"66","70 29 64",0,0,NA,NA,12,12,"9","11",10,6,5,1,5,5,0,0,10,5,0,2,0,NA,0,NA,0,0,0,0,0,4,0,24,16,6,10,0,15,2,"draw",NA,NA,NA,NA
"36","2013/2014","premier league",4,"Saturday","14","September","2013","3:00pm","Villa Park",NA,NA,NA,"Aston Villa","Newcastle United",1,2,"67","18 73",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.7,45.3,1,4,"33","70 40 57 90+1",0,0,NA,NA,10,12,"11","9",6,16,1,8,5,8,0,0,4,2,1,3,0,NA,0,NA,3,0,0,0,0,5,0,22,22,9,13,0,6,4,"victory","Newcastle United","Aston Villa",0,1
"37","2013/2014","premier league",4,"Saturday","14","September","2013","3:00pm","KCOM Stadium",NA,NA,NA,"Hull City","Cardiff City",1,1,"40","59",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46,54,1,2,"90+2","54 20",0,0,NA,NA,7,9,"8","7",10,5,5,2,5,3,0,0,6,2,2,1,0,NA,0,NA,2,0,0,0,0,3,0,16,15,7,8,0,8,3,"draw",NA,NA,NA,NA
"38","2013/2014","premier league",4,"Saturday","14","September","2013","3:00pm","Stadium of Light",NA,NA,NA,"Sunderland","Arsenal",1,3,"48","11 67 76",1,0,"48",NA,1,0,"48",NA,0,0,NA,NA,NA,NA,NA,NA,30.6,69.4,1,2,"52","71 60",0,0,NA,NA,13,11,"10","12",12,10,3,6,9,4,0,0,6,6,4,0,0,NA,0,NA,4,1,1,0,0,3,0,24,22,9,13,0,12,4,"victory","Arsenal","Sunderland",0,1
"39","2013/2014","premier league",4,"Saturday","14","September","2013","5:30pm","Goodison Park",NA,NA,NA,"Everton","Chelsea",1,0,"45+1","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.5,56.5,0,4,NA,"65 82 86 79",0,0,NA,NA,10,14,"12","10",10,21,5,6,5,15,0,0,5,7,2,0,0,NA,0,NA,1,0,0,0,0,4,0,24,31,11,20,0,12,2,"victory","Everton","Chelsea",1,0
"40","2013/2014","premier league",4,"Monday","16","September","2013","8:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Liverpool",2,2,"2 64","4 36",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.9,41.1,2,3,"50 56","66 56 61",0,0,NA,NA,8,10,"10","7",16,10,9,5,7,5,0,0,3,7,1,2,0,NA,0,NA,4,0,0,0,0,5,0,18,26,14,12,0,10,3,"draw",NA,NA,NA,NA
"41","2013/2014","premier league",5,"Saturday","21","September","2013","12:45pm","Carrow Road",NA,NA,NA,"Norwich City","Aston Villa",0,1,"NA","30",1,0,"6",NA,0,0,NA,NA,1,0,"6",NA,NA,NA,NA,NA,64.2,35.8,1,0,"83",NA,0,0,NA,NA,15,12,"10","15",9,12,2,4,7,8,0,0,7,4,2,2,0,NA,0,NA,1,1,0,1,0,1,0,27,21,6,15,0,11,4,"victory","Aston Villa","Norwich City",0,1
"42","2013/2014","premier league",5,"Saturday","21","September","2013","3:00pm","St James' Park, Newcastle",NA,NA,NA,"Newcastle United","Hull City",2,3,"10 44","26 48 76",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,61.3,38.7,1,1,"90+5","90",0,0,NA,NA,11,8,"8","11",9,6,2,5,7,1,0,0,3,3,0,5,0,NA,0,NA,5,0,0,0,0,2,0,19,15,7,8,0,6,5,"victory","Hull City","Newcastle United",0,1
"43","2013/2014","premier league",5,"Saturday","21","September","2013","3:00pm","Boleyn Ground",NA,NA,NA,"West Ham United","Everton",2,3,"31 76","62 83 85",1,0,"76",NA,1,0,"76",NA,0,0,NA,NA,NA,NA,NA,NA,37.7,62.3,3,1,"61 68 37","45",1,0,NA,NA,17,12,"12","16",7,8,2,4,5,4,0,0,5,5,0,2,0,NA,0,NA,5,1,1,0,0,4,1,29,15,6,9,0,10,2,"victory","Everton","West Ham United",0,1
"44","2013/2014","premier league",5,"Sunday","22","September","2013","1:30pm","Emirates Stadium",NA,NA,NA,"Arsenal","Stoke City",3,1,"5 36 72 72","26",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.4,49.6,0,2,NA,"53 90+1",0,0,NA,NA,8,14,"14","8",13,7,9,3,4,4,0,0,6,7,1,1,0,NA,0,NA,4,0,0,0,0,2,0,22,20,12,8,0,13,2,"victory","Arsenal","Stoke City",1,0
"45","2013/2014","premier league",5,"Sunday","22","September","2013","4:00pm","Cardiff City Stadium",NA,NA,NA,"Cardiff City","Tottenham Hotspur",0,1,"NA","90+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.3,63.7,1,4,"63","7 70 47 90+4",0,0,NA,NA,7,8,"7","4",4,21,0,12,4,9,0,0,2,12,6,1,0,NA,0,NA,1,0,0,0,0,5,0,15,25,12,13,0,14,7,"victory","Tottenham Hotspur","Cardiff City",0,1
"46","2013/2014","premier league",5,"Saturday","21","September","2013","3:00pm","Anfield",NA,NA,NA,"Liverpool","Southampton",0,1,"NA","53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.2,44.8,0,1,NA,"81",0,0,NA,NA,6,9,"9","6",9,10,5,7,4,3,0,0,6,6,3,5,0,NA,0,NA,1,0,0,0,0,1,0,15,19,12,7,0,12,8,"victory","Southampton","Liverpool",0,1
"47","2013/2014","premier league",5,"Saturday","21","September","2013","3:00pm","The Hawthorns",NA,NA,NA,"West Bromwich Albion","Sunderland",3,0,"20 76 90+3","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.1,45.9,0,2,NA,"28 35",0,0,NA,NA,9,12,"10","9",10,2,4,0,6,2,0,0,5,6,4,0,0,NA,0,NA,3,0,0,0,0,2,0,21,12,4,8,0,11,4,"victory","West Bromwich Albion","Sunderland",1,0
"48","2013/2014","premier league",5,"Saturday","21","September","2013","5:30pm","Stamford Bridge",NA,NA,NA,"Chelsea","Fulham",2,0,"52 84","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.4,35.6,0,0,NA,NA,0,0,NA,NA,11,9,"9","11",16,4,9,1,7,3,0,0,13,3,1,1,0,NA,0,NA,2,0,0,0,0,0,0,20,20,10,10,0,16,2,"victory","Chelsea","Fulham",1,0
"49","2013/2014","premier league",5,"Sunday","22","September","2013","1:30pm","Selhurst Park",NA,NA,NA,"Crystal Palace","Swansea City",0,2,"NA","2 2 48",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.4,56.6,4,4,"28 28 51 51","50 50 73 73",0,0,NA,NA,13,11,"9","12",4,11,1,7,3,4,0,0,6,8,1,4,0,NA,0,NA,2,0,0,0,0,8,0,24,15,8,7,0,14,5,"victory","Swansea City","Crystal Palace",0,1
"50","2013/2014","premier league",5,"Sunday","22","September","2013","4:00pm","Etihad Stadium",NA,NA,NA,"Manchester City","Manchester United",4,1,"16 47 45+1 50","87",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41.6,58.4,1,2,"5","70 30",0,0,NA,NA,8,12,"12","8",18,14,5,3,6,9,7,2,8,4,1,4,0,NA,0,NA,5,0,0,0,0,3,0,20,32,8,15,9,12,5,"victory","Manchester City","Manchester United",1,0
"51","2013/2014","premier league",6,"Saturday","28","September","2013","12:45pm","White Hart Lane",NA,NA,NA,"Tottenham Hotspur","Chelsea",1,1,"19","65",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.5,46.5,5,2,"75 64 78 43 45+2","57 51",0,1,"81",NA,16,14,"14","15",9,8,3,5,6,3,0,0,4,5,2,10,0,NA,0,NA,2,0,0,0,0,7,1,30,17,8,9,0,9,12,"draw",NA,NA,NA,NA
"52","2013/2014","premier league",6,"Saturday","28","September","2013","3:00pm","Craven Cottage",NA,NA,NA,"Fulham","Cardiff City",1,2,"45","12 90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.5,51.5,1,1,"64","32",0,0,NA,NA,14,14,"13","14",9,22,5,5,3,12,1,5,11,10,1,0,0,NA,0,NA,3,0,0,0,0,2,0,28,31,10,15,6,21,1,"victory","Cardiff City","Fulham",0,1
