"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"11","2019/2020","premier league",2,"Saturday","17","August","2019","12:30pm","Emirates Stadium",NA,"Mike Dean","Chris Kavanagh","Arsenal","Burnley",2,1,"13 64","43",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.5,32.5,2,1,"90+1 38","90+5",0,0,NA,NA,13,11,"9","11",15,18,9,5,3,9,3,4,10,7,5,1,0,NA,0,NA,3,0,0,0,0,3,0,24,33,14,12,7,17,6,"victory","Arsenal","Burnley",1,0
"12","2019/2020","premier league",2,"Saturday","17","August","2019","3:00pm","Amex Stadium",NA,"Anthony Taylor","Darren Bond","Brighton and Hove Albion","West Ham United",1,1,"65","61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.3,42.7,0,2,NA,"76 90+4",0,0,NA,NA,11,10,"10","11",16,8,4,3,9,4,3,1,8,6,2,4,0,NA,0,NA,2,0,0,0,0,2,0,21,24,7,13,4,14,6,"draw",NA,NA,NA,NA
"13","2019/2020","premier league",2,"Saturday","17","August","2019","3:00pm","Carrow Road",NA,"Stuart Attwell","Simon Hooper","Norwich City","Newcastle United",3,1,"32 63 75","90+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.3,36.7,1,3,"37","85 44 90+1",0,0,NA,NA,9,11,"11","9",15,12,8,4,3,7,4,1,7,5,2,1,0,NA,0,NA,4,0,0,0,0,4,0,20,27,12,10,5,12,3,"victory","Norwich City","Newcastle United",1,0
"14","2019/2020","premier league",2,"Saturday","17","August","2019","5:30pm","Etihad Stadium",NA,"Michael Oliver","Graham Scott","Manchester City","Tottenham Hotspur",2,2,"20 35","23 56",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.4,44.6,1,0,"26",NA,0,0,NA,NA,14,4,"4","13",30,3,10,2,8,1,12,0,13,2,3,1,0,NA,0,NA,4,0,0,0,0,1,0,18,33,12,9,12,15,4,"draw",NA,NA,NA,NA
"15","2019/2020","premier league",2,"Sunday","18","August","2019","4:30pm","Stamford Bridge",NA,"Graham Scott","Mike Dean","Chelsea","Leicester City",1,1,"7","67",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.2,49.8,1,0,"37",NA,0,0,NA,NA,9,14,"14","9",14,12,5,3,7,7,2,2,4,5,3,3,0,NA,0,NA,2,0,0,0,0,1,0,23,26,8,14,4,9,6,"draw",NA,NA,NA,NA
"16","2019/2020","premier league",2,"Saturday","17","August","2019","3:00pm","Villa Park",NA,"Martin Atkinson","Jonathan Moss","Aston Villa","Bournemouth",1,2,"71","2 12",0,1,NA,"2",0,1,NA,"2",0,0,NA,NA,NA,NA,NA,NA,62.6,37.4,0,2,NA,"59 36",0,0,NA,NA,10,13,"13","10",21,12,7,4,9,4,5,4,11,5,5,2,0,NA,0,NA,3,1,1,0,0,2,0,23,33,11,13,9,16,7,"victory","Bournemouth","Aston Villa",0,1
"17","2019/2020","premier league",2,"Saturday","17","August","2019","3:00pm","Goodison Park",NA,"Lee Mason","Kevin Friend","Everton","Watford",1,0,"10","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.1,55.9,2,3,"14 47","59 31 62",0,0,NA,NA,11,11,"10","11",12,8,2,2,6,4,4,2,4,7,3,1,0,NA,0,NA,1,0,0,0,0,5,0,22,20,4,10,6,11,4,"victory","Everton","Watford",1,0
"18","2019/2020","premier league",2,"Saturday","17","August","2019","3:00pm","St. Mary's Stadium",NA,"Andre Marriner","Craig Pawson","Southampton","Liverpool",1,2,"83","45+1 71",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.2,63.8,2,1,"36 84","79",0,0,NA,NA,10,6,"4","9",14,15,3,6,7,6,4,3,5,9,4,1,0,NA,0,NA,3,0,0,0,0,3,0,16,29,9,13,7,14,5,"victory","Liverpool","Southampton",0,1
"19","2019/2020","premier league",2,"Sunday","18","August","2019","2:00pm","Bramall Lane",NA,"David Coote","Martin Atkinson","Sheffield United","Crystal Palace",1,0,"47","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.5,57.5,3,1,"74 7 85","74",0,0,NA,NA,16,11,"10","16",15,6,3,4,6,0,6,2,8,4,0,1,0,NA,0,NA,1,0,0,0,0,4,0,27,21,7,6,8,12,1,"victory","Sheffield United","Crystal Palace",1,0
"20","2019/2020","premier league",2,"Monday","19","August","2019","8:00pm","Molineux",NA,"Jonathan Moss","Paul Tierney","Wolverhampton Wanderers","Manchester United",1,1,"55","27",0,1,NA,"68",0,0,NA,NA,0,1,NA,"68",NA,NA,NA,NA,34.4,65.6,2,2,"67 51","84 24",0,0,NA,NA,17,8,"6","17",6,9,2,2,3,4,1,3,4,6,1,1,0,NA,0,NA,2,1,0,1,0,4,0,25,15,4,7,4,10,2,"draw",NA,NA,NA,NA
"21","2019/2020","premier league",3,"Friday","23","August","2019","8:00pm","Villa Park",NA,"Michael Oliver","Chris Kavanagh","Aston Villa","Everton",2,0,"21 90+5","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,35.2,64.8,2,3,"5 85","85 80 52",0,0,NA,NA,10,18,"17","10",7,12,3,1,2,7,2,4,0,6,8,1,0,NA,0,NA,2,0,0,0,0,5,0,28,19,4,9,6,6,9,"victory","Aston Villa","Everton",1,0
"22","2019/2020","premier league",3,"Saturday","24","August","2019","3:00pm","Amex Stadium",NA,"Kevin Friend","Lee Mason","Brighton and Hove Albion","Southampton",0,2,"NA","55 90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.7,49.3,1,3,"89","82 21 62",1,0,NA,NA,9,10,"10","9",12,12,3,4,6,5,3,3,8,5,1,0,0,NA,0,NA,2,0,0,0,0,4,1,19,24,7,11,6,13,1,"victory","Southampton","Brighton and Hove Albion",0,1
"23","2019/2020","premier league",3,"Saturday","24","August","2019","3:00pm","Bramall Lane",NA,"Andy Madley","Michael Oliver","Sheffield United","Leicester City",1,2,"62","38 70",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.1,50.9,1,0,"57",NA,0,0,NA,NA,11,6,"6","11",7,10,2,2,3,4,2,4,7,4,1,5,0,NA,0,NA,3,0,0,0,0,1,0,17,17,4,7,6,11,6,"victory","Leicester City","Sheffield United",0,1
"24","2019/2020","premier league",3,"Saturday","24","August","2019","5:30pm","Anfield",NA,"Anthony Taylor","Stuart Attwell","Liverpool","Arsenal",3,1,"41 49 58","85",1,0,"49",NA,1,0,"49",NA,0,0,NA,NA,NA,NA,NA,NA,52.8,47.2,1,1,"90+3","48",0,0,NA,NA,8,5,"4","7",25,9,5,3,6,4,14,2,6,4,1,5,0,NA,0,NA,4,1,1,0,0,2,0,13,34,8,10,16,10,6,"victory","Liverpool","Arsenal",1,0
"25","2019/2020","premier league",3,"Sunday","25","August","2019","4:30pm","Tottenham Hotspur Stadium",NA,"Mike Dean","Anthony Taylor","Tottenham Hotspur","Newcastle United",0,1,"NA","27",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,80.2,19.8,2,2,"66 11","47 87",0,0,NA,NA,10,5,"5","10",17,8,2,3,8,2,7,3,6,6,1,4,0,NA,0,NA,1,0,0,0,0,4,0,15,25,5,10,10,12,5,"victory","Newcastle United","Tottenham Hotspur",0,1
"26","2019/2020","premier league",3,"Saturday","24","August","2019","12:30pm","Carrow Road",NA,"Martin Atkinson","Andre Marriner","Norwich City","Chelsea",2,3,"6 30","3 68 17",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.6,53.4,1,1,"43","33",0,0,NA,NA,9,9,"7","8",6,23,5,8,1,5,0,10,1,8,0,0,0,NA,0,NA,5,0,0,0,0,2,0,18,29,13,6,10,9,0,"victory","Chelsea","Norwich City",0,1
"27","2019/2020","premier league",3,"Saturday","24","August","2019","3:00pm","Old Trafford",NA,"Paul Tierney","Craig Pawson","Manchester United","Crystal Palace",1,2,"89","32 90+3",1,0,"70",NA,0,0,NA,NA,1,0,"70",NA,NA,NA,NA,NA,71.3,28.7,2,4,"46 71","86 41 79 38",0,0,NA,NA,8,18,"18","7",22,5,3,3,13,1,6,1,8,1,0,0,0,NA,0,NA,3,1,0,1,0,6,0,26,27,6,14,7,9,0,"victory","Crystal Palace","Manchester United",0,1
"28","2019/2020","premier league",3,"Saturday","24","August","2019","3:00pm","Vicarage Road",NA,"Chris Kavanagh","Jarred Gillet","Watford","West Ham United",1,3,"17","3 64 73",0,1,NA,"3",0,1,NA,"3",0,0,NA,NA,NA,NA,NA,NA,54.9,45.1,1,1,"63","76",0,0,NA,NA,12,11,"11","12",23,16,3,10,10,4,10,2,8,7,1,2,0,NA,0,NA,4,1,1,0,0,2,0,23,39,13,14,12,15,3,"victory","West Ham United","Watford",0,1
"29","2019/2020","premier league",3,"Sunday","25","August","2019","2:00pm","Vitality Stadium",NA,"Andre Marriner","Kevin Friend","Bournemouth","Manchester City",1,3,"45+3","15 64 43",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26.2,73.8,1,3,"56","13 10 90",0,0,NA,NA,7,13,"13","7",10,18,7,5,2,4,1,9,4,5,2,4,0,NA,0,NA,4,0,0,0,0,4,0,20,28,12,6,10,9,6,"victory","Manchester City","Bournemouth",0,1
"30","2019/2020","premier league",3,"Sunday","25","August","2019","4:30pm","Molineux",NA,"Craig Pawson","Peter Bankes","Wolverhampton Wanderers","Burnley",1,1,"90+7","13",1,0,"90+7",NA,1,0,"90+7",NA,0,0,NA,NA,NA,NA,NA,NA,65.1,34.9,0,2,NA,"59 88",0,0,NA,NA,9,11,"11","9",17,13,2,4,8,6,7,3,4,3,1,1,0,NA,0,NA,2,1,1,0,0,2,0,20,30,6,14,10,7,2,"draw",NA,NA,NA,NA
"31","2019/2020","premier league",4,"Saturday","31","August","2019","12:30pm","St. Mary's Stadium",NA,"Mike Dean","Michael Oliver","Southampton","Manchester United",1,1,"58","10",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41.4,58.6,2,2,"19 90+6","40 90+4",1,0,NA,NA,17,7,"6","15",10,21,2,8,5,9,3,4,2,3,0,1,0,NA,0,NA,2,0,0,0,0,4,1,24,31,10,14,7,5,1,"draw",NA,NA,NA,NA
"32","2019/2020","premier league",4,"Saturday","31","August","2019","3:00pm","Selhurst Park",NA,"Kevin Friend","Andy Madley","Crystal Palace","Aston Villa",1,0,"73","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52.8,47.2,2,5,"58 71","40 35 17 90+6 44",0,1,"54",NA,15,16,"15","15",22,10,5,2,10,3,7,5,13,2,2,0,0,NA,0,NA,1,0,0,0,0,7,1,31,32,7,13,12,15,2,"victory","Crystal Palace","Aston Villa",1,0
"33","2019/2020","premier league",4,"Saturday","31","August","2019","3:00pm","Etihad Stadium",NA,"Jonathan Moss","David Coote","Manchester City","Brighton and Hove Albion",4,0,"2 42 55 79","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.5,46.5,1,1,"36","83",0,0,NA,NA,10,6,"6","9",15,6,6,2,8,1,1,3,8,1,1,3,0,NA,0,NA,4,0,0,0,0,2,0,16,21,8,9,4,9,4,"victory","Manchester City","Brighton and Hove Albion",1,0
"34","2019/2020","premier league",4,"Saturday","31","August","2019","3:00pm","London Stadium",NA,"Paul Tierney","Andre Marriner","West Ham United","Norwich City",2,0,"24 56","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.6,51.4,2,1,"60 74","62",0,0,NA,NA,16,10,"10","15",18,8,8,3,7,3,3,2,8,2,2,3,0,NA,0,NA,2,0,0,0,0,3,0,26,26,11,10,5,10,5,"victory","West Ham United","Norwich City",1,0
"35","2019/2020","premier league",4,"Sunday","1","September","2019","2:00pm","Goodison Park",NA,"Anthony Taylor","Simon Hooper","Everton","Wolverhampton Wanderers",3,2,"5 80 12","9 75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.7,41.3,1,5,"63","58 49 38 44 90+4",0,1,"90+5",NA,12,12,"12","12",15,8,6,5,3,1,6,2,7,7,1,2,0,NA,0,NA,5,0,0,0,0,6,1,24,23,11,4,8,14,3,"victory","Everton","Wolverhampton Wanderers",1,0
"36","2019/2020","premier league",4,"Saturday","31","August","2019","3:00pm","Stamford Bridge",NA,"Stuart Attwell","Tim Robinson","Chelsea","Sheffield United",2,2,"19 43","46 89",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.3,37.7,0,1,NA,"45+1",0,0,NA,NA,6,11,"11","6",13,8,5,2,5,5,3,1,3,4,2,0,1,"89",0,NA,4,0,0,0,1,1,0,17,21,7,10,4,7,2,"draw",NA,NA,NA,NA
"37","2019/2020","premier league",4,"Saturday","31","August","2019","3:00pm","The King Power Stadium",NA,"Peter Bankes","Martin Atkinson","Leicester City","Bournemouth",3,1,"12 73 41","15",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55,45,1,3,"40","21 32 69",0,0,NA,NA,9,11,"10","9",15,8,6,2,5,2,4,4,4,5,2,1,0,NA,0,NA,4,0,0,0,0,4,0,20,23,8,7,8,9,3,"victory","Leicester City","Bournemouth",1,0
"38","2019/2020","premier league",4,"Saturday","31","August","2019","3:00pm","St James' Park, Newcastle",NA,"Graham Scott","Craig Pawson","Newcastle United","Watford",1,1,"41","2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.8,51.2,2,3,"44 31","44 55 29",0,0,NA,NA,5,11,"11","5",13,13,5,3,3,5,5,5,6,5,6,0,0,NA,0,NA,2,0,0,0,0,5,0,16,26,8,8,10,11,6,"draw",NA,NA,NA,NA
"39","2019/2020","premier league",4,"Saturday","31","August","2019","5:30pm","Turf Moor",NA,"Chris Kavanagh","Michael Oliver","Burnley","Liverpool",0,3,"NA","33 37 80",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,36.2,63.8,0,0,NA,NA,0,0,NA,NA,10,16,"15","10",7,15,2,7,4,2,1,6,6,4,5,1,1,"33",0,NA,3,0,0,0,1,0,0,26,22,9,6,7,10,6,"victory","Liverpool","Burnley",0,1
"40","2019/2020","premier league",4,"Sunday","1","September","2019","4:30pm","Emirates Stadium",NA,"Martin Atkinson","Paul Tierney","Arsenal","Tottenham Hotspur",2,2,"45+1 71","10 40",0,1,NA,"40",0,1,NA,"40",0,0,NA,NA,NA,NA,NA,NA,54.8,45.2,3,5,"87 90+2 63","78 28 74 32 57",0,0,NA,NA,13,19,"18","13",26,13,8,9,10,3,8,1,11,6,3,1,0,NA,0,NA,4,1,1,0,0,8,0,32,39,17,13,9,17,4,"draw",NA,NA,NA,NA
"41","2019/2020","premier league",5,"Saturday","14","September","2019","12:30pm","Anfield",NA,"Andre Marriner","Mike Dean","Liverpool","Newcastle United",3,1,"28 40 72","7",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,75.3,24.7,0,0,NA,NA,0,0,NA,NA,5,4,"4","5",21,8,9,1,9,4,3,3,10,1,2,8,0,NA,0,NA,4,0,0,0,0,0,0,9,29,10,13,6,11,10,"victory","Liverpool","Newcastle United",1,0
"42","2019/2020","premier league",5,"Saturday","14","September","2019","3:00pm","Old Trafford",NA,"Martin Atkinson","Stuart Attwell","Manchester United","Leicester City",1,0,"8","NA",1,0,"8",NA,1,0,"8",NA,0,0,NA,NA,NA,NA,NA,NA,41.7,58.3,1,2,"84","90+5 75",0,0,NA,NA,14,14,"14","14",10,9,5,3,5,4,0,2,3,9,0,2,0,NA,0,NA,1,1,1,0,0,3,0,28,19,8,9,2,12,2,"victory","Manchester United","Leicester City",1,0
"43","2019/2020","premier league",5,"Saturday","14","September","2019","3:00pm","Tottenham Hotspur Stadium",NA,"Craig Pawson","Jonathan Moss","Tottenham Hotspur","Crystal Palace",4,0,"10 23 21 42","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.1,35.9,4,3,"53 50 45+2 60","89 90+1 61",0,0,NA,NA,19,11,"11","19",13,11,5,6,7,2,1,3,4,3,1,0,0,NA,1,"21",4,0,0,0,1,7,0,30,24,11,9,4,7,1,"victory","Tottenham Hotspur","Crystal Palace",1,0
"44","2019/2020","premier league",5,"Saturday","14","September","2019","5:30pm","Carrow Road",NA,"Kevin Friend","Anthony Taylor","Norwich City","Manchester City",3,2,"18 28 50","45 88",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,31.4,68.6,3,1,"45+2 64 87","69",0,0,NA,NA,8,7,"7","8",7,25,3,8,3,6,1,11,3,16,1,0,0,NA,0,NA,5,0,0,0,0,4,0,15,32,11,9,12,19,1,"victory","Norwich City","Manchester City",1,0
"45","2019/2020","premier league",5,"Sunday","15","September","2019","4:30pm","Vicarage Road",NA,"Anthony Taylor","Chris Kavanagh","Watford","Arsenal",2,2,"53 81","21 32",1,0,"81",NA,1,0,"81",NA,0,0,NA,NA,NA,NA,NA,NA,52.4,47.6,3,3,"56 45+2 90+1","76 43 45+2",0,0,NA,NA,14,4,"4","12",31,7,10,4,15,2,6,1,7,1,1,0,0,NA,0,NA,4,1,1,0,0,6,0,18,38,14,17,7,8,1,"draw",NA,NA,NA,NA
"46","2019/2020","premier league",5,"Saturday","14","September","2019","3:00pm","Amex Stadium",NA,"Michael Oliver","Paul Tierney","Brighton and Hove Albion","Burnley",1,1,"51","90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.5,37.5,0,2,NA,"27 83",0,0,NA,NA,13,7,"7","13",14,7,5,1,7,6,2,0,3,6,2,2,0,NA,0,NA,2,0,0,0,0,2,0,20,21,6,13,2,9,4,"draw",NA,NA,NA,NA
"47","2019/2020","premier league",5,"Saturday","14","September","2019","3:00pm","Bramall Lane",NA,"Lee Mason","John Brooks","Sheffield United","Southampton",0,1,"NA","66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.2,51.8,1,1,"65","51",1,0,NA,NA,10,7,"6","10",17,11,4,7,8,3,5,1,12,6,3,1,0,NA,0,NA,1,0,0,0,0,2,1,17,28,11,11,6,18,4,"victory","Southampton","Sheffield United",0,1
"48","2019/2020","premier league",5,"Saturday","14","September","2019","3:00pm","Molineux",NA,"Graham Scott","Chris Kavanagh","Wolverhampton Wanderers","Chelsea",2,5,"69 85","31 34 41 55 90+6",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.3,54.7,1,2,"79","64 62",0,0,NA,NA,8,11,"10","8",11,15,4,6,4,7,3,2,7,5,1,1,0,NA,1,"69",7,0,0,0,1,3,0,19,26,10,11,5,12,2,"victory","Chelsea","Wolverhampton Wanderers",0,1
"49","2019/2020","premier league",5,"Sunday","15","September","2019","2:00pm","Vitality Stadium",NA,"Paul Tierney","Michael Oliver","Bournemouth","Everton",3,1,"23 72 67","44",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.5,59.5,0,4,NA,"58 90+5 40 66",0,0,NA,NA,5,14,"14","4",13,14,6,5,5,5,2,4,7,7,4,0,0,NA,0,NA,4,0,0,0,0,4,0,19,27,11,10,6,14,4,"victory","Bournemouth","Everton",1,0
"50","2019/2020","premier league",5,"Monday","16","September","2019","8:00pm","Villa Park",NA,"Mike Dean","Martin Atkinson","Aston Villa","West Ham United",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.6,53.4,2,2,"77 28","23 29",0,1,"67",NA,13,12,"12","13",10,13,5,1,4,5,1,7,2,4,3,3,0,NA,0,NA,0,0,0,0,0,4,1,25,23,6,9,8,6,6,"draw",NA,NA,NA,NA
