"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2006-07","serie A",1,NA,"09","09","2006","18:00","Olimpico",NA,"Domenico Messina",NA,"Roma","Livorno",2,0,"45 54",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"75","21, 60",0,0,NA,NA,18,20,NA,NA,12,6,8,3,4,3,3,6,9,6,2,4,0,NA,0,NA,2,0,0,0,0,3,0,38,18,11,7,9,15,6,"victory","Roma","Livorno",1,0
"2006-07","serie A",1,NA,"09","09","2006","20:30","Artemio Franchi",NA,"Roberto Rosetti",NA,"Fiorentina","Inter",2,3,"68 79","11 41 61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"68, 81, 88","90+3",0,0,NA,NA,21,25,NA,NA,9,10,7,5,2,5,2,5,5,2,1,3,0,NA,0,NA,5,0,0,0,0,4,0,46,19,12,7,7,7,4,"victory","Inter","Fiorentina",0,1
"2006-07","serie A",1,NA,"10","09","2006","15:00","Gewiss Stadium",NA,"Mauro Bergonzi",NA,"Atalanta","Ascoli",3,1,"31 36 43","60",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"18, 65","14, 45+3, 57",0,0,NA,NA,17,15,NA,NA,14,10,8,5,6,5,4,4,3,3,3,0,0,NA,0,NA,4,0,0,0,0,5,0,32,24,13,11,8,6,3,"victory","Atalanta","Ascoli",1,0
"2006-07","serie A",1,NA,"10","09","2006","15:00","Sant'elia",NA,"Gianluca Rocchi",NA,"Cagliari","Catania",0,1,NA,"55",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"51","27, 34, 53, 62, 70",0,0,NA,NA,18,20,NA,NA,17,8,7,5,10,3,4,7,3,5,0,1,0,NA,0,NA,1,0,0,0,0,6,0,38,25,12,13,11,8,1,"victory","Catania","Cagliari",0,1
"2006-07","serie A",1,NA,"10","09","2006","15:00","Marcantonio Bentegodi",NA,"Christian Brighi",NA,"Chievoverona","Robur Siena",1,2,"31","74 89",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"20, 73","76",1,0,NA,NA,16,17,NA,NA,5,4,1,3,4,1,1,0,4,3,2,3,0,NA,1,"89",3,0,0,0,1,3,1,33,9,4,5,1,7,5,"victory","Robur Siena","Chievoverona",0,1
"2006-07","serie A",1,NA,"10","09","2006","15:00","San Filippo",NA,"Paolo Silvio Mazzoleni",NA,"Messina","Udinese",1,0,"73",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"12, 61, 90+3","68, 72",0,0,NA,NA,16,22,NA,NA,9,10,4,5,5,5,5,3,5,4,4,1,0,NA,0,NA,1,0,0,0,0,5,0,38,19,9,10,8,9,5,"victory","Messina","Udinese",1,0
"2006-07","serie A",1,NA,"10","09","2006","15:00","Giuseppe Meazza",NA,"Paolo Bertini",NA,"Milan","Lazio",2,1,"27 70","73",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"37, 45+1, 79","33, 61, 69",0,0,NA,NA,20,17,NA,NA,11,13,6,6,5,7,5,4,7,2,4,1,0,NA,0,NA,3,0,0,0,0,6,0,37,24,12,12,9,9,5,"victory","Milan","Lazio",1,0
"2006-07","serie A",1,NA,"10","09","2006","15:00","Renzo Barbera",NA,"Nicola Ayroldi",NA,"Palermo","Reggina",4,3,"11 17 27 67","42 55 78",1,1,"27","78",1,1,"27","78",0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,"20, 37, 72, 76, 87","15, 32, 32, 50, 90+2",0,0,NA,NA,29,21,NA,NA,16,12,7,8,9,4,5,3,4,3,5,0,0,NA,0,NA,7,2,2,0,0,10,0,50,28,15,13,8,7,5,"victory","Palermo","Reggina",1,0
"2006-07","serie A",1,NA,"10","09","2006","15:00","Luigi Ferraris",NA,"Gabriele Gava",NA,"Sampdoria","Empoli",1,2,"10","27 51",0,1,NA,"51",0,1,NA,"51",0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"18, 63, 83","45",1,0,NA,NA,24,20,NA,NA,10,8,5,6,5,2,4,4,7,6,1,1,0,NA,0,NA,3,1,1,0,0,4,1,44,18,11,7,8,13,2,"victory","Empoli","Sampdoria",0,1
"2006-07","serie A",1,NA,"10","09","2006","20:30","Olimpico",NA,"Nicola Stefanini",NA,"Torino","Parma",1,1,"90","55",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"71, 90+3","51, 66, 81",0,0,NA,NA,15,23,NA,NA,12,4,8,1,4,3,0,6,7,1,1,3,0,NA,0,NA,2,0,0,0,0,5,0,38,16,9,7,6,8,4,"draw",NA,NA,NA,NA
