"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2011-12","serie A",1,NA,"20","12","2011","18:00","Artemio Franchi",NA,"Luca Banti",NA,"Robur Siena","Fiorentina",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,"22, 31, 84, 87, 89","26, 34, 78, 83, 84",0,0,NA,NA,9,13,NA,NA,7,10,4,5,3,5,5,3,1,9,5,0,0,NA,0,NA,0,0,0,0,0,10,0,22,17,9,8,8,10,5,"draw",NA,NA,NA,NA
"2011-12","serie A",1,NA,"20","12","2011","20:45","Sant'elia",NA,"Daniele Orsato",NA,"Cagliari","Milan",0,2,NA,"4 60",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"32, 69","21, 64",0,0,NA,NA,9,16,NA,NA,12,5,6,3,6,2,2,5,7,1,4,1,0,NA,1,"4",2,0,0,0,1,4,0,25,17,9,8,7,8,5,"victory","Milan","Cagliari",0,1
"2011-12","serie A",1,NA,"21","12","2011","18:00","Dacia Arena",NA,"Paolo Tagliavento",NA,"Udinese","Juventus",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"40, 42, 49","43",0,0,NA,NA,19,14,NA,NA,11,14,6,6,5,8,6,6,3,6,5,0,0,NA,0,NA,0,0,0,0,0,4,0,33,25,12,13,12,9,5,"draw",NA,NA,NA,NA
"2011-12","serie A",1,NA,"21","12","2011","20:45","Gewiss Stadium",NA,"Carmine Russo",NA,"Atalanta","Cesena",4,1,"17 18 44 71","12",1,0,"17",NA,1,0,"17",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"24","18, 41, 78",0,0,NA,NA,15,15,NA,NA,8,10,7,4,1,6,3,4,5,4,1,3,0,NA,0,NA,5,1,1,0,0,4,0,30,18,11,7,7,9,4,"victory","Atalanta","Cesena",1,0
"2011-12","serie A",1,NA,"21","12","2011","20:45","Renato Dall'ara",NA,"Andrea De Marco",NA,"Bologna","Roma",0,2,NA,"17 40",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"18, 69, 76","7, 20",1,0,NA,NA,18,12,NA,NA,8,15,5,6,3,9,4,5,4,2,3,4,0,NA,0,NA,2,0,0,0,0,5,1,30,23,11,12,9,6,7,"victory","Roma","Bologna",0,1
"2011-12","serie A",1,NA,"21","12","2011","20:45","Giuseppe Meazza",NA,"Marco Guida",NA,"Inter","Lecce",4,1,"34 49 74 81","19",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"86","30, 87",0,0,NA,NA,6,12,NA,NA,23,9,12,3,11,6,2,4,12,2,1,2,0,NA,0,NA,5,0,0,0,0,3,0,18,32,15,17,6,14,3,"victory","Inter","Lecce",1,0
"2011-12","serie A",1,NA,"21","12","2011","20:45","Olimpico",NA,"Christian Brighi",NA,"Lazio","Chievoverona",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,10,9,NA,NA,4,8,1,6,3,2,5,1,7,4,1,4,0,NA,0,NA,0,0,0,0,0,0,0,19,12,7,5,6,11,5,"draw",NA,NA,NA,NA
"2011-12","serie A",1,NA,"21","12","2011","20:45","San Paolo",NA,"Paolo Valeri",NA,"Napoli","Genoa",6,1,"12 17 25 45+2 49 80","28",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"21","9",0,0,NA,NA,5,8,NA,NA,13,10,8,7,5,3,6,2,4,3,1,4,0,NA,0,NA,7,0,0,0,0,2,0,13,23,15,8,8,7,5,"victory","Napoli","Genoa",1,0
"2011-12","serie A",1,NA,"21","12","2011","20:45","Silvio Piola",NA,"Daniele Doveri",NA,"Novara","Palermo",2,2,"77 84","20 74",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"29, 86","31, 90+2",0,1,"43",NA,16,11,NA,NA,17,14,6,5,11,9,3,3,5,5,3,3,0,NA,1,"20",4,0,0,0,1,4,1,27,31,11,20,6,10,6,"draw",NA,NA,NA,NA
"2011-12","serie A",1,NA,"21","12","2011","20:45","Ennio Tardini",NA,"Davide Massa",NA,"Parma","Catania",3,3,"5 23 44","22 74 85",0,1,NA,"74",0,1,NA,"74",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"34","20, 79, 86",0,0,NA,NA,18,12,NA,NA,10,10,5,5,5,5,2,2,3,6,1,0,0,NA,0,NA,6,1,1,0,0,4,0,30,20,10,10,4,9,1,"draw",NA,NA,NA,NA
