"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2014-15","serie A",1,NA,"30","08","2014","18:00","Marcantonio Bentegodi",NA,"Carmine Russo",NA,"Chievoverona","Juventus",0,1,NA,"6",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30,70,2,1,"30, 57","29",0,0,NA,NA,12,13,NA,NA,6,16,2,7,4,9,4,2,4,10,3,0,0,NA,1,"6",1,0,0,0,1,3,0,25,22,9,13,6,14,3,"victory","Juventus","Chievoverona",0,1
"2014-15","serie A",1,NA,"30","08","2014","20:45","Olimpico",NA,"Marco Guida",NA,"Roma","Fiorentina",2,0,"28 90+3",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56,44,4,4,"24, 57, 72, 88","23, 24, 54, 90+1",0,0,NA,NA,13,14,NA,NA,11,7,5,4,6,3,4,3,2,0,3,3,0,NA,0,NA,2,0,0,0,0,8,0,27,18,9,9,7,2,6,"victory","Roma","Fiorentina",1,0
"2014-15","serie A",1,NA,"31","08","2014","18:00",NA,NA,"Nicola Rizzoli",NA,"Atalanta","Hellas Verona",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50,50,2,3,"84, 87","35, 70, 85",0,0,NA,NA,15,14,NA,NA,7,8,3,4,4,4,4,3,6,2,0,2,0,NA,0,NA,0,0,0,0,0,5,0,29,15,7,8,7,8,2,"draw",NA,NA,NA,NA
"2014-15","serie A",1,NA,"31","08","2014","18:00","Giuseppe Meazza",NA,"Paolo Tagliavento",NA,"Milan","Lazio",3,1,"7 56 64","67",1,0,"64",NA,1,0,"64",NA,0,0,NA,NA,NA,NA,NA,NA,46,54,2,3,"20, 71","25, 37, 62",0,0,NA,NA,13,20,NA,NA,6,11,4,4,2,7,4,1,0,10,1,0,0,NA,1,"67",4,1,1,0,1,5,0,33,17,8,9,5,10,1,"victory","Milan","Lazio",1,0
"2014-15","serie A",1,NA,"31","08","2014","20:45","Orogel Stadium",NA,"Sebastiano Peruzzo",NA,"Cesena","Parma",1,0,"38",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44,56,2,1,"25, 87","57",0,0,NA,NA,12,22,NA,NA,7,7,5,3,2,4,3,4,4,7,0,0,0,NA,0,NA,1,0,0,0,0,3,0,34,14,8,6,7,11,0,"victory","Cesena","Parma",1,0
"2014-15","serie A",1,NA,"31","08","2014","20:45","Luigi Ferraris",NA,"Luca Banti",NA,"Genoa","Napoli",1,2,"40","3 90+5",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47,53,3,1,"53, 55, 80","77",0,0,NA,NA,10,10,NA,NA,9,13,6,4,3,9,2,5,6,5,0,3,0,NA,0,NA,3,0,0,0,0,4,0,20,22,10,12,7,11,3,"victory","Napoli","Genoa",0,1
"2014-15","serie A",1,NA,"31","08","2014","20:45","Renzo Barbera",NA,"Dino Tommasi",NA,"Palermo","Sampdoria",1,1,"7","90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46,54,2,3,"26, 83","30, 33, 82",0,0,NA,NA,13,17,NA,NA,9,7,1,3,8,4,2,0,1,7,2,3,0,NA,0,NA,2,0,0,0,0,5,0,30,16,4,12,2,8,5,"draw",NA,NA,NA,NA
"2014-15","serie A",1,NA,"31","08","2014","20:45","Mapei Stadium",NA,"Paolo Valeri",NA,"Sassuolo","Cagliari",1,1,"42","44",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45,55,3,2,"34, 86, 90+1","49, 75",0,0,NA,NA,20,19,NA,NA,9,6,5,4,4,2,3,4,4,4,4,1,0,NA,0,NA,2,0,0,0,0,5,0,39,15,9,6,7,8,5,"draw",NA,NA,NA,NA
"2014-15","serie A",1,NA,"31","08","2014","20:45","Olimpico",NA,"Daniele Doveri",NA,"Torino","Inter",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41,59,1,1,"42","67",0,1,"90+3",NA,9,10,NA,NA,9,10,3,2,6,8,2,3,6,10,1,2,0,NA,0,NA,0,0,0,0,0,2,1,19,19,5,14,5,16,3,"draw",NA,NA,NA,NA
"2014-15","serie A",1,NA,"31","08","2014","20:45","Dacia Arena",NA,"Marco Di Bello",NA,"Udinese","Empoli",2,0,"57 62",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52,48,2,2,"39, 64","55, 74",0,0,NA,NA,11,9,NA,NA,12,11,5,3,7,8,2,3,3,9,4,2,0,NA,0,NA,2,0,0,0,0,4,0,20,23,8,15,5,12,6,"victory","Udinese","Empoli",1,0
