"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"1997/1998","serie A",2,NA,"13","09","1997","00:00","Ettore Giardiniero",NA,"Salvatore Racalbuto",NA,"Lecce","Udinese",1,2,"60","1 59",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"victory","Udinese","Lecce",0,1
"1997/1998","serie A",2,NA,"13","09","1997","00:00","Giuseppe Meazza",NA,"Piero Ceccarini",NA,"Milan","Lazio",1,1,"37","90+4",0,1,NA,"90+4",0,1,NA,"90+4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",2,NA,"14","09","1997","00:00","Renato Dall'ara",NA,"Stefano Braschi",NA,"Bologna","Inter",2,4,"45 58","12 38 52 66",1,0,"58",NA,1,0,"58",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Inter","Bologna",0,1
"1997/1998","serie A",2,NA,"14","09","1997","00:00","Artemio Franchi",NA,"Pierpaolo Rossi",NA,"Fiorentina","Bari",3,1,"1 11 39","2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Fiorentina","Bari",1,0
"1997/1998","serie A",2,NA,"14","09","1997","00:00","Romeo Menti",NA,"Livio Bazzoli",NA,"L. R. Vicenza","Piacenza",3,2,"32 51 60","29 69",1,1,"32","29",1,1,"32","29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","L. R. Vicenza","Piacenza",1,0
"1997/1998","serie A",2,NA,"14","09","1997","00:00","San Paolo",NA,"Tarcisio Serena",NA,"Napoli","Empoli",2,1,"33 48","77",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"victory","Napoli","Empoli",1,0
"1997/1998","serie A",2,NA,"14","09","1997","00:00","Ennio Tardini",NA,"Robert Anthony Boggi",NA,"Parma","Atalanta",2,2,"30 36","20 62",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",2,NA,"14","09","1997","00:00","Olimpico",NA,"Fiorenzo Treossi",NA,"Roma","Juventus",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Gewiss Stadium",NA,"Pier Luigi Pairetto",NA,"Atalanta","Sampdoria",0,2,NA,"13 64",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Sampdoria","Atalanta",0,1
"1997/1998","serie A",3,NA,"21","09","1997","00:00","San Nicola",NA,"Emilio Pellegrino",NA,"Bari","Bologna",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Carlo Castellani",NA,"Cosimo Bolognino",NA,"Empoli","Lazio",1,0,"11",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Empoli","Lazio",1,0
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Giuseppe Meazza",NA,"Graziano Cesari",NA,"Inter","Fiorentina",3,2,"45 72 81","45+1 47",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Inter","Fiorentina",1,0
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Delle Alpi",NA,"Massimo De Santis",NA,"Juventus","Brescia",4,0,"7 36 38 56",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"7",0,NA,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Juventus","Brescia",1,0
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Romeo Menti",NA,"Domenico Messina",NA,"L. R. Vicenza","Napoli",1,1,"17","18",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Leonardo Garilli",NA,"Alfredo Trentalange",NA,"Piacenza","Parma",1,3,"45","1 29 63",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Parma","Piacenza",0,1
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Olimpico",NA,"Daniele Tombolini",NA,"Roma","Lecce",3,1,"3 17 68","10",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"victory","Roma","Lecce",1,0
"1997/1998","serie A",3,NA,"21","09","1997","00:00","Dacia Arena",NA,"Stefano Braschi",NA,"Udinese","Milan",2,1,"25 85","4",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Udinese","Milan",1,0
"1997/1998","serie A",4,NA,"27","09","1997","00:00","Olimpico",NA,"Angelo Bonfrisco",NA,"Lazio","Bari",3,2,"5 90+1 90+4","45+3 61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"45+3",5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,"victory","Lazio","Bari",1,0
"1997/1998","serie A",4,NA,"27","09","1997","00:00","Ettore Giardiniero",NA,"Stefano Farina",NA,"Lecce","Inter",1,5,"61","33 45+3 78 81 84",1,0,"61",NA,1,0,"61",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Inter","Lecce",0,1
"1997/1998","serie A",4,NA,"27","09","1997","00:00","Ennio Tardini",NA,"Pier Luigi Pairetto",NA,"Parma","Udinese",4,0,"32 83 86 89",NA,1,0,"89",NA,1,0,"89",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Parma","Udinese",1,0
"1997/1998","serie A",4,NA,"27","09","1997","00:00","Luigi Ferraris",NA,"Robert Anthony Boggi",NA,"Sampdoria","Juventus",1,1,"16","90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",4,NA,"28","09","1997","00:00","Renato Dall'ara",NA,"Roberto Bettin",NA,"Bologna","Roma",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",4,NA,"28","09","1997","00:00","Mario Rigamonti",NA,"Gennaro Borriello",NA,"Brescia","Piacenza",2,0,"40 46",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Brescia","Piacenza",1,0
"1997/1998","serie A",4,NA,"28","09","1997","00:00","Artemio Franchi",NA,"Pasquale Rodomonti",NA,"Fiorentina","Empoli",1,2,"24","60 90+4",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Empoli","Fiorentina",0,1
"1997/1998","serie A",4,NA,"28","09","1997","00:00","Giuseppe Meazza",NA,"Pierluigi Collina",NA,"Milan","L. R. Vicenza",0,1,NA,"45+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","L. R. Vicenza","Milan",0,1
"1997/1998","serie A",4,NA,"28","09","1997","00:00","San Paolo",NA,"Emilio Pellegrino",NA,"Napoli","Atalanta",0,1,NA,"50",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Atalanta","Napoli",0,1
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Gewiss Stadium",NA,"Graziano Cesari",NA,"Atalanta","Brescia",0,1,NA,"61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Brescia","Atalanta",0,1
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Carlo Castellani",NA,"Gennaro Borriello",NA,"Empoli","Milan",0,1,NA,"68",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Milan","Empoli",0,1
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Giuseppe Meazza",NA,"Fiorenzo Treossi",NA,"Inter","Lazio",1,1,"41","35",1,0,"41",NA,1,0,"41",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Delle Alpi",NA,"Livio Bazzoli",NA,"Juventus","Fiorentina",2,1,"33 36","24",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"24",3,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,"victory","Juventus","Fiorentina",1,0
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Romeo Menti",NA,"Pasquale Rodomonti",NA,"L. R. Vicenza","Parma",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Ettore Giardiniero",NA,"Robert Anthony Boggi",NA,"Lecce","Bari",0,1,NA,"68",0,1,NA,"68",0,1,NA,"68",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Bari","Lecce",0,1
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Leonardo Garilli",NA,"Salvatore Racalbuto",NA,"Piacenza","Bologna",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Olimpico",NA,"Alfredo Trentalange",NA,"Roma","Napoli",6,2,"16 34 51 53 60 89","71 87",0,1,NA,"87",0,1,NA,"87",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,8,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Roma","Napoli",1,0
"1997/1998","serie A",5,NA,"05","10","1997","00:00","Dacia Arena",NA,"Piero Ceccarini",NA,"Udinese","Sampdoria",3,2,"8 35 47","26 39",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"victory","Udinese","Sampdoria",1,0
"1997/1998","serie A",6,NA,"18","10","1997","00:00","Olimpico",NA,"Stefano Farina",NA,"Lazio","Atalanta",0,2,NA,"34 45+5",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Atalanta","Lazio",0,1
"1997/1998","serie A",6,NA,"18","10","1997","00:00","San Paolo",NA,"Pier Luigi Pairetto",NA,"Napoli","Inter",0,2,NA,"10 69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"69",2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Inter","Napoli",0,1
"1997/1998","serie A",6,NA,"18","10","1997","00:00","Dacia Arena",NA,"Daniele Tombolini",NA,"Udinese","Empoli",2,2,"29 85","4 35",1,0,"29",NA,1,0,"29",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"35",4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"1997/1998","serie A",6,NA,"19","10","1997","00:00","San Nicola",NA,"Piero Ceccarini",NA,"Bari","Juventus",0,5,NA,"45+2 63 81 88 90",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,"45+2, 90",5,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,"victory","Juventus","Bari",0,1
