"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2007-08","serie A",3,NA,"15","09","2007","18:00","Artemio Franchi",NA,"Luca Banti",NA,"Robur Siena","Milan",1,1,"24","90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"55, 83, 90","73",1,0,NA,NA,13,11,NA,NA,6,15,4,14,2,1,11,3,6,9,0,4,0,NA,0,NA,2,0,0,0,0,4,1,24,21,18,3,14,15,4,"draw",NA,NA,NA,NA
"2007-08","serie A",3,NA,"15","09","2007","20:30","Olimpico",NA,"Andrea De Marco",NA,"Lazio","Empoli",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"85","87",0,0,NA,NA,15,21,NA,NA,2,0,1,0,1,0,0,1,4,5,2,4,0,NA,0,NA,0,0,0,0,0,2,0,36,2,1,1,1,9,6,"draw",NA,NA,NA,NA
"2007-08","serie A",3,NA,"16","09","2007","15:00","Artemio Franchi",NA,"Domenico Celi",NA,"Fiorentina","Atalanta",2,2,"26 74","51 86",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"46, 52, 75, 90","34, 45+4, 54, 60",0,0,NA,NA,13,23,NA,NA,16,3,9,2,7,1,0,8,7,2,7,3,1,"26",0,NA,4,0,0,0,1,8,0,36,19,11,8,8,9,10,"draw",NA,NA,NA,NA
"2007-08","serie A",3,NA,"16","09","2007","15:00","Luigi Ferraris",NA,"Paolo Dondarini",NA,"Genoa","Livorno",1,1,"57","52",0,1,NA,"52",0,1,NA,"52",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"53","36, 40, 72, 90",0,0,NA,NA,20,19,NA,NA,10,11,4,4,6,7,3,3,13,3,2,3,0,NA,0,NA,2,1,1,0,0,5,0,39,21,8,13,6,16,5,"draw",NA,NA,NA,NA
"2007-08","serie A",3,NA,"16","09","2007","15:00","Giuseppe Meazza",NA,"Daniele Orsato",NA,"Inter","Catania",2,0,"14 79",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"38","23",0,0,NA,NA,22,11,NA,NA,12,9,7,5,5,4,5,5,8,9,3,2,0,NA,0,NA,2,0,0,0,0,2,0,33,21,12,9,10,17,5,"victory","Inter","Catania",1,0
"2007-08","serie A",3,NA,"16","09","2007","15:00","Olimpico",NA,"Stefano Farina",NA,"Juventus","Udinese",0,1,NA,"47",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"34","82",0,0,NA,NA,16,12,NA,NA,13,7,5,2,8,5,0,3,7,7,3,5,0,NA,0,NA,1,0,0,0,0,2,0,28,20,7,13,3,14,8,"victory","Udinese","Juventus",0,1
"2007-08","serie A",3,NA,"16","09","2007","15:00","San Paolo",NA,"Gabriele Gava",NA,"Napoli","Sampdoria",2,0,"43 77",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"17","50, 53",0,0,NA,NA,14,14,NA,NA,15,5,8,3,7,2,3,5,12,5,1,4,0,NA,0,NA,2,0,0,0,0,3,0,28,20,11,9,8,17,5,"victory","Napoli","Sampdoria",1,0
"2007-08","serie A",3,NA,"16","09","2007","15:00","Renzo Barbera",NA,"Mauro Bergonzi",NA,"Palermo","Torino",1,1,"5","53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"81, 83","24, 29",0,0,NA,NA,20,19,NA,NA,6,15,3,4,3,11,3,2,6,10,2,3,0,NA,0,NA,2,0,0,0,0,4,0,39,21,7,14,5,16,5,"draw",NA,NA,NA,NA
"2007-08","serie A",3,NA,"16","09","2007","15:00","Oreste Granillo",NA,"Gianluca Rocchi",NA,"Reggina","Roma",0,2,NA,"51 85",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"30, 50, 84","23, 45",1,0,NA,NA,20,12,NA,NA,4,20,2,7,2,13,5,2,1,4,1,0,0,NA,0,NA,2,0,0,0,0,5,1,32,24,9,15,7,5,1,"victory","Roma","Reggina",0,1
"2007-08","serie A",3,NA,"16","09","2007","20:30","Ennio Tardini",NA,"Paolo Silvio Mazzoleni",NA,"Parma","Cagliari",1,1,"72","41",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"37, 69","54, 90+3",0,0,NA,NA,25,21,NA,NA,9,8,4,4,5,4,2,3,4,5,8,1,0,NA,0,NA,2,0,0,0,0,4,0,46,17,8,9,5,9,9,"draw",NA,NA,NA,NA
"2007-08","serie A",4,NA,"22","09","2007","18:00","Dacia Arena",NA,"Nicola Pierpaoli",NA,"Udinese","Reggina",2,0,"5 62",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"43",NA,0,0,NA,NA,22,14,NA,NA,19,6,12,3,7,3,1,10,3,5,0,4,0,NA,0,NA,2,0,0,0,0,1,0,36,25,15,10,11,8,4,"victory","Udinese","Reggina",1,0
"2007-08","serie A",4,NA,"22","09","2007","20:30","Giuseppe Meazza",NA,"Antonio Damato",NA,"Milan","Parma",1,1,"44","73",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"63","14, 72, 83, 84, 89",0,0,NA,NA,15,24,NA,NA,9,6,5,2,4,4,1,3,6,4,2,4,0,NA,0,NA,2,0,0,0,0,6,0,39,15,7,8,4,10,6,"draw",NA,NA,NA,NA
"2007-08","serie A",4,NA,"23","09","2007","15:00","Gewiss Stadium",NA,"Nicola Stefanini",NA,"Atalanta","Lazio",2,1,"43 90+3","69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"12, 45+1, 54, 71, 89","22, 79",0,0,NA,NA,24,16,NA,NA,9,12,5,4,4,8,3,3,3,7,3,9,0,NA,0,NA,3,0,0,0,0,7,0,40,21,9,12,6,10,12,"victory","Atalanta","Lazio",1,0
"2007-08","serie A",4,NA,"23","09","2007","15:00","Sant'elia",NA,"Massimiliano Saccani",NA,"Cagliari","Palermo",0,1,NA,"15",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"5","10",0,0,NA,NA,12,28,NA,NA,15,8,8,5,7,3,4,7,5,3,1,2,0,NA,0,NA,1,0,0,0,0,2,0,40,23,13,10,11,8,3,"victory","Palermo","Cagliari",0,1
"2007-08","serie A",4,NA,"23","09","2007","15:00","Angelo Massimino",NA,"Antonio Danilo Giannoccaro",NA,"Catania","Fiorentina",0,1,NA,"4",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"14, 34, 43, 44","27, 44",1,0,NA,NA,18,26,NA,NA,11,11,6,6,5,5,5,6,5,4,2,1,0,NA,0,NA,1,0,0,0,0,6,1,44,22,12,10,11,9,3,"victory","Fiorentina","Catania",0,1
"2007-08","serie A",4,NA,"23","09","2007","15:00","Carlo Castellani",NA,"Nicola Rizzoli",NA,"Empoli","Napoli",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"41, 58, 61, 75","23, 33",0,0,NA,NA,20,14,NA,NA,15,5,8,3,7,2,3,7,3,3,1,2,0,NA,0,NA,0,0,0,0,0,6,0,34,20,11,9,10,6,3,"draw",NA,NA,NA,NA
"2007-08","serie A",4,NA,"23","09","2007","15:00","Armando Picchi",NA,"Matteo Simone Trefoloni",NA,"Livorno","Inter",2,2,"1 62","35 71",1,1,"62","71",1,1,"62","71",0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"14, 36, 74, 86","17, 62",0,1,"81",NA,10,15,NA,NA,12,12,8,9,4,3,6,6,5,2,0,2,0,NA,0,NA,4,2,2,0,0,6,1,25,24,17,7,12,7,2,"draw",NA,NA,NA,NA
"2007-08","serie A",4,NA,"23","09","2007","15:00","Olimpico",NA,"Emidio Morganti",NA,"Roma","Juventus",2,2,"30 36","17 88",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"18","18, 23, 80",0,0,NA,NA,20,22,NA,NA,11,5,7,3,4,2,1,5,6,4,11,2,0,NA,0,NA,4,0,0,0,0,4,0,42,16,10,6,6,10,13,"draw",NA,NA,NA,NA
"2007-08","serie A",4,NA,"23","09","2007","15:00","Olimpico",NA,"Andrea Gervasoni",NA,"Torino","Robur Siena",1,1,"24","53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"52, 89, 90+2","19, 39, 90+1",0,0,NA,NA,17,20,NA,NA,9,7,3,3,6,4,2,2,3,2,4,4,0,NA,0,NA,2,0,0,0,0,6,0,37,16,6,10,4,5,8,"draw",NA,NA,NA,NA
"2007-08","serie A",4,NA,"23","09","2007","20:30","Luigi Ferraris",NA,"Roberto Rosetti",NA,"Sampdoria","Genoa",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"66, 75, 80","46, 68",0,0,NA,NA,29,33,NA,NA,0,1,0,0,0,1,0,0,5,5,4,1,0,NA,0,NA,0,0,0,0,0,5,0,62,1,0,1,0,10,5,"draw",NA,NA,NA,NA
"2007-08","serie A",5,NA,"26","09","2007","20:30","Angelo Massimino",NA,"Luca Marelli",NA,"Catania","Empoli",1,0,"48",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"30, 90+1","74, 79, 87",1,1,"90+3",NA,29,25,NA,NA,9,8,7,3,2,5,3,6,10,6,5,0,0,NA,0,NA,1,0,0,0,0,5,2,54,17,10,7,9,16,5,"victory","Catania","Empoli",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","Artemio Franchi",NA,"Mauro Bergonzi",NA,"Fiorentina","Roma",2,2,"24 80","19 37",1,0,"80",NA,1,0,"80",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"45, 76, 90","16, 79",0,0,NA,NA,20,16,NA,NA,21,13,8,9,13,4,7,6,10,4,0,4,0,NA,0,NA,4,1,1,0,0,5,0,36,34,17,17,13,14,4,"draw",NA,NA,NA,NA
"2007-08","serie A",5,NA,"26","09","2007","20:30","Luigi Ferraris",NA,"Maurizio Ciampi",NA,"Genoa","Udinese",3,2,"20 47 74","51 77",1,0,"74",NA,1,0,"74",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,"33, 53, 90+1","29, 60, 73, 88",1,0,NA,NA,8,21,NA,NA,12,7,7,5,5,2,3,2,5,4,3,4,0,NA,0,NA,5,1,1,0,0,7,1,29,19,12,7,5,9,7,"victory","Genoa","Udinese",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","Giuseppe Meazza",NA,"Paolo Tagliavento",NA,"Inter","Sampdoria",3,0,"23 49 58",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"57","70",0,0,NA,NA,16,14,NA,NA,11,8,6,1,5,7,1,3,5,4,2,1,0,NA,0,NA,3,0,0,0,0,2,0,30,19,7,12,4,9,3,"victory","Inter","Sampdoria",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","Olimpico",NA,"Domenico Celi",NA,"Juventus","Reggina",4,0,"48 50 76 90+1",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"86","89, 89",0,0,NA,NA,18,11,NA,NA,16,5,10,2,6,3,2,6,11,3,6,3,0,NA,0,NA,4,0,0,0,0,3,0,29,21,12,9,8,14,9,"victory","Juventus","Reggina",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","Olimpico",NA,"Paolo Dondarini",NA,"Lazio","Cagliari",3,1,"47 59 84","69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"73, 90+3","34, 81, 89",0,0,NA,NA,17,11,NA,NA,12,7,7,2,5,5,1,4,7,4,4,5,0,NA,0,NA,4,0,0,0,0,5,0,28,19,9,10,5,11,9,"victory","Lazio","Cagliari",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","San Paolo",NA,"Emidio Morganti",NA,"Napoli","Livorno",1,0,"85",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"86","48",0,0,NA,NA,11,10,NA,NA,17,4,10,1,7,3,1,7,12,2,0,3,0,NA,0,NA,1,0,0,0,0,2,0,21,21,11,10,8,14,3,"victory","Napoli","Livorno",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","Renzo Barbera",NA,"Stefano Farina",NA,"Palermo","Milan",2,1,"73 90+3","10",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"38, 90+4","33",0,0,NA,NA,14,14,NA,NA,11,11,6,8,5,3,5,4,4,11,0,4,0,NA,0,NA,3,0,0,0,0,3,0,28,22,14,8,9,15,4,"victory","Palermo","Milan",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","Ennio Tardini",NA,"Andrea Romeo",NA,"Parma","Torino",2,0,"62 64",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"21, 70","28, 79, 90+3",0,0,NA,NA,22,21,NA,NA,15,8,7,1,8,7,1,5,6,2,5,1,0,NA,0,NA,2,0,0,0,0,5,0,43,23,8,15,6,8,6,"victory","Parma","Torino",1,0
"2007-08","serie A",5,NA,"26","09","2007","20:30","Artemio Franchi",NA,"Luca Palanca",NA,"Robur Siena","Atalanta",1,1,"31","61",0,1,NA,"61",0,1,NA,"61",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"60","50, 56, 71, 87, 90+2, 90+4",0,0,NA,NA,20,16,NA,NA,7,6,4,4,3,2,3,2,3,4,8,1,0,NA,0,NA,2,1,1,0,0,7,0,36,13,8,5,5,7,9,"draw",NA,NA,NA,NA
"2007-08","serie A",6,NA,"29","09","2007","18:00","Olimpico",NA,"Nicola Rizzoli",NA,"Roma","Inter",1,4,"53","29 57 60 68",0,1,NA,"29",0,1,NA,"29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"73","45",1,0,NA,NA,11,17,NA,NA,5,8,3,8,2,0,5,2,6,3,1,4,0,NA,0,NA,5,1,1,0,0,2,1,28,13,11,2,7,9,5,"victory","Inter","Roma",0,1
"2007-08","serie A",6,NA,"29","09","2007","20:30","Armando Picchi",NA,"Roberto Rosetti",NA,"Livorno","Fiorentina",0,3,NA,"45 66 69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"23, 36, 56, 82","6, 24, 37",1,0,NA,NA,14,19,NA,NA,2,12,0,8,2,4,3,0,4,7,4,1,0,NA,0,NA,3,0,0,0,0,7,1,33,14,8,6,3,11,5,"victory","Fiorentina","Livorno",0,1
