"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2010-11","serie A",1,NA,"28","08","2010","18:00","Dacia Arena",NA,"Gianluca Rocchi",NA,"Udinese","Genoa",0,1,NA,"81",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"64, 80","21, 26, 30",0,0,NA,NA,13,14,NA,NA,11,8,6,4,5,4,3,6,9,3,9,0,0,NA,0,NA,1,0,0,0,0,5,0,27,19,10,9,9,12,9,"victory","Genoa","Udinese",0,1
"2010-11","serie A",1,NA,"28","08","2010","20:45","Olimpico",NA,"Gabriele Gava",NA,"Roma","Cesena",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"86, 89, 90+3","65, 74, 89",0,0,NA,NA,10,15,NA,NA,15,8,6,2,9,6,2,6,10,8,4,1,0,NA,0,NA,0,0,0,0,0,6,0,25,23,8,15,8,18,5,"draw",NA,NA,NA,NA
"2010-11","serie A",1,NA,"29","08","2010","18:00","San Nicola",NA,"Luca Banti",NA,"Bari","Juventus",1,0,"43",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"90+2","45, 88",0,0,NA,NA,12,11,NA,NA,12,14,7,2,5,12,2,6,7,4,4,1,0,NA,0,NA,1,0,0,0,0,3,0,23,26,9,17,8,11,5,"victory","Bari","Juventus",1,0
"2010-11","serie A",1,NA,"29","08","2010","20:45","Marcantonio Bentegodi",NA,"Mauro Bergonzi",NA,"Chievoverona","Catania",2,1,"15 84","22",1,0,"84",NA,1,0,"84",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,"82, 85",0,0,NA,NA,17,17,NA,NA,10,8,6,5,4,3,0,0,4,5,8,2,0,NA,0,NA,3,1,1,0,0,2,0,34,18,11,7,0,9,10,"victory","Chievoverona","Catania",1,0
"2010-11","serie A",1,NA,"29","08","2010","20:45","Artemio Franchi",NA,"Andrea Gervasoni",NA,"Fiorentina","Napoli",1,1,"50","7",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"16, 81","16, 24, 54, 67",1,0,NA,NA,15,9,NA,NA,11,8,8,4,3,4,1,7,7,5,0,1,0,NA,0,NA,2,0,0,0,0,6,1,24,19,12,7,8,12,1,"draw",NA,NA,NA,NA
"2010-11","serie A",1,NA,"29","08","2010","20:45","Giuseppe Meazza",NA,"Sebastiano Peruzzo",NA,"Milan","Lecce",4,0,"16 23 28 90",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"80",0,0,NA,NA,15,13,NA,NA,22,10,14,2,8,8,2,9,5,3,3,2,0,NA,0,NA,4,0,0,0,0,1,0,28,32,16,16,11,8,5,"victory","Milan","Lecce",1,0
"2010-11","serie A",1,NA,"29","08","2010","20:45","Renzo Barbera",NA,"Emidio Morganti",NA,"Palermo","Cagliari",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,"43, 85, 87",0,0,NA,NA,9,19,NA,NA,10,8,6,2,4,6,2,6,8,1,1,0,0,NA,0,NA,0,0,0,0,0,3,0,28,18,8,10,8,9,1,"draw",NA,NA,NA,NA
"2010-11","serie A",1,NA,"29","08","2010","20:45","Ennio Tardini",NA,"Antonio Damato",NA,"Parma","Brescia",2,0,"11 45+1",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,"18, 45+2, 56",0,0,NA,NA,22,15,NA,NA,20,16,12,6,8,10,5,9,3,6,2,0,0,NA,0,NA,2,0,0,0,0,3,0,37,36,18,18,14,9,2,"victory","Parma","Brescia",1,0
"2010-11","serie A",1,NA,"29","08","2010","20:45","Luigi Ferraris",NA,"Andrea Romeo",NA,"Sampdoria","Lazio",2,0,"60 71",NA,1,0,"60",NA,1,0,"60",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"74","11, 40, 58, 61",0,0,NA,NA,10,23,NA,NA,9,13,4,1,5,12,1,2,3,5,1,1,0,NA,0,NA,2,1,1,0,0,5,0,33,22,5,17,3,8,2,"victory","Sampdoria","Lazio",1,0
"2010-11","serie A",1,NA,"30","08","2010","20:45","Renato Dall'ara",NA,"Paolo Valeri",NA,"Bologna","Inter",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"37, 60","28, 75",0,0,NA,NA,15,11,NA,NA,7,14,3,6,4,8,5,3,2,7,2,2,0,NA,0,NA,0,0,0,0,0,4,0,26,21,9,12,8,9,4,"draw",NA,NA,NA,NA
"2010-11","serie A",2,NA,"11","09","2010","18:00","Giuseppe Meazza",NA,"Christian Brighi",NA,"Inter","Udinese",2,1,"7 67","31",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"10, 52","34, 89",0,0,NA,NA,17,18,NA,NA,13,10,6,4,7,6,3,3,6,2,0,4,0,NA,0,NA,3,0,0,0,0,4,0,35,23,10,13,6,8,4,"victory","Inter","Udinese",1,0
"2010-11","serie A",2,NA,"11","09","2010","20:45","Sant'elia",NA,"Domenico Celi",NA,"Cagliari","Roma",5,1,"8 23 38 47 88","18",1,0,"23",NA,1,0,"23",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"51, 63, 84","81, 83",0,1,"22",NA,18,10,NA,NA,9,11,6,4,3,7,3,1,4,9,5,0,0,NA,0,NA,6,1,1,0,0,5,1,28,20,10,10,4,13,5,"victory","Cagliari","Roma",1,0
"2010-11","serie A",2,NA,"11","09","2010","20:45","Orogel Stadium",NA,"Carmine Russo",NA,"Cesena","Milan",2,0,"31 44",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"29",0,0,NA,NA,14,12,NA,NA,12,14,6,8,6,6,7,4,9,12,0,6,0,NA,0,NA,2,0,0,0,0,1,0,26,26,14,12,11,21,6,"victory","Cesena","Milan",1,0
"2010-11","serie A",2,NA,"12","09","2010","12:30","Mario Rigamonti",NA,"Paolo Tagliavento",NA,"Brescia","Palermo",3,2,"3 28 43","23 82",1,0,"43",NA,1,0,"43",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"64","52, 60",0,0,NA,NA,13,17,NA,NA,10,18,5,12,5,6,9,2,2,5,2,6,0,NA,0,NA,5,1,1,0,0,3,0,30,28,17,11,11,7,8,"victory","Brescia","Palermo",1,0
"2010-11","serie A",2,NA,"12","09","2010","15:00","Angelo Massimino",NA,"Dino Tommasi",NA,"Catania","Parma",2,1,"12 82","90+1",2,0,"12, 82",NA,2,0,"12, 82",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"69","18, 26, 27, 41",0,1,"90+2",NA,13,17,NA,NA,7,12,3,6,4,6,0,0,5,10,1,4,0,NA,0,NA,3,2,2,0,0,5,1,30,19,9,10,0,15,5,"victory","Catania","Parma",1,0
"2010-11","serie A",2,NA,"12","09","2010","15:00","Luigi Ferraris",NA,"Nicola Pierpaoli",NA,"Genoa","Chievoverona",1,3,"6","45 56 74",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,10,19,NA,NA,8,11,6,9,2,2,5,6,9,6,1,3,0,NA,0,NA,4,0,0,0,0,0,0,29,19,15,4,11,15,4,"victory","Chievoverona","Genoa",0,1
"2010-11","serie A",2,NA,"12","09","2010","15:00","Olimpico",NA,"Paolo Silvio Mazzoleni",NA,"Juventus","Sampdoria",3,3,"43 50 67","36 64 73",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"88",NA,0,0,NA,NA,14,13,NA,NA,19,9,11,6,8,3,3,7,4,3,2,1,0,NA,0,NA,6,0,0,0,0,1,0,27,28,17,11,10,7,3,"draw",NA,NA,NA,NA
"2010-11","serie A",2,NA,"12","09","2010","15:00","Olimpico",NA,"Antonio Danilo Giannoccaro",NA,"Lazio","Bologna",3,1,"68 75 90+4","78",1,0,"90+4",NA,1,0,"90+4",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"60","60",0,0,NA,NA,13,21,NA,NA,9,4,7,1,2,3,0,4,7,4,4,4,0,NA,0,NA,4,1,1,0,0,2,0,34,13,8,5,4,11,8,"victory","Lazio","Bologna",1,0
"2010-11","serie A",2,NA,"12","09","2010","15:00","Ettore Giardiniero",NA,"Daniele Orsato",NA,"Lecce","Fiorentina",1,0,"8",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"15",NA,0,0,NA,NA,20,16,NA,NA,8,8,4,4,4,4,4,3,3,3,0,7,0,NA,0,NA,1,0,0,0,0,1,0,36,16,8,8,7,6,7,"victory","Lecce","Fiorentina",1,0
"2010-11","serie A",2,NA,"12","09","2010","20:45","San Paolo",NA,"Andrea De Marco",NA,"Napoli","Bari",2,2,"30 86","12 88",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"33","33, 56, 64, 90+1",0,0,NA,NA,5,9,NA,NA,15,12,6,9,9,3,6,4,12,4,1,0,0,NA,0,NA,4,0,0,0,0,5,0,14,27,15,12,10,16,1,"draw",NA,NA,NA,NA
"2010-11","serie A",3,NA,"18","09","2010","18:00","Artemio Franchi",NA,"Antonio Damato",NA,"Fiorentina","Lazio",1,2,"19","32 67",1,0,"19",NA,1,0,"19",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"89","45",0,0,NA,NA,21,11,NA,NA,15,13,4,5,11,8,3,3,8,1,1,1,0,NA,0,NA,3,1,1,0,0,2,0,32,28,9,19,6,9,2,"victory","Lazio","Fiorentina",0,1
"2010-11","serie A",3,NA,"18","09","2010","20:45","Giuseppe Meazza",NA,"Emidio Morganti",NA,"Milan","Catania",1,1,"45","27",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"19, 47","33, 90+3",0,0,NA,NA,10,14,NA,NA,9,13,4,9,5,4,8,3,7,2,6,1,0,NA,0,NA,2,0,0,0,0,4,0,24,22,13,9,11,9,7,"draw",NA,NA,NA,NA
"2010-11","serie A",3,NA,"19","09","2010","12:30","San Nicola",NA,"Andrea Gervasoni",NA,"Bari","Cagliari",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"76","54",0,0,NA,NA,10,9,NA,NA,9,6,1,1,8,5,1,1,3,1,1,0,0,NA,0,NA,0,0,0,0,0,2,0,19,15,2,13,2,4,1,"draw",NA,NA,NA,NA
"2010-11","serie A",3,NA,"19","09","2010","15:00","Orogel Stadium",NA,"Gianluca Rocchi",NA,"Cesena","Lecce",1,0,"55",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"25, 44","24, 44, 73",0,1,"80",NA,11,16,NA,NA,10,11,5,4,5,7,0,0,7,3,2,4,0,NA,0,NA,1,0,0,0,0,5,1,27,21,9,12,0,10,6,"victory","Cesena","Lecce",1,0
"2010-11","serie A",3,NA,"19","09","2010","15:00","Marcantonio Bentegodi",NA,"Gabriele Gava",NA,"Chievoverona","Brescia",0,1,NA,"30",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"29, 48, 90+1","45+2",0,0,NA,NA,20,13,NA,NA,7,9,0,5,7,4,3,0,5,5,2,1,0,NA,0,NA,1,0,0,0,0,4,0,33,16,5,11,3,10,3,"victory","Brescia","Chievoverona",0,1
"2010-11","serie A",3,NA,"19","09","2010","15:00","Renzo Barbera",NA,"Andrea Romeo",NA,"Palermo","Inter",1,2,"28","62 70",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"68, 71",NA,0,0,NA,NA,12,6,NA,NA,11,20,5,9,6,11,6,3,5,7,2,4,0,NA,0,NA,3,0,0,0,0,2,0,18,31,14,17,9,12,6,"victory","Inter","Palermo",0,1
"2010-11","serie A",3,NA,"19","09","2010","15:00","Ennio Tardini",NA,"Nicola Rizzoli",NA,"Parma","Genoa",1,1,"72","27",0,1,NA,"27",0,1,NA,"27",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"2","36, 52, 55, 71, 79",0,0,NA,NA,14,24,NA,NA,6,4,2,2,4,2,1,1,4,2,4,2,0,NA,0,NA,2,1,1,0,0,6,0,38,10,4,6,2,6,6,"draw",NA,NA,NA,NA
"2010-11","serie A",3,NA,"19","09","2010","15:00","Olimpico",NA,"Sebastiano Peruzzo",NA,"Roma","Bologna",2,2,"7 59","77 89",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"90+5","33, 90+3, 90+5",0,0,NA,NA,12,16,NA,NA,8,13,5,6,3,7,3,3,10,6,1,2,1,"59",0,NA,4,0,0,0,1,4,0,28,21,11,10,6,16,3,"draw",NA,NA,NA,NA
"2010-11","serie A",3,NA,"19","09","2010","15:00","Dacia Arena",NA,"Mauro Bergonzi",NA,"Udinese","Juventus",0,4,NA,"18 24 43 77",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,"29, 35, 41, 77",0,0,NA,NA,19,26,NA,NA,7,19,3,12,4,7,7,3,5,8,6,2,0,NA,1,"18",4,0,0,0,1,4,0,45,26,15,11,10,13,8,"victory","Juventus","Udinese",0,1
"2010-11","serie A",3,NA,"19","09","2010","20:45","Luigi Ferraris",NA,"Paolo Valeri",NA,"Sampdoria","Napoli",1,2,"78","83 86",1,0,"78",NA,1,0,"78",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,5,"10, 83, 90+3","38, 51, 56, 77, 80",0,0,NA,NA,15,22,NA,NA,6,12,3,5,3,7,2,1,3,10,1,5,0,NA,0,NA,3,1,1,0,0,8,0,37,18,8,10,3,13,6,"victory","Napoli","Sampdoria",0,1
"2010-11","serie A",4,NA,"22","09","2010","20:45","Renato Dall'ara",NA,"Domenico Celi",NA,"Bologna","Udinese",2,1,"16 90","9",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"52, 84","64, 72, 77, 89",0,0,NA,NA,15,22,NA,NA,9,12,4,9,5,3,6,2,5,6,4,1,0,NA,0,NA,3,0,0,0,0,6,0,37,21,13,8,8,11,5,"victory","Bologna","Udinese",1,0
"2010-11","serie A",4,NA,"22","09","2010","20:45","Mario Rigamonti",NA,"Carmine Russo",NA,"Brescia","Roma",2,1,"13 64","83",1,0,"64",NA,1,0,"64",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"55","6, 14, 21, 90+2",0,0,NA,NA,21,19,NA,NA,5,13,3,3,2,10,2,1,2,8,1,1,0,NA,0,NA,3,1,1,0,0,5,0,40,18,6,12,3,10,2,"victory","Brescia","Roma",1,0
"2010-11","serie A",4,NA,"22","09","2010","20:45","Sant'elia",NA,"Nicola Pierpaoli",NA,"Cagliari","Sampdoria",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"53","70",0,0,NA,NA,21,12,NA,NA,6,6,2,3,4,3,4,2,3,1,3,0,0,NA,0,NA,0,0,0,0,0,2,0,33,12,5,7,6,4,3,"draw",NA,NA,NA,NA
"2010-11","serie A",4,NA,"22","09","2010","20:45","Angelo Massimino",NA,"Andrea De Marco",NA,"Catania","Cesena",2,0,"23 59",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"37, 63, 85","10, 42, 81",0,0,NA,NA,14,18,NA,NA,12,8,3,2,9,6,2,1,4,2,0,4,0,NA,0,NA,2,0,0,0,0,6,0,32,20,5,15,3,6,4,"victory","Catania","Cesena",1,0
"2010-11","serie A",4,NA,"22","09","2010","20:45","Luigi Ferraris",NA,"Paolo Tagliavento",NA,"Genoa","Fiorentina",1,1,"18","11",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"44, 51, 62","25, 61",0,0,NA,NA,16,18,NA,NA,14,7,9,5,5,2,3,8,5,0,3,5,0,NA,0,NA,2,0,0,0,0,5,0,34,21,14,7,11,5,8,"draw",NA,NA,NA,NA
"2010-11","serie A",4,NA,"22","09","2010","20:45","Giuseppe Meazza",NA,"Paolo Silvio Mazzoleni",NA,"Inter","Bari",4,0,"26 50 63 86",NA,2,0,"50, 63",NA,2,0,"50, 63",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"18","44",0,0,NA,NA,7,16,NA,NA,12,8,4,4,8,4,3,0,5,5,1,1,0,NA,0,NA,4,2,2,0,0,2,0,23,20,8,12,3,10,2,"victory","Inter","Bari",1,0
"2010-11","serie A",4,NA,"22","09","2010","20:45","Olimpico",NA,"Luca Banti",NA,"Lazio","Milan",1,1,"81","66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"26",0,0,NA,NA,9,17,NA,NA,8,7,6,4,2,3,2,5,5,9,2,2,0,NA,0,NA,2,0,0,0,0,1,0,26,15,10,5,7,14,4,"draw",NA,NA,NA,NA
"2010-11","serie A",4,NA,"22","09","2010","20:45","Ettore Giardiniero",NA,"Christian Brighi",NA,"Lecce","Parma",1,1,"30","69",1,0,"30",NA,1,0,"30",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"74","70",0,0,NA,NA,24,12,NA,NA,9,9,5,5,4,4,4,4,5,3,0,8,0,NA,0,NA,2,1,1,0,0,2,0,36,18,10,8,8,8,8,"draw",NA,NA,NA,NA
"2010-11","serie A",4,NA,"22","09","2010","20:45","San Paolo",NA,"Antonio Danilo Giannoccaro",NA,"Napoli","Chievoverona",1,3,"9","22 58 74",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"65","72",0,0,NA,NA,12,10,NA,NA,12,13,6,6,6,7,3,4,7,6,2,2,0,NA,0,NA,4,0,0,0,0,2,0,22,25,12,13,7,13,4,"victory","Chievoverona","Napoli",0,1
"2010-11","serie A",4,NA,"23","09","2010","20:45","Olimpico",NA,"Daniele Orsato",NA,"Juventus","Palermo",1,3,"88","2 62 85",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"20","18, 52, 79, 89",0,0,NA,NA,13,16,NA,NA,18,10,9,9,9,1,5,7,10,2,4,6,0,NA,0,NA,4,0,0,0,0,5,0,29,28,18,10,12,12,10,"victory","Palermo","Juventus",0,1
"2010-11","serie A",5,NA,"25","09","2010","18:00","Giuseppe Meazza",NA,"Paolo Valeri",NA,"Milan","Genoa",1,0,"49",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"37","26, 88",0,0,NA,NA,19,16,NA,NA,10,8,6,3,4,5,2,5,1,5,6,1,0,NA,0,NA,1,0,0,0,0,3,0,35,18,9,9,7,6,7,"victory","Milan","Genoa",1,0
"2010-11","serie A",5,NA,"25","09","2010","20:45","Olimpico",NA,"Emidio Morganti",NA,"Roma","Inter",1,0,"90+2",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"63, 65, 69, 78","37, 52, 57, 69",0,0,NA,NA,15,12,NA,NA,8,15,3,6,5,9,6,2,4,5,1,6,0,NA,0,NA,1,0,0,0,0,8,0,27,23,9,14,8,9,7,"victory","Roma","Inter",1,0
"2010-11","serie A",5,NA,"26","09","2010","12:30","Orogel Stadium",NA,"Antonio Damato",NA,"Cesena","Napoli",1,4,"48","71 81 88 90+2",0,1,NA,"81",0,1,NA,"81",0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"68, 80",NA,0,0,NA,NA,14,20,NA,NA,9,20,3,14,6,6,9,2,3,13,1,2,0,NA,0,NA,5,1,1,0,0,2,0,34,29,17,12,11,16,3,"victory","Napoli","Cesena",0,1
"2010-11","serie A",5,NA,"26","09","2010","15:00","San Nicola",NA,"Marco Guida",NA,"Bari","Brescia",2,1,"16 55","30",1,0,"55",NA,1,0,"55",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"66","33, 54, 84, 90+3",0,0,NA,NA,19,19,NA,NA,12,12,8,7,4,5,5,6,6,3,1,1,0,NA,0,NA,3,1,1,0,0,5,0,38,24,15,9,11,9,2,"victory","Bari","Brescia",1,0
"2010-11","serie A",5,NA,"26","09","2010","15:00","Angelo Massimino",NA,"Gabriele Gava",NA,"Catania","Bologna",1,1,"66","40",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"50","32, 33, 45+2",0,0,NA,NA,12,18,NA,NA,11,2,5,2,6,0,1,4,9,2,4,5,1,"66",0,NA,2,0,0,0,1,4,0,30,13,7,6,5,11,9,"draw",NA,NA,NA,NA
"2010-11","serie A",5,NA,"26","09","2010","15:00","Marcantonio Bentegodi",NA,"Sebastiano Peruzzo",NA,"Chievoverona","Lazio",0,1,NA,"69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"44, 58, 78, 90+2, 90+3","64, 78",0,0,NA,NA,17,13,NA,NA,3,11,1,3,2,8,1,1,7,6,2,1,0,NA,0,NA,1,0,0,0,0,7,0,30,14,4,10,2,13,3,"victory","Lazio","Chievoverona",0,1
"2010-11","serie A",5,NA,"26","09","2010","15:00","Artemio Franchi",NA,"Andrea Romeo",NA,"Fiorentina","Parma",2,0,"61 77",NA,1,0,"61",NA,1,0,"61",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"67","56, 60, 65, 73",0,0,NA,NA,8,16,NA,NA,13,3,6,1,7,2,1,5,4,4,1,0,0,NA,0,NA,2,1,1,0,0,5,0,24,16,7,9,6,8,1,"victory","Fiorentina","Parma",1,0
"2010-11","serie A",5,NA,"26","09","2010","15:00","Renzo Barbera",NA,"Mauro Bergonzi",NA,"Palermo","Lecce",2,2,"53 90+3","8 46",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,5,"17, 41","25, 38, 42, 51, 87",0,0,NA,NA,14,22,NA,NA,16,6,11,3,5,3,1,8,10,4,11,3,0,NA,0,NA,4,0,0,0,0,7,0,36,22,14,8,9,14,14,"draw",NA,NA,NA,NA
"2010-11","serie A",5,NA,"26","09","2010","15:00","Luigi Ferraris",NA,"Andrea Gervasoni",NA,"Sampdoria","Udinese",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"33","75, 89",0,0,NA,NA,12,17,NA,NA,3,10,1,3,2,7,3,1,7,2,1,1,0,NA,0,NA,0,0,0,0,0,3,0,29,13,4,9,4,9,2,"draw",NA,NA,NA,NA
"2010-11","serie A",5,NA,"26","09","2010","20:45","Olimpico",NA,"Christian Brighi",NA,"Juventus","Cagliari",4,2,"13 34 57 70","20 81",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,"36, 71, 85",NA,0,0,NA,NA,18,18,NA,NA,15,11,8,5,7,6,3,5,4,5,0,3,1,"57",0,NA,6,0,0,0,1,3,0,36,26,13,13,8,9,3,"victory","Juventus","Cagliari",1,0
"2010-11","serie A",6,NA,"02","10","2010","18:00","Dacia Arena",NA,"Nicola Rizzoli",NA,"Udinese","Cesena",1,0,"90+3",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"88","7, 40",0,0,NA,NA,18,17,NA,NA,20,4,10,1,10,3,1,4,8,1,7,3,0,NA,0,NA,1,0,0,0,0,3,0,35,24,11,13,5,9,10,"victory","Udinese","Cesena",1,0
"2010-11","serie A",6,NA,"02","10","2010","20:45","Ennio Tardini",NA,"Daniele Orsato",NA,"Parma","Milan",0,1,NA,"26",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,5,"3, 56","8, 23, 77, 81, 84",0,0,NA,NA,14,21,NA,NA,4,12,1,9,3,3,8,1,3,4,2,2,0,NA,0,NA,1,0,0,0,0,7,0,35,16,10,6,9,7,4,"victory","Milan","Parma",0,1
"2010-11","serie A",6,NA,"03","10","2010","12:30","Ettore Giardiniero",NA,"Nicola Pierpaoli",NA,"Lecce","Catania",1,0,"36",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"44",NA,0,0,NA,NA,23,14,NA,NA,4,6,3,3,1,3,2,2,3,7,3,1,0,NA,0,NA,1,0,0,0,0,1,0,37,10,6,4,4,10,4,"victory","Lecce","Catania",1,0
"2010-11","serie A",6,NA,"03","10","2010","15:00","Renato Dall'ara",NA,"Leonardo Baracani",NA,"Bologna","Sampdoria",1,1,"65","45+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"21","75",0,0,NA,NA,15,15,NA,NA,14,10,7,4,7,6,4,7,7,5,3,2,0,NA,1,"45+1",2,0,0,0,1,2,0,30,24,11,13,11,12,5,"draw",NA,NA,NA,NA
