"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2019-20","serie A",2,NA,"30","08","2019","20:45","Renato Dall'ara",NA,"Marco Di Bello",NA,"Bologna","Spal",1,0,"90+3",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59,41,3,2,"39, 60, 90","50, 61",0,0,NA,NA,13,13,"12","13",17,7,11,1,6,6,1,7,11,2,2,0,0,NA,0,NA,1,0,0,0,0,5,0,26,24,12,12,8,13,2,"victory","Bologna","Spal",1,0
"2019-20","serie A",2,NA,"31","08","2019","18:00","Giuseppe Meazza",NA,"Rosario Abisso",NA,"Milan","Brescia",1,0,"12",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63,37,3,4,"34, 55, 65","24, 30, 39, 90+3",0,0,NA,NA,14,18,"14","14",11,4,6,2,5,2,1,4,5,3,0,6,0,NA,0,NA,1,0,0,0,0,7,0,32,15,8,7,5,8,6,"victory","Milan","Brescia",1,0
"2019-20","serie A",2,NA,"31","08","2019","20:45","Allianz Stadium",NA,"Daniele Orsato",NA,"Juventus","Napoli",4,3,"16 19 62 90+2","66 68 81",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45,55,3,3,"52, 80, 83","40, 44, 90+1",0,0,NA,NA,13,13,"13","12",10,12,8,7,2,5,4,4,2,5,0,1,1,"90+2",0,NA,7,0,0,0,1,6,0,26,22,15,7,8,7,1,"victory","Juventus","Napoli",1,0
"2019-20","serie A",2,NA,"01","09","2019","18:00","Olimpico",NA,"Marco Guida",NA,"Lazio","Roma",1,1,"58","17",0,1,NA,"17",0,1,NA,"17",0,0,NA,NA,NA,NA,NA,NA,46,54,4,3,"25, 55, 63, 76","31, 70, 84",0,0,NA,NA,15,13,"13","13",21,8,13,5,8,3,1,6,8,4,2,0,0,NA,0,NA,2,1,1,0,0,7,0,28,29,18,11,7,12,2,"draw",NA,NA,NA,NA
"2019-20","serie A",2,NA,"01","09","2019","20:45","Ennio Tardini",NA,"Daniele Doveri",NA,"Atalanta","Torino",2,3,"38 54","24 57 66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58,42,2,2,"65, 76","21, 90+3",0,0,NA,NA,13,15,"15","13",19,8,12,6,7,2,3,7,12,5,1,3,0,NA,0,NA,5,0,0,0,0,4,0,28,27,18,9,10,17,4,"victory","Torino","Atalanta",0,1
"2019-20","serie A",2,NA,"01","09","2019","20:45","Sardegna Arena",NA,"Fabio Maresca",NA,"Cagliari","Inter",1,2,"50","25 72",0,1,NA,"72",0,1,NA,"72",0,0,NA,NA,NA,NA,NA,NA,46,54,5,3,"60, 68, 71, 76, 88","21, 45, 86",0,0,NA,NA,12,11,"10","12",7,9,3,8,4,1,4,2,5,5,1,1,0,NA,0,NA,3,1,1,0,0,8,0,23,16,11,5,6,10,2,"victory","Inter","Cagliari",0,1
"2019-20","serie A",2,NA,"01","09","2019","20:45","Luigi Ferraris",NA,"Piero Giacomelli",NA,"Genoa","Fiorentina",2,1,"11 65","76",0,1,NA,"76",0,1,NA,"76",0,0,NA,NA,NA,NA,NA,NA,52,48,2,0,"16, 45",NA,0,0,NA,NA,17,15,"14","16",18,16,10,7,8,9,4,6,9,8,1,1,0,NA,0,NA,3,1,1,0,0,2,0,32,34,17,17,10,17,2,"victory","Genoa","Fiorentina",1,0
"2019-20","serie A",2,NA,"01","09","2019","20:45","Ettore Giardiniero",NA,"Juan Luca Sacchi",NA,"Lecce","Hellas Verona",0,1,NA,"81",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46,54,2,3,"22, 85","3, 65, 67",0,0,NA,NA,14,14,"14","13",9,11,3,6,6,5,3,3,2,7,1,1,0,NA,0,NA,1,0,0,0,0,5,0,28,20,9,11,6,9,2,"victory","Hellas Verona","Lecce",0,1
"2019-20","serie A",2,NA,"01","09","2019","20:45","Mapei Stadium",NA,"Luca Pairetto",NA,"Sassuolo","Sampdoria",4,1,"29 36 43 47","67",0,1,NA,"67",0,1,NA,"67",0,0,NA,NA,NA,NA,NA,NA,66,34,1,3,"16","11, 64, 87",0,1,"45+1",NA,9,10,"10","8",11,8,8,5,3,3,4,4,4,5,3,4,0,NA,0,NA,5,1,1,0,0,4,1,19,19,13,6,8,9,7,"victory","Sassuolo","Sampdoria",1,0
"2019-20","serie A",2,NA,"01","09","2019","20:45","Dacia Arena",NA,"Marco Piccinini",NA,"Udinese","Parma",1,3,"17","43 59 75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54,46,1,3,"90+3","6, 81, 86",0,0,NA,NA,11,11,"9","10",17,6,12,3,5,3,0,10,8,1,0,1,0,NA,0,NA,4,0,0,0,0,4,0,22,23,15,8,10,9,1,"victory","Parma","Udinese",0,1
"2019-20","serie A",3,NA,"14","09","2019","15:00","Artemio Franchi",NA,"Massimiliano Irrati",NA,"Fiorentina","Juventus",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47,53,3,3,"10, 37, 77","14, 46, 82",0,0,NA,NA,12,18,"15","12",15,5,8,4,7,1,4,8,10,0,3,1,0,NA,0,NA,0,0,0,0,0,6,0,30,20,12,8,12,10,4,"draw",NA,NA,NA,NA
"2019-20","serie A",3,NA,"14","09","2019","18:00","San Paolo",NA,"Federico La Penna",NA,"Napoli","Sampdoria",2,0,"13 67",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66,34,2,2,"7, 37","26, 41",0,0,NA,NA,6,10,"9","6",19,7,9,2,10,5,2,6,8,7,2,0,0,NA,0,NA,2,0,0,0,0,4,0,16,26,11,15,8,15,2,"victory","Napoli","Sampdoria",1,0
"2019-20","serie A",3,NA,"14","09","2019","20:45","Giuseppe Meazza",NA,"Maurizio Mariani",NA,"Inter","Udinese",1,0,"44",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,65,35,2,1,"29, 78","36",0,1,"35",NA,9,10,"10","8",15,6,10,4,5,2,4,8,8,3,1,0,0,NA,0,NA,1,0,0,0,0,3,1,19,21,14,7,12,11,1,"victory","Inter","Udinese",1,0
"2019-20","serie A",3,NA,"15","09","2019","12:30","Luigi Ferraris",NA,"Michael Fabbri",NA,"Genoa","Atalanta",1,2,"90+1","64 90+5",1,1,"90+1","64",1,1,"90+1","64",0,0,NA,NA,NA,NA,NA,NA,51,49,3,3,"31, 63, 90+2","44, 45+1, 48",0,0,NA,NA,12,14,"14","12",8,11,3,6,5,5,4,2,8,7,2,1,0,NA,0,NA,3,2,2,0,0,6,0,26,19,9,10,6,15,3,"victory","Atalanta","Genoa",0,1
"2019-20","serie A",3,NA,"15","09","2019","15:00","Mario Rigamonti",NA,"Gianluca Rocchi",NA,"Brescia","Bologna",3,4,"10 19 42","36 56 60 80",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42,58,1,6,"21","12, 45+2, 67, 69, 83, 90+3",0,0,NA,NA,14,17,"16","12",9,18,7,7,2,11,2,4,2,10,1,1,0,NA,1,"60",7,0,0,0,1,7,0,31,27,14,13,6,12,2,"victory","Bologna","Brescia",0,1
"2019-20","serie A",3,NA,"15","09","2019","15:00","Ennio Tardini",NA,"Fabrizio Pasqua",NA,"Parma","Cagliari",1,3,"58","23 39 77",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60,40,0,5,NA,"16, 42, 56, 62, 86",0,0,NA,NA,12,16,"16","12",14,6,8,4,6,2,0,6,12,3,4,1,0,NA,0,NA,4,0,0,0,0,5,0,28,20,12,8,6,15,5,"victory","Cagliari","Parma",0,1
"2019-20","serie A",3,NA,"15","09","2019","15:00","Paolo Mazza",NA,"Gianpaolo Calvarese",NA,"Spal","Lazio",2,1,"63 90+2","17",0,1,NA,"17",0,1,NA,"17",0,0,NA,NA,NA,NA,NA,NA,45,55,5,3,"16, 51, 64, 85, 90+6","26, 79, 89",0,0,NA,NA,9,11,"10","7",9,10,4,6,5,4,3,2,8,5,0,0,0,NA,0,NA,3,1,1,0,0,8,0,20,19,10,9,5,13,0,"victory","Spal","Lazio",1,0
"2019-20","serie A",3,NA,"15","09","2019","18:00","Olimpico",NA,"Daniele Chiffi",NA,"Roma","Sassuolo",4,2,"12 19 22 33","53 72",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49,51,1,2,"28","33, 82",0,0,NA,NA,13,9,"9","13",14,10,10,5,4,5,2,2,8,2,2,1,0,NA,0,NA,6,0,0,0,0,3,0,22,24,15,9,4,10,3,"victory","Roma","Sassuolo",1,0
"2019-20","serie A",3,NA,"15","09","2019","20:45","Marcantonio Bentegodi",NA,"Gianluca Manganiello",NA,"Hellas Verona","Milan",0,1,NA,"68",0,1,NA,"68",0,1,NA,"68",0,0,NA,NA,NA,NA,NA,NA,34,66,4,3,"40, 65, 74, 85","24, 35, 86",1,1,"90+3",NA,13,16,"15","12",6,11,2,6,4,5,3,1,2,7,5,0,0,NA,0,NA,1,1,1,0,0,7,2,29,17,8,9,4,9,5,"victory","Milan","Hellas Verona",0,1
"2019-20","serie A",3,NA,"16","09","2019","20:45","Olimpico Grande Torino",NA,"Antonio Giua",NA,"Torino","Lecce",1,2,"58","35 73",1,0,"58",NA,1,0,"58",NA,0,0,NA,NA,NA,NA,NA,NA,59,41,1,5,"40","15, 18, 50, 56, 88",0,0,NA,NA,11,19,"18","11",12,12,3,5,9,7,3,2,7,3,2,2,0,NA,0,NA,3,1,1,0,0,6,0,30,24,8,16,5,10,4,"victory","Lecce","Torino",0,1
"2019-20","serie A",4,NA,"20","09","2019","20:45","Sardegna Arena",NA,"Gianluca Manganiello",NA,"Cagliari","Genoa",3,1,"46 85 87","83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50,50,1,1,"38","73",0,0,NA,NA,12,8,"8","11",8,7,4,2,4,5,1,2,4,3,1,1,1,"85",0,NA,4,0,0,0,1,2,0,20,15,6,9,3,7,2,"victory","Cagliari","Genoa",1,0
"2019-20","serie A",4,NA,"21","09","2019","15:00","Dacia Arena",NA,"Paolo Valeri",NA,"Udinese","Brescia",0,1,NA,"57",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60,40,4,4,"21, 45+2, 57, 82","11, 15, 61, 85",0,0,NA,NA,22,16,"13","20",6,6,3,4,3,2,3,3,3,9,2,2,0,NA,0,NA,1,0,0,0,0,8,0,38,12,7,5,6,12,4,"victory","Brescia","Udinese",0,1
"2019-20","serie A",4,NA,"21","09","2019","18:00","Allianz Stadium",NA,"Federico La Penna",NA,"Juventus","Hellas Verona",2,1,"31 49","21",1,1,"49","20",1,0,"49",NA,0,1,NA,"20",NA,NA,NA,NA,57,43,0,3,NA,"16, 28, 34",0,0,NA,NA,12,20,"20","12",12,8,3,8,9,0,3,1,2,5,2,0,0,NA,0,NA,3,2,1,1,0,3,0,32,20,11,9,4,7,2,"victory","Juventus","Hellas Verona",1,0
"2019-20","serie A",4,NA,"21","09","2019","20:45","Giuseppe Meazza",NA,"Daniele Doveri",NA,"Milan","Inter",0,2,NA,"49 78",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51,49,2,1,"48, 88","82",0,0,NA,NA,15,22,"22","12",7,11,3,9,4,2,4,1,3,6,1,5,0,NA,0,NA,2,0,0,0,0,3,0,37,18,12,6,5,9,6,"victory","Inter","Milan",0,1
"2019-20","serie A",4,NA,"22","09","2019","12:30","Mapei Stadium",NA,"Maurizio Mariani",NA,"Sassuolo","Spal",3,0,"26 45+2 47",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53,47,3,2,"5, 16, 53","37, 69",0,0,NA,NA,19,14,"12","18",17,8,8,3,9,5,3,4,7,9,0,3,0,NA,0,NA,3,0,0,0,0,5,0,33,25,11,14,7,16,3,"victory","Sassuolo","Spal",1,0
"2019-20","serie A",4,NA,"22","09","2019","15:00","Renato Dall'ara",NA,"Luca Pairetto",NA,"Bologna","Roma",1,2,"54","49 90+4",1,0,"54",NA,1,0,"54",NA,0,0,NA,NA,NA,NA,NA,NA,45,55,3,5,"15, 41, 56","13, 59, 62, 64, 71",0,0,NA,NA,13,16,"16","13",5,14,3,7,2,7,4,2,3,4,1,1,0,NA,0,NA,3,1,1,0,0,8,0,29,19,10,9,6,7,2,"victory","Roma","Bologna",0,1
"2019-20","serie A",4,NA,"22","09","2019","15:00","Ettore Giardiniero",NA,"Marco Piccinini",NA,"Lecce","Napoli",1,4,"61","28 40 52 82",1,1,"61","40",1,1,"61","40",0,0,NA,NA,NA,NA,NA,NA,32,68,3,3,"37, 38, 49","22, 45+1, 53",0,0,NA,NA,12,9,"8","9",8,12,3,10,5,2,6,1,4,6,1,0,0,NA,0,NA,5,2,2,0,0,6,0,21,20,13,7,7,10,1,"victory","Napoli","Lecce",0,1
"2019-20","serie A",4,NA,"22","09","2019","15:00","Luigi Ferraris",NA,"Piero Giacomelli",NA,"Sampdoria","Torino",1,0,"56",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42,58,2,1,"78, 80","59",0,0,NA,NA,19,13,"12","19",9,6,6,1,3,5,1,4,7,8,0,4,0,NA,0,NA,1,0,0,0,0,3,0,32,15,7,8,5,15,4,"victory","Sampdoria","Torino",1,0
"2019-20","serie A",4,NA,"22","09","2019","18:00","Ennio Tardini",NA,"Daniele Orsato",NA,"Atalanta","Fiorentina",2,2,"84 90+5","24 66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62,38,2,5,"8, 76","1, 46, 52, 88, 90",0,0,NA,NA,14,11,"11","13",14,5,4,2,10,3,1,1,9,1,2,0,0,NA,1,"24",4,0,0,0,1,7,0,25,19,6,13,2,10,2,"draw",NA,NA,NA,NA
"2019-20","serie A",4,NA,"22","09","2019","20:45","Olimpico",NA,"Rosario Abisso",NA,"Lazio","Parma",2,0,"8 67",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59,41,1,3,"47","24, 61, 90+1",0,0,NA,NA,7,9,"9","7",22,3,15,1,7,2,1,7,10,5,1,1,0,NA,0,NA,2,0,0,0,0,4,0,16,25,16,9,8,15,2,"victory","Lazio","Parma",1,0
"2019-20","serie A",5,NA,"24","09","2019","19:00","Marcantonio Bentegodi",NA,"Daniele Chiffi",NA,"Hellas Verona","Udinese",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53,47,0,4,NA,"42, 60, 82, 90+1",0,0,NA,NA,7,18,"17","7",8,5,4,3,4,2,3,4,6,6,5,1,0,NA,0,NA,0,0,0,0,0,4,0,25,13,7,6,7,12,6,"draw",NA,NA,NA,NA
"2019-20","serie A",5,NA,"24","09","2019","21:00","Mario Rigamonti",NA,"Fabrizio Pasqua",NA,"Brescia","Juventus",1,2,"4","40 63",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,35,65,1,3,"79","7, 41, 56",0,0,NA,NA,11,14,"13","10",13,15,3,7,10,8,5,2,4,3,3,2,0,NA,1,"40",3,0,0,0,1,4,0,25,28,10,18,7,7,5,"victory","Juventus","Brescia",0,1
"2019-20","serie A",5,NA,"25","09","2019","19:00","Olimpico",NA,"Massimiliano Irrati",NA,"Roma","Atalanta",0,2,NA,"71 90",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49,51,2,1,"40, 89","25",0,0,NA,NA,18,11,"11","18",8,11,4,4,4,7,2,2,5,1,2,4,0,NA,0,NA,2,0,0,0,0,3,0,29,19,8,11,4,6,6,"victory","Atalanta","Roma",0,1
"2019-20","serie A",5,NA,"25","09","2019","21:00","Artemio Franchi",NA,"Daniele Doveri",NA,"Fiorentina","Sampdoria",2,1,"31 57","79",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55,45,4,4,"47, 88, 90+2, 90+5","22, 39, 43, 76",0,0,NA,NA,10,16,"15","11",12,7,8,4,4,3,1,6,3,1,1,1,0,NA,0,NA,3,0,0,0,0,8,0,26,19,12,7,7,4,2,"victory","Fiorentina","Sampdoria",1,0
"2019-20","serie A",5,NA,"25","09","2019","21:00","Luigi Ferraris",NA,"Davide Massa",NA,"Genoa","Bologna",0,0,NA,NA,0,1,NA,"78",0,0,NA,NA,0,1,NA,"78",NA,NA,NA,NA,45,55,5,4,"28, 42, 68, 73, 79","2, 46, 79, 90+2",0,0,NA,NA,16,11,"10","16",8,14,4,2,4,12,1,3,5,4,2,4,0,NA,0,NA,0,1,0,1,0,9,0,27,22,6,16,4,9,6,"draw",NA,NA,NA,NA
"2019-20","serie A",5,NA,"25","09","2019","21:00","Giuseppe Meazza",NA,"Fabio Maresca",NA,"Inter","Lazio",1,0,"23",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,61,39,2,3,"45+2, 90","31, 73, 81",0,0,NA,NA,10,8,"8","9",9,6,4,4,5,2,4,2,4,6,1,1,0,NA,0,NA,1,0,0,0,0,5,0,18,15,8,7,6,10,2,"victory","Inter","Lazio",1,0
"2019-20","serie A",5,NA,"25","09","2019","21:00","San Paolo",NA,"Marco Di Bello",NA,"Napoli","Cagliari",0,1,NA,"87",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63,37,1,1,"37","30",1,0,NA,NA,9,13,"13","9",17,5,8,1,9,4,0,5,13,1,2,3,0,NA,0,NA,1,0,0,0,0,2,1,22,22,9,13,5,14,5,"victory","Cagliari","Napoli",0,1
"2019-20","serie A",5,NA,"25","09","2019","21:00","Ennio Tardini",NA,"Livio Marinelli",NA,"Parma","Sassuolo",1,0,"90+5",NA,1,0,"74",NA,0,0,NA,NA,1,0,"74",NA,NA,NA,NA,NA,41,59,3,1,"20, 89, 90+3","73",0,0,NA,NA,19,9,"6","17",8,8,4,5,4,3,4,4,5,4,4,1,1,"90+5",0,NA,1,1,0,1,1,4,0,28,16,9,7,8,9,5,"victory","Parma","Sassuolo",1,0
"2019-20","serie A",5,NA,"25","09","2019","21:00","Paolo Mazza",NA,"Gianluca Rocchi",NA,"Spal","Lecce",1,3,"17","11 47 73",0,2,NA,"11, 73",0,2,NA,"11, 73",0,0,NA,NA,NA,NA,NA,NA,61,39,1,2,"70","6, 34",0,0,NA,NA,13,11,"10","11",14,9,7,5,7,4,1,6,9,1,0,1,0,NA,0,NA,4,2,2,0,0,3,0,24,23,12,11,7,10,1,"victory","Lecce","Spal",0,1
"2019-20","serie A",5,NA,"26","09","2019","21:00","Olimpico Grande Torino",NA,"Marco Guida",NA,"Torino","Milan",2,1,"72 76","19",0,1,NA,"19",0,1,NA,"19",0,0,NA,NA,NA,NA,NA,NA,45,55,4,5,"8, 31, 33, 81","21, 62, 73, 77, 88",0,1,"73",NA,15,20,"20","15",11,16,5,4,6,12,3,2,3,5,3,1,0,NA,0,NA,3,1,1,0,0,9,1,35,27,9,18,5,8,4,"victory","Torino","Milan",1,0
"2019-20","serie A",6,NA,"28","09","2019","15:00","Allianz Stadium",NA,"Marco Piccinini",NA,"Juventus","Spal",2,0,"45 78",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,61,39,2,2,"32, 90+2","55, 82",0,0,NA,NA,13,9,"9","11",17,4,10,1,7,3,1,8,13,2,3,2,0,NA,0,NA,2,0,0,0,0,4,0,22,21,11,10,9,15,5,"victory","Juventus","Spal",1,0
"2019-20","serie A",6,NA,"28","09","2019","18:00","Luigi Ferraris",NA,"Gianpaolo Calvarese",NA,"Sampdoria","Inter",1,3,"55","20 22 61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46,54,2,3,"16, 33","10, 43, 81",0,0,NA,NA,11,13,"12","11",15,11,2,7,13,4,4,1,7,5,2,7,0,NA,0,NA,4,0,0,0,0,5,0,24,26,9,17,5,12,9,"victory","Inter","Sampdoria",0,1
