"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2003/2004","serie A",2,NA,"13","09","2003","20:30","Giuseppe Meazza",NA,"Roberto Rosetti",NA,"Milan","Bologna",2,1,"9 85","32",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,"67, 81",0,0,NA,NA,21,18,NA,NA,11,1,5,0,6,1,0,2,9,3,3,1,0,NA,0,NA,3,0,0,0,0,2,0,39,12,5,7,2,12,4,"victory","Milan","Bologna",1,0
"2003/2004","serie A",2,NA,"14","09","2003","15:00","Carlo Castellani",NA,"Paolo Dondarini",NA,"Empoli","Reggina",1,1,"40","27",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"11, 58","64",0,0,NA,NA,21,24,NA,NA,2,3,2,3,0,0,0,0,6,2,4,1,0,NA,0,NA,2,0,0,0,0,3,0,45,5,5,0,0,8,5,"draw",NA,NA,NA,NA
"2003/2004","serie A",2,NA,"14","09","2003","15:00","Ettore Giardiniero",NA,"Nicola Ayroldi",NA,"Lecce","Ancona",3,1,"34 79 84","68",0,1,NA,"68",0,1,NA,"68",0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"32, 71","23, 40, 81",0,0,NA,NA,19,12,NA,NA,12,9,5,3,7,6,0,0,5,4,2,2,1,"34",0,NA,4,1,1,0,1,5,0,31,21,8,13,0,9,4,"victory","Lecce","Ancona",1,0
"2003/2004","serie A",2,NA,"14","09","2003","15:00","Alberto Braglia",NA,"Emidio Morganti",NA,"Modena","Udinese",0,1,NA,"82",0,1,NA,"82",0,1,NA,"82",0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"75, 79","23, 47",0,0,NA,NA,11,11,NA,NA,9,4,4,2,5,2,0,0,2,5,3,1,0,NA,0,NA,1,1,1,0,0,4,0,22,13,6,7,0,7,4,"victory","Udinese","Modena",0,1
"2003/2004","serie A",2,NA,"14","09","2003","15:00","Ennio Tardini",NA,"Massimiliano Saccani",NA,"Parma","Perugia",3,0,"27 50 83",NA,1,0,"50",NA,1,0,"50",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"16","37",0,0,NA,NA,25,17,NA,NA,10,10,7,3,3,7,0,0,4,9,3,6,0,NA,0,NA,3,1,1,0,0,2,0,42,20,10,10,0,13,9,"victory","Parma","Perugia",1,0
"2003/2004","serie A",2,NA,"14","09","2003","15:00","Artemio Franchi",NA,"Gianluca Paparesta",NA,"Robur Siena","Inter",0,1,NA,"29",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"35, 81, 89","90+2",0,0,NA,NA,17,18,NA,NA,8,5,5,5,3,0,0,0,5,5,3,0,0,NA,0,NA,1,0,0,0,0,4,0,35,13,10,3,0,10,3,"victory","Inter","Robur Siena",0,1
"2003/2004","serie A",2,NA,"14","09","2003","15:00","Olimpico",NA,"Tiziano Pieri",NA,"Roma","Brescia",5,0,"11 16 23 58 88",NA,1,0,"88",NA,1,0,"88",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,"45+1, 51",0,0,NA,NA,17,23,NA,NA,12,4,7,2,5,2,0,0,9,5,2,3,0,NA,0,NA,5,1,1,0,0,2,0,40,16,9,7,0,14,5,"victory","Roma","Brescia",1,0
"2003/2004","serie A",2,NA,"14","09","2003","20:30","Marcantonio Bentegodi",NA,"Matteo Simone Trefoloni",NA,"Chievoverona","Juventus",1,2,"21","26 49",1,0,"21",NA,1,0,"21",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"victory","Juventus","Chievoverona",0,1
"2003/2004","serie A",3,NA,"20","09","2003","18:00","Artemio Franchi",NA,"Massimo De Santis",NA,"Robur Siena","Empoli",4,0,"25 45+4 62 67",NA,2,0,"25, 45+4",NA,2,0,"25, 45+4",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,"31, 35, 85",NA,0,1,"45+1",NA,20,15,NA,NA,10,4,7,2,3,2,0,0,5,8,2,3,0,NA,0,NA,4,2,2,0,0,3,1,35,14,9,5,0,13,5,"victory","Robur Siena","Empoli",1,0
"2003/2004","serie A",3,NA,"20","09","2003","20:30","Del Conero",NA,"Pasquale Rodomonti",NA,"Ancona","Modena",1,1,"63","54",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,"10, 30, 38",NA,0,0,NA,NA,17,21,NA,NA,8,7,3,1,5,6,0,0,3,6,8,1,0,NA,0,NA,2,0,0,0,0,3,0,38,15,4,11,0,9,9,"draw",NA,NA,NA,NA
"2003/2004","serie A",3,NA,"21","09","2003","15:00","Renato Dall'ara",NA,"Daniele Tombolini",NA,"Bologna","Udinese",2,0,"63 90+5",NA,1,0,"90+5",NA,1,0,"90+5",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"35, 39, 53","65",0,0,NA,NA,15,19,NA,NA,7,11,5,5,2,6,0,0,2,3,2,4,0,NA,0,NA,2,1,1,0,0,4,0,34,18,10,8,0,5,6,"victory","Bologna","Udinese",1,0
"2003/2004","serie A",3,NA,"21","09","2003","15:00","Mario Rigamonti",NA,"Paolo Bertini",NA,"Brescia","Reggina",4,4,"10 52 53 87","24 39 62 73",0,1,NA,"24",0,1,NA,"24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"71, 73, 81","34",0,0,NA,NA,23,27,NA,NA,14,7,8,6,6,1,0,0,7,6,0,1,0,NA,0,NA,8,1,1,0,0,4,0,50,21,14,7,0,13,1,"draw",NA,NA,NA,NA
"2003/2004","serie A",3,NA,"21","09","2003","15:00","Giuseppe Meazza",NA,"Pierluigi Collina",NA,"Inter","Sampdoria",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"90+4","41, 87, 90, 90+8",0,0,NA,NA,19,24,NA,NA,15,11,7,2,8,9,0,0,10,2,0,4,0,NA,0,NA,0,0,0,0,0,5,0,43,26,9,17,0,12,4,"draw",NA,NA,NA,NA
"2003/2004","serie A",3,NA,"21","09","2003","15:00","Olimpico",NA,"Cosimo Bolognino",NA,"Lazio","Parma",2,3,"33 79","1 63 88",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,"31, 60, 65, 83",0,0,NA,NA,14,15,NA,NA,15,12,8,8,7,4,0,0,7,3,2,0,0,NA,0,NA,5,0,0,0,0,4,0,29,27,16,11,0,10,2,"victory","Parma","Lazio",0,1
"2003/2004","serie A",3,NA,"21","09","2003","15:00","Ettore Giardiniero",NA,"Salvatore Racalbuto",NA,"Lecce","Chievoverona",1,2,"60","53 71",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"78","38, 64",0,0,NA,NA,24,22,NA,NA,13,11,4,8,9,3,0,0,3,3,9,0,0,NA,0,NA,3,0,0,0,0,3,0,46,24,12,12,0,6,9,"victory","Chievoverona","Lecce",0,1
"2003/2004","serie A",3,NA,"21","09","2003","15:00","Renato Curi",NA,"Gianluca Paparesta",NA,"Perugia","Milan",1,1,"30","19",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"84","26",0,0,NA,NA,22,17,NA,NA,8,8,2,4,6,4,0,0,4,5,0,2,0,NA,0,NA,2,0,0,0,0,2,0,39,16,6,10,0,9,2,"draw",NA,NA,NA,NA
"2003/2004","serie A",3,NA,"21","09","2003","20:30","Delle Alpi",NA,"Emilio Pellegrino",NA,"Juventus","Roma",2,2,"21 35","25 87",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"85","36, 40, 72",0,0,NA,NA,17,25,NA,NA,7,3,4,1,3,2,1,2,3,9,1,2,0,NA,0,NA,4,0,0,0,0,4,0,42,10,5,5,3,12,3,"draw",NA,NA,NA,NA
"2003/2004","serie A",4,NA,"27","09","2003","18:00","Oreste Granillo",NA,"Salvatore Racalbuto",NA,"Reggina","Juventus",0,2,NA,"13 49",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"75","71",0,0,NA,NA,14,17,NA,NA,12,8,5,6,7,2,0,0,9,0,2,3,0,NA,0,NA,2,0,0,0,0,2,0,31,20,11,9,0,9,5,"victory","Juventus","Reggina",0,1
"2003/2004","serie A",4,NA,"27","09","2003","20:30","Dacia Arena",NA,"Paolo Dondarini",NA,"Udinese","Inter",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"16, 32, 84","13, 33, 65",1,1,"17",NA,22,15,NA,NA,5,2,1,1,4,1,1,1,7,4,3,0,0,NA,0,NA,0,0,0,0,0,6,2,37,7,2,5,2,11,3,"draw",NA,NA,NA,NA
"2003/2004","serie A",4,NA,"28","09","2003","15:00","Marcantonio Bentegodi",NA,"Luca Palanca",NA,"Chievoverona","Perugia",4,1,"41 52 65 80","49",1,0,"52",NA,1,0,"52",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,"15, 37, 71","28, 54, 62, 72",0,0,NA,NA,14,20,NA,NA,12,7,7,1,5,6,0,0,8,2,1,5,0,NA,0,NA,5,1,1,0,0,7,0,34,19,8,11,0,10,6,"victory","Chievoverona","Perugia",1,0
"2003/2004","serie A",4,NA,"28","09","2003","15:00","Giuseppe Meazza",NA,"Roberto Rosetti",NA,"Milan","Lecce",3,0,"21 69 90",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"64","34, 61, 65",0,0,NA,NA,16,28,NA,NA,17,6,9,2,8,4,0,0,7,4,1,3,0,NA,0,NA,3,0,0,0,0,4,0,44,23,11,12,0,11,4,"victory","Milan","Lecce",1,0
"2003/2004","serie A",4,NA,"28","09","2003","15:00","Alberto Braglia",NA,"Tiziano Pieri",NA,"Modena","Bologna",2,0,"17 40",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"34, 50","3, 32",0,0,NA,NA,23,19,NA,NA,8,11,5,5,3,6,0,0,3,5,3,4,0,NA,0,NA,2,0,0,0,0,4,0,42,19,10,9,0,8,7,"victory","Modena","Bologna",1,0
"2003/2004","serie A",4,NA,"28","09","2003","15:00","Ennio Tardini",NA,"Domenico Messina",NA,"Parma","Robur Siena",1,1,"79","41",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"62, 84","85",0,0,NA,NA,16,13,NA,NA,9,6,7,4,2,2,0,0,4,2,1,6,0,NA,0,NA,2,0,0,0,0,3,0,29,15,11,4,0,6,7,"draw",NA,NA,NA,NA
"2003/2004","serie A",4,NA,"28","09","2003","15:00","Olimpico",NA,"Cosimo Bolognino",NA,"Roma","Ancona",3,0,"48 78 86",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"12, 53","55",0,0,NA,NA,15,20,NA,NA,15,3,8,0,7,3,0,0,7,3,4,1,0,NA,0,NA,3,0,0,0,0,3,0,35,18,8,10,0,10,5,"victory","Roma","Ancona",1,0
"2003/2004","serie A",4,NA,"28","09","2003","15:00","Luigi Ferraris",NA,"Massimiliano Saccani",NA,"Sampdoria","Brescia",2,1,"88 90+1","69",1,0,"90+1",NA,1,0,"90+1",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"32","27, 33, 35, 58",0,0,NA,NA,22,28,NA,NA,8,3,6,3,2,0,0,0,12,4,4,2,0,NA,0,NA,3,1,1,0,0,5,0,50,11,9,2,0,16,6,"victory","Sampdoria","Brescia",1,0
"2003/2004","serie A",4,NA,"28","09","2003","20:30","Carlo Castellani",NA,"Marco Gabriele",NA,"Empoli","Lazio",2,2,"74 77","38 87",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"6, 18","83",0,0,NA,NA,18,17,NA,NA,10,9,4,6,6,3,0,0,1,16,4,1,0,NA,0,NA,4,0,0,0,0,3,0,35,19,10,9,0,17,5,"draw",NA,NA,NA,NA
"2003/2004","serie A",5,NA,"05","10","2003","15:00","Del Conero",NA,"Stefano Farina",NA,"Ancona","Udinese",0,3,NA,"12 32 46",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"35, 52, 55, 90+1",NA,0,0,NA,NA,23,21,NA,NA,12,12,9,8,3,4,0,0,6,3,4,4,0,NA,0,NA,3,0,0,0,0,4,0,44,24,17,7,0,9,8,"victory","Udinese","Ancona",0,1
"2003/2004","serie A",5,NA,"05","10","2003","15:00","Carlo Castellani",NA,"Pasquale Rodomonti",NA,"Empoli","Modena",0,3,NA,"54 68 75",0,1,NA,"75",0,1,NA,"75",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,"70, 90",1,1,"17",NA,21,14,NA,NA,10,7,4,5,6,2,0,0,5,4,13,2,0,NA,0,NA,3,1,1,0,0,2,2,35,17,9,8,0,9,15,"victory","Modena","Empoli",0,1
"2003/2004","serie A",5,NA,"05","10","2003","15:00","Delle Alpi",NA,"Gianluca Paparesta",NA,"Juventus","Bologna",2,1,"23 80","26",1,1,"80","26",1,1,"80","26",0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"82, 87","28, 30, 38, 90+1",0,0,NA,NA,25,27,NA,NA,17,3,7,2,10,1,0,0,12,4,2,1,0,NA,0,NA,3,2,2,0,0,6,0,52,20,9,11,0,16,3,"victory","Juventus","Bologna",1,0
"2003/2004","serie A",5,NA,"05","10","2003","15:00","Olimpico",NA,"Pierluigi Collina",NA,"Lazio","Chievoverona",1,0,"64",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"54, 87","21, 73",0,0,NA,NA,19,14,NA,NA,14,10,7,5,7,5,0,0,10,2,3,2,0,NA,0,NA,1,0,0,0,0,4,0,33,24,12,12,0,12,5,"victory","Lazio","Chievoverona",1,0
"2003/2004","serie A",5,NA,"05","10","2003","15:00","Ettore Giardiniero",NA,"Emilio Pellegrino",NA,"Lecce","Brescia",1,4,"32","7 69 83 86",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"79, 88",NA,1,1,"76",NA,22,17,NA,NA,12,10,6,6,6,4,0,0,4,4,3,3,0,NA,0,NA,5,0,0,0,0,2,2,39,22,12,10,0,8,6,"victory","Brescia","Lecce",0,1
"2003/2004","serie A",5,NA,"05","10","2003","15:00","Ennio Tardini",NA,"Stefano Cassar",NA,"Parma","Sampdoria",1,0,"19",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"59, 66",NA,0,0,NA,NA,21,18,NA,NA,8,13,6,7,2,6,0,0,10,6,2,5,0,NA,0,NA,1,0,0,0,0,2,0,39,21,13,8,0,16,7,"victory","Parma","Sampdoria",1,0
"2003/2004","serie A",5,NA,"05","10","2003","15:00","Artemio Franchi",NA,"Roberto Rosetti",NA,"Robur Siena","Roma",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"9, 53, 85, 90+3","89",0,0,NA,NA,26,20,NA,NA,5,9,1,4,4,5,0,0,3,10,5,4,0,NA,0,NA,0,0,0,0,0,5,0,46,14,5,9,0,13,9,"draw",NA,NA,NA,NA
"2003/2004","serie A",5,NA,"05","10","2003","18:00","Renato Curi",NA,"Paolo Bertini",NA,"Perugia","Reggina",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"53, 76","48, 70, 74, 87",0,1,"74",NA,16,20,NA,NA,12,3,2,1,10,2,0,0,4,1,3,0,0,NA,0,NA,0,0,0,0,0,6,1,36,15,3,12,0,5,3,"draw",NA,NA,NA,NA
"2003/2004","serie A",5,NA,"05","10","2003","20:30","Giuseppe Meazza",NA,"Massimo De Santis",NA,"Inter","Milan",1,3,"78","39 46 77",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"43, 50, 71","43, 45+2",0,0,NA,NA,18,19,NA,NA,6,12,3,7,3,5,5,1,2,1,2,5,0,NA,0,NA,4,0,0,0,0,5,0,37,18,10,8,6,3,7,"victory","Milan","Inter",0,1
"2003/2004","serie A",6,NA,"18","10","2003","18:00","Mario Rigamonti",NA,"Tiziano Pieri",NA,"Brescia","Inter",2,2,"22 49","62 87",0,1,NA,"87",0,1,NA,"87",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,10,17,NA,NA,5,11,3,6,2,5,0,0,1,7,2,2,0,NA,0,NA,4,1,1,0,0,0,0,27,16,9,7,0,8,4,"draw",NA,NA,NA,NA
"2003/2004","serie A",6,NA,"18","10","2003","20:30","Del Conero",NA,"Emilio Pellegrino",NA,"Ancona","Juventus",2,3,"57 90+1","29 44 49",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"21, 81",NA,0,0,NA,NA,14,16,NA,NA,11,12,6,6,5,6,0,0,3,9,6,3,0,NA,0,NA,5,0,0,0,0,2,0,30,23,12,11,0,12,9,"victory","Juventus","Ancona",0,1
"2003/2004","serie A",6,NA,"19","10","2003","15:00","Renato Dall'ara",NA,"Marco Gabriele",NA,"Bologna","Perugia",2,2,"71 78","49 69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"28, 55","21, 30, 37, 83",0,0,NA,NA,25,26,NA,NA,9,6,8,3,1,3,0,0,3,1,1,2,0,NA,1,"49",4,0,0,0,1,6,0,51,15,11,4,0,4,3,"draw",NA,NA,NA,NA
"2003/2004","serie A",6,NA,"19","10","2003","15:00","Marcantonio Bentegodi",NA,"Matteo Simone Trefoloni",NA,"Chievoverona","Sampdoria",1,1,"24","60",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"69","26, 27, 45+1, 50",0,0,NA,NA,32,28,NA,NA,11,9,6,4,5,5,0,0,2,3,0,6,0,NA,0,NA,2,0,0,0,0,5,0,60,20,10,10,0,5,6,"draw",NA,NA,NA,NA
"2003/2004","serie A",6,NA,"19","10","2003","15:00","Alberto Braglia",NA,"Stefano Farina",NA,"Modena","Lecce",2,0,"64 90+3",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,"47","18, 42, 45, 51, 73",0,0,NA,NA,19,23,NA,NA,10,2,6,1,4,1,0,0,5,3,3,3,0,NA,0,NA,2,0,0,0,0,6,0,42,12,7,5,0,8,6,"victory","Modena","Lecce",1,0
"2003/2004","serie A",6,NA,"19","10","2003","15:00","Oreste Granillo",NA,"Domenico Messina",NA,"Reggina","Robur Siena",2,1,"22 90+4","90+5",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"38, 81","21, 45+1, 72, 90+2",0,0,NA,NA,19,26,NA,NA,10,8,5,5,5,3,0,0,4,9,0,3,0,NA,0,NA,3,0,0,0,0,6,0,45,18,10,8,0,13,3,"victory","Reggina","Robur Siena",1,0
"2003/2004","serie A",6,NA,"19","10","2003","15:00","Olimpico",NA,"Pierluigi Collina",NA,"Roma","Parma",2,0,"28 61",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"75, 79, 87","78",0,0,NA,NA,18,17,NA,NA,12,5,7,2,5,3,0,0,7,2,3,3,0,NA,0,NA,2,0,0,0,0,4,0,35,17,9,8,0,9,6,"victory","Roma","Parma",1,0
