"season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"2013/2014","serie A",2,NA,"01","09","2013","20:45","Giuseppe Meazza",NA,"Carmine Russo",NA,"Milan","Cagliari",3,1,"8 30 62","32",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"70","39",0,0,NA,NA,24,12,NA,NA,14,8,8,2,6,6,1,5,3,5,2,3,0,NA,0,NA,4,0,0,0,0,2,0,36,22,10,12,6,8,5,"victory","Milan","Cagliari",1,0
"2013/2014","serie A",2,NA,"01","09","2013","20:45","Mapei Stadium",NA,"Paolo Silvio Mazzoleni",NA,"Sassuolo","Livorno",1,4,"66","43 69 74 85",0,1,NA,"85",0,1,NA,"85",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"84","60",0,0,NA,NA,13,14,NA,NA,8,10,5,5,3,5,1,4,8,3,2,4,0,NA,1,"69",5,1,1,0,1,2,0,27,18,10,8,5,11,6,"victory","Livorno","Sassuolo",0,1
"2013/2014","serie A",2,NA,"01","09","2013","20:45","Dacia Arena",NA,"Emilio Ostinelli",NA,"Udinese","Parma",3,1,"11 72 89","82",1,0,"89",NA,1,0,"89",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,"49, 87, 88, 90",0,0,NA,NA,12,14,NA,NA,11,12,8,2,3,10,0,3,5,6,2,0,0,NA,0,NA,4,1,1,0,0,4,0,26,23,10,13,3,11,2,"victory","Udinese","Parma",1,0
"2013/2014","serie A",3,NA,"14","09","2013","18:00","Giuseppe Meazza",NA,"Daniele Orsato",NA,"Inter","Juventus",1,1,"73","75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"15, 63","17, 61",0,0,NA,NA,16,11,NA,NA,7,9,4,5,3,4,4,3,6,1,1,5,0,NA,0,NA,2,0,0,0,0,4,0,27,16,9,7,7,7,6,"draw",NA,NA,NA,NA
"2013/2014","serie A",3,NA,"14","09","2013","20:45","San Paolo",NA,"Gianluca Rocchi",NA,"Napoli","Atalanta",2,0,"71 81",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"74","35",0,0,NA,NA,7,10,NA,NA,25,11,11,5,14,6,5,9,8,2,0,4,0,NA,0,NA,2,0,0,0,0,2,0,17,36,16,20,14,10,4,"victory","Napoli","Atalanta",1,0
"2013/2014","serie A",3,NA,"14","09","2013","20:45","Olimpico",NA,"Davide Massa",NA,"Torino","Milan",2,2,"47 71","87 90+5",0,1,NA,"90+5",0,1,NA,"90+5",0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"65, 88","45+1, 87",0,0,NA,NA,13,16,NA,NA,7,11,3,5,4,6,3,1,4,4,3,0,0,NA,0,NA,4,1,1,0,0,4,0,29,18,8,10,4,8,3,"draw",NA,NA,NA,NA
"2013/2014","serie A",3,NA,"15","09","2013","12:30","Artemio Franchi",NA,"Andrea De Marco",NA,"Fiorentina","Cagliari",1,1,"71","89",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"16","58, 60, 82",1,0,NA,NA,9,15,NA,NA,8,6,2,2,6,4,1,1,4,9,3,0,0,NA,0,NA,2,0,0,0,0,4,1,24,14,4,10,2,13,3,"draw",NA,NA,NA,NA
"2013/2014","serie A",3,NA,"15","09","2013","15:00","Marcantonio Bentegodi",NA,"Massimiliano Irrati",NA,"Hellas Verona","Sassuolo",2,0,"12 90+3",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"35, 40, 87","73",0,0,NA,NA,16,11,NA,NA,7,13,3,2,4,11,2,1,5,9,2,1,0,NA,0,NA,2,0,0,0,0,4,0,27,20,5,15,3,14,3,"victory","Hellas Verona","Sassuolo",1,0
"2013/2014","serie A",3,NA,"15","09","2013","15:00","Olimpico",NA,"Gianpaolo Calvarese",NA,"Lazio","Chievoverona",3,0,"8 38 41",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"18, 40","10, 44, 50, 81, 90, 90+3",0,0,NA,NA,10,9,NA,NA,12,10,7,5,5,5,5,3,3,11,0,1,0,NA,0,NA,3,0,0,0,0,8,0,19,22,12,10,8,14,1,"victory","Lazio","Chievoverona",1,0
"2013/2014","serie A",3,NA,"15","09","2013","15:00","Armando Picchi",NA,"Andrea Gervasoni",NA,"Livorno","Catania",2,0,"66 72",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,3,"4, 40, 48, 69, 90+2","26, 33, 62",0,0,NA,NA,17,20,NA,NA,12,11,5,4,7,7,3,2,2,8,2,0,0,NA,0,NA,2,0,0,0,0,8,0,37,23,9,14,5,10,2,"victory","Livorno","Catania",1,0
"2013/2014","serie A",3,NA,"15","09","2013","15:00","Dacia Arena",NA,"Daniele Doveri",NA,"Udinese","Bologna",1,1,"85","71",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"64","29, 40, 47, 51",0,0,NA,NA,14,17,NA,NA,8,7,4,3,4,4,2,3,4,4,4,3,0,NA,0,NA,2,0,0,0,0,5,0,31,15,7,8,5,8,7,"draw",NA,NA,NA,NA
"2013/2014","serie A",3,NA,"15","09","2013","20:45","Luigi Ferraris",NA,"Nicola Rizzoli",NA,"Sampdoria","Genoa",0,3,NA,"9 50 66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,3,"21, 44, 59, 80, 86","18, 45+1, 87",0,0,NA,NA,20,19,NA,NA,13,4,3,3,10,1,0,3,6,3,3,0,0,NA,0,NA,3,0,0,0,0,8,0,39,17,6,11,3,9,3,"victory","Genoa","Sampdoria",0,1
"2013/2014","serie A",3,NA,"16","09","2013","20:45","Ennio Tardini",NA,"Marco Guida",NA,"Parma","Roma",1,3,"39","47 70 85",0,1,NA,"85",0,1,NA,"85",0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"41, 50, 84, 90+3",NA,0,0,NA,NA,16,11,NA,NA,9,11,5,8,4,3,5,4,5,2,2,3,0,NA,0,NA,4,1,1,0,0,4,0,27,20,13,7,9,7,5,"victory","Roma","Parma",0,1
"2013/2014","serie A",4,NA,"21","09","2013","18:00","Sant'elia",NA,"Marco Di Bello",NA,"Cagliari","Sampdoria",2,2,"26 90+1","89 90+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"31, 70, 84","29, 56, 82",0,0,NA,NA,14,18,NA,NA,9,10,4,3,5,7,1,2,3,3,2,4,0,NA,0,NA,4,0,0,0,0,6,0,32,19,7,12,3,6,6,"draw",NA,NA,NA,NA
"2013/2014","serie A",4,NA,"21","09","2013","18:00","Marcantonio Bentegodi",NA,"Dino Tommasi",NA,"Chievoverona","Udinese",2,1,"13 40","1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,3,"34, 42, 56, 73, 90+4","28, 31, 68",0,0,NA,NA,17,18,NA,NA,11,9,5,3,6,6,1,3,9,4,3,0,0,NA,0,NA,3,0,0,0,0,8,0,35,20,8,12,4,13,3,"victory","Chievoverona","Udinese",1,0
"2013/2014","serie A",4,NA,"21","09","2013","20:45","Luigi Ferraris",NA,"Piero Giacomelli",NA,"Genoa","Livorno",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"3, 50, 62, 90+1","38",0,0,NA,NA,13,14,NA,NA,8,6,5,4,3,2,4,5,6,6,1,2,0,NA,0,NA,0,0,0,0,0,5,0,27,14,9,5,9,12,3,"draw",NA,NA,NA,NA
"2013/2014","serie A",4,NA,"22","09","2013","12:30","Mapei Stadium",NA,"Carmine Russo",NA,"Sassuolo","Inter",0,7,NA,"7 23 33 53 63 74 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"13, 22, 90","16",0,0,NA,NA,7,13,NA,NA,8,22,5,14,3,8,7,5,2,7,2,3,0,NA,1,"33",7,0,0,0,1,4,0,20,30,19,11,12,9,5,"victory","Inter","Sassuolo",0,1
"2013/2014","serie A",4,NA,"22","09","2013","15:00","Gewiss Stadium",NA,"Antonio Damato",NA,"Atalanta","Fiorentina",0,2,NA,"41 69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"14, 29, 72","43",0,0,NA,NA,19,15,NA,NA,11,8,4,6,7,2,3,3,9,3,2,0,0,NA,0,NA,2,0,0,0,0,4,0,34,19,10,9,6,12,2,"victory","Fiorentina","Atalanta",0,1
"2013/2014","serie A",4,NA,"22","09","2013","15:00","Renato Dall'ara",NA,"Sebastiano Peruzzo",NA,"Bologna","Torino",1,2,"29","2 45+1",0,1,NA,"45+1",0,1,NA,"45+1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,"45, 45+4, 45+4, 89, 90+3","51, 70, 80, 82, 90+3",1,0,NA,NA,7,17,NA,NA,11,10,6,7,5,3,4,4,1,6,2,3,0,NA,0,NA,3,1,1,0,0,10,1,24,21,13,8,8,7,5,"victory","Torino","Bologna",0,1
"2013/2014","serie A",4,NA,"22","09","2013","15:00","Angelo Massimino",NA,"Paolo Silvio Mazzoleni",NA,"Catania","Parma",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,"21, 53, 68",0,0,NA,NA,17,24,NA,NA,11,8,3,5,8,3,5,3,8,2,1,3,0,NA,0,NA,0,0,0,0,0,3,0,41,19,8,11,8,10,4,"draw",NA,NA,NA,NA
"2013/2014","serie A",4,NA,"22","09","2013","15:00","Allianz Stadium",NA,"Mauro Bergonzi",NA,"Juventus","Hellas Verona",2,1,"40 45+3","36",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"42, 49, 86, 88","87",0,0,NA,NA,13,11,NA,NA,25,2,16,1,9,1,0,12,5,2,1,1,0,NA,0,NA,3,0,0,0,0,5,0,24,27,17,10,12,7,2,"victory","Juventus","Hellas Verona",1,0
"2013/2014","serie A",4,NA,"22","09","2013","15:00","Olimpico",NA,"Gianluca Rocchi",NA,"Roma","Lazio",2,0,"63 90+4",NA,1,0,"90+4",NA,1,0,"90+4",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"35, 41, 50, 76","46, 52, 72",0,1,"82",NA,13,15,NA,NA,13,4,6,1,7,3,0,3,7,3,1,0,0,NA,0,NA,2,1,1,0,0,7,1,28,17,7,10,3,10,1,"victory","Roma","Lazio",1,0
"2013/2014","serie A",4,NA,"22","09","2013","20:45","Giuseppe Meazza",NA,"Luca Banti",NA,"Milan","Napoli",1,2,"90+1","6 53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"57, 63, 67","47",0,0,NA,NA,10,7,NA,NA,14,7,7,3,7,4,1,5,10,3,1,1,0,NA,0,NA,3,0,0,0,0,4,0,17,21,10,11,6,13,2,"victory","Napoli","Milan",0,1
"2013/2014","serie A",5,NA,"24","09","2013","20:45","Dacia Arena",NA,"Daniele Orsato",NA,"Udinese","Genoa",1,0,"79",NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"36","48, 78, 90+1",0,0,NA,NA,10,17,NA,NA,11,5,2,1,9,4,1,2,10,2,2,1,0,NA,0,NA,1,0,0,0,0,4,0,27,16,3,13,3,12,3,"victory","Udinese","Genoa",1,0
"2013/2014","serie A",5,NA,"25","09","2013","20:45","Renato Dall'ara",NA,"Paolo Tagliavento",NA,"Bologna","Milan",3,3,"33 52 62","12 89 90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"31, 45, 60, 88","8, 78",0,0,NA,NA,18,13,NA,NA,11,15,8,9,3,6,5,4,5,9,0,5,0,NA,0,NA,6,0,0,0,0,6,0,31,26,17,9,9,14,5,"draw",NA,NA,NA,NA
"2013/2014","serie A",5,NA,"25","09","2013","20:45","Marcantonio Bentegodi",NA,"Andrea De Marco",NA,"Chievoverona","Juventus",1,2,"28","47 65",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,"23, 50, 51",NA,0,0,NA,NA,13,16,NA,NA,4,15,2,8,2,7,6,1,3,4,6,0,0,NA,1,"65",3,0,0,0,1,3,0,29,19,10,9,7,7,6,"victory","Juventus","Chievoverona",0,1
"2013/2014","serie A",5,NA,"25","09","2013","20:45","Olimpico",NA,"Massimiliano Irrati",NA,"Lazio","Catania",3,1,"4 39 90+4","6",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"12, 66","42, 66, 75",0,0,NA,NA,12,12,NA,NA,20,4,13,1,7,3,0,10,8,3,3,4,0,NA,0,NA,4,0,0,0,0,5,0,24,24,14,10,10,11,7,"victory","Lazio","Catania",1,0
"2013/2014","serie A",5,NA,"25","09","2013","20:45","Armando Picchi",NA,"Luca Pairetto",NA,"Livorno","Cagliari",1,1,"23","53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"24","34, 36, 85",0,0,NA,NA,7,13,NA,NA,8,11,3,4,5,7,3,2,6,6,1,0,0,NA,0,NA,2,0,0,0,0,4,0,20,19,7,12,5,12,1,"draw",NA,NA,NA,NA
"2013/2014","serie A",5,NA,"25","09","2013","20:45","San Paolo",NA,"Daniele Doveri",NA,"Napoli","Sassuolo",1,1,"15","20",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"46, 73","66, 85",0,0,NA,NA,10,18,NA,NA,15,11,8,6,7,5,5,7,8,6,4,2,0,NA,0,NA,2,0,0,0,0,4,0,28,26,14,12,12,14,6,"draw",NA,NA,NA,NA
"2013/2014","serie A",5,NA,"25","09","2013","20:45","Ennio Tardini",NA,"Andrea Gervasoni",NA,"Parma","Atalanta",4,3,"19 28 35 40","20 44 78",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,"22, 49, 56","63, 71, 78, 90",1,0,NA,NA,17,19,NA,NA,10,12,7,7,3,5,4,2,3,4,2,3,0,NA,0,NA,7,0,0,0,0,7,1,36,22,14,8,6,7,5,"victory","Parma","Atalanta",1,0
"2013/2014","serie A",5,NA,"25","09","2013","20:45","Luigi Ferraris",NA,"Gianpaolo Calvarese",NA,"Sampdoria","Roma",0,2,NA,"65 88",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"51, 64, 83","30, 60, 74",0,0,NA,NA,13,15,NA,NA,7,8,3,4,4,4,2,3,5,1,0,3,0,NA,0,NA,2,0,0,0,0,6,0,28,15,7,8,5,6,3,"victory","Roma","Sampdoria",0,1
"2013/2014","serie A",5,NA,"25","09","2013","20:45","Olimpico",NA,"Nicola Rizzoli",NA,"Torino","Hellas Verona",2,2,"36 52","44 67",1,1,"36","67",1,1,"36","67",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"77",NA,0,0,NA,NA,11,17,NA,NA,10,8,7,7,3,1,5,3,9,3,2,0,0,NA,0,NA,4,2,2,0,0,1,0,28,18,14,4,8,12,2,"draw",NA,NA,NA,NA
"2013/2014","serie A",5,NA,"26","09","2013","20:45","Giuseppe Meazza",NA,"Paolo Valeri",NA,"Inter","Fiorentina",2,1,"72 83","60",0,1,NA,"60",0,1,NA,"60",0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"43, 59, 70, 74","49",0,0,NA,NA,13,6,NA,NA,13,12,8,6,5,6,5,6,6,5,1,0,0,NA,0,NA,3,1,1,0,0,5,0,19,25,14,11,11,11,1,"victory","Inter","Fiorentina",1,0
"2013/2014","serie A",6,NA,"28","09","2013","18:00","Luigi Ferraris",NA,"Antonio Damato",NA,"Genoa","Napoli",0,2,NA,"14 25",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"32, 62","5, 87",0,0,NA,NA,14,8,NA,NA,8,11,3,4,5,7,2,3,5,7,3,2,0,NA,0,NA,2,0,0,0,0,4,0,22,19,7,12,5,12,5,"victory","Napoli","Genoa",0,1
